subID,N,sigma,H_true,H_subj,H_subj_EST,noise_in_DV,lapse_rate,pct
sim100160055501,100,160,0.05,0.55,0.549884152473411,3.30829994912773e-05,1.0404040355742e-07,41
sim100160056001,100,160,0.05,0.6,0.640324634679377,0.00101981468753857,0.0101010058728984,34
sim100160056501,100,160,0.05,0.65,0.668201359307341,0.000352261021369752,0.010101005228748,43
sim100160057001,100,160,0.05,0.7,0.945763189217435,0.00215299697831491,0.181818178989014,44
sim100160057501,100,160,0.05,0.75,0.768551501217594,0.0107530450401326,0.010418460016691,46
sim100160058001,100,160,0.05,0.8,0.831524507476366,0.0461094585265596,0.0140501502645679,41
sim100160058501,100,160,0.05,0.85,0.877513075183454,0.00873418388978857,0.0208994208801084,44
sim100160059001,100,160,0.05,0.9,0.931290843473432,0.130827777181221,1.47557354401236e-07,36
sim100160059501,100,160,0.05,0.95,0.965383140517207,0.0585930630772559,1.04480628193953e-07,51
sim100160950501,100,160,0.95,0.05,0.0308649939801602,0.00072717428473308,0.0101010058593422,49
sim100160951001,100,160,0.95,0.1,0.0780724314657116,0.00260084224408277,0.0303030241369112,38
sim100160951501,100,160,0.95,0.15,0.122729959997171,0.00150131551230192,1.03232322812733e-07,41
sim100160952001,100,160,0.95,0.2,0.180714757865725,0.000387142160831221,0.0101010153328678,39
sim100160952501,100,160,0.95,0.25,0.212039769774735,0.0172873951807943,1.04559963607212e-07,42
sim100160953001,100,160,0.95,0.3,0.00570909400320099,0.00313741661448847,0.323232305044483,37
sim100160953501,100,160,0.95,0.35,0.337881601616061,0.00638988930750057,0.0110422255021557,28
sim100160954001,100,160,0.95,0.4,0.400277559516691,0.000188796634778315,1.16161613726977e-07,32
sim100160954501,100,160,0.95,0.45,0.438907788702933,4.88379073383484e-07,0.0101010049040355,38
sim100160955001,100,160,0.95,0.5,0.154662795026704,0.188154192958558,0.344443579502243,43
sim100160955501,100,160,0.95,0.55,0.598179787529197,0.0136860169686228,1.05597728594735e-07,73
sim100160956001,100,160,0.95,0.6,0.622562855074958,0.00020583934443722,1.00161616143719e-07,69
sim100160956501,100,160,0.95,0.65,0.695554129219848,0.0294341727939746,1.06932120467088e-07,78
sim100160957001,100,160,0.95,0.7,0.721683746987244,0.000181954090002986,1.03232322850621e-07,79
sim100160957501,100,160,0.95,0.75,0.75707343608602,0.00549137034255083,1.00827806412027e-07,64
sim100160958001,100,160,0.95,0.8,0.83929496696975,0.0289481894759282,1.04503067527997e-07,74
sim100160958501,100,160,0.95,0.85,0.888932542071123,0.0601648479633524,1.04957822661779e-07,72
sim100160959001,100,160,0.95,0.9,0.935096336396075,0.0562794363342645,1.04413027755182e-07,65
sim100160959501,100,160,0.95,0.95,0.946664830235614,0.259769571579807,1.0643803875845e-07,84
sim150030050501,150,30,0.05,0.05,0.0142258628595222,0.0234055317466797,1.02684578958764e-07,95.3333333333333
sim150030051001,150,30,0.05,0.1,0.00512627165404699,0.234576724109342,1.02684563348347e-07,96.6666666666667
sim150030051501,150,30,0.05,0.15,0.0457159158916687,0.0175818055972348,1.02684563345949e-07,96
sim150030052001,150,30,0.05,0.2,0.0074979411798782,0.146633517654748,1.02684563292761e-07,98.6666666666667
sim150030052501,150,30,0.05,0.25,0.0175736440242726,0.136019948712824,1.02684563440569e-07,94.6666666666667
sim150030053001,150,30,0.05,0.3,0.0139447382470709,0.0455930919369063,1.13422804454057e-07,93.3333333333333
sim150030053501,150,30,0.05,0.35,0.0158020773619454,0.0700362273779771,1.00107382532984e-07,98
sim150030054001,150,30,0.05,0.4,0.0271904702705893,0.177962675866459,1.0268456335201e-07,94.6666666666667
sim150030054501,150,30,0.05,0.45,0.263281995350757,0.0122641824346621,1.02684563437442e-07,98
sim150030055001,150,30,0.05,0.5,0.999799210187574,3.7063630729638,0.340136098733858,44.6666666666667
sim150030055501,150,30,0.05,0.55,0.600855458622946,0.00491293982231949,0.00671140391379021,7.33333333333333
sim150030056001,150,30,0.05,0.6,0.941871982226843,0.0206373823751566,0.00671140368908801,8.66666666666667
sim150030056501,150,30,0.05,0.65,0.723805080747455,0.00517847692580425,0.00671140345554548,9.33333333333333
sim150030057001,150,30,0.05,0.7,0.668605129477979,0.0174141852199739,0.00671140348878897,5.33333333333333
sim150030057501,150,30,0.05,0.75,0.890791916699953,0.022767967029844,0.0067114038416538,8.66666666666667
sim150030058001,150,30,0.05,0.8,0.881698776923988,0.0377886127366174,0.00671140384081465,9.33333333333333
sim150030058501,150,30,0.05,0.85,0.960851367018186,0.0114322627103097,0.00671140392004969,10
sim150030059001,150,30,0.05,0.9,0.986930241123093,0.0102944184990833,0.00671140410539324,13.3333333333333
sim150030059501,150,30,0.05,0.95,0.995607618017181,0.025092325184027,0.00671141271254358,9.33333333333333
sim150030950501,150,30,0.95,0.05,0.00431162250403264,0.159590188506839,0.00689741178014241,10.6666666666667
sim150030951001,150,30,0.95,0.1,0.0335462201670062,0.0143927802978605,0.00671144425176004,5.33333333333333
sim150030951501,150,30,0.95,0.15,0.0458862095903367,0.0342619929116852,0.00671140346040056,6.66666666666667
sim150030952001,150,30,0.95,0.2,0.0539970333717028,0.0354865487870597,0.00671140346879035,7.33333333333333
sim150030952501,150,30,0.95,0.25,0.0936099140884372,0.0126805127904232,0.0067114049383177,10.6666666666667
sim150030953001,150,30,0.95,0.3,0.149841727527097,0.0169401457061125,0.00671140343274455,7.33333333333333
sim150030953501,150,30,0.95,0.35,0.229436932953569,0.0489068153917185,0.00671140572233964,6.66666666666667
sim150030954001,150,30,0.95,0.4,0.301944163256131,0.0010835292294663,0.0067114038583784,8.66666666666667
sim150030954501,150,30,0.95,0.45,0.300341579382948,0.011646100510091,0.00671140387397896,6.66666666666667
sim150030955001,150,30,0.95,0.5,0.922271756549164,0.0811181771008275,0.463087214153322,52
sim150030955501,150,30,0.95,0.55,0.646019513279832,0.00500000234369565,1.02684565735199e-07,96
sim150030956001,150,30,0.95,0.6,0.989302748857725,0.203044172105621,1.02684562673154e-07,92
sim150030956501,150,30,0.95,0.65,0.845895457936205,0.0184706697526464,1.02684563437469e-07,93.3333333333333
sim150030957001,150,30,0.95,0.7,0.992934954807954,0.235231664590648,1.02684869091085e-07,95.3333333333333
sim150030957501,150,30,0.95,0.75,0.853565084558872,0.0149072164255178,1.00536912698962e-07,94
sim150030958001,150,30,0.95,0.8,0.995791233334378,0.238088041935167,1.53691239161721e-07,95.3333333333333
sim150030958501,150,30,0.95,0.85,0.984145154061519,0.149545787870343,1.02684563425566e-07,93.3333333333333
sim150030959001,150,30,0.95,0.9,0.95621289907834,0.447437099511745,1.02792336140003e-07,94
sim150030959501,150,30,0.95,0.95,0.996709091284082,0.0557270896665829,1.10738253480178e-07,94.6666666666667
sim150110050501,150,110,0.05,0.05,0.0269011760924195,0.182250692794743,0.00696120206763594,84.6666666666667
sim150110051001,150,110,0.05,0.1,0.0568169402081507,0.0041537490881433,1.02147651318204e-07,88.6666666666667
sim150110051501,150,110,0.05,0.15,0.0859827262953665,0.0782629996368989,1.13998974721446e-07,89.3333333333333
sim150110052001,150,110,0.05,0.2,0.1693539738316,0.00208748272364227,1.02147650797502e-07,84.6666666666667
sim150110052501,150,110,0.05,0.25,0.17812131972529,0.0827022564503706,0.007184794402216,86
sim150110053001,150,110,0.05,0.3,0.263092083985813,0.00114118133948344,1.42953007190073e-07,72
sim150110053501,150,110,0.05,0.35,0.3207776791397,0.000458044376076759,0.00671144409497056,76
sim150110054001,150,110,0.05,0.4,0.393030769015528,0.000497197853281336,0.00671145541013617,80
sim150110054501,150,110,0.05,0.45,0.462153902997494,0.000126420570054679,1.02684563444702e-07,74.6666666666667
sim150110055001,150,110,0.05,0.5,0.499797191126875,0.000618067370239666,0.160036955566226,50
sim150110055501,150,110,0.05,0.55,0.542032183881201,0.00495422675009403,1.0319378045165e-07,28
sim150110056001,150,110,0.05,0.6,0.630087898923243,0.000634564849146272,1.1073825346073e-07,34.6666666666667
sim150110056501,150,110,0.05,0.65,0.645787637461326,0.00366890305744608,0.00687094025746349,28
sim150110057001,150,110,0.05,0.7,0.736474594578219,0.0520145720080468,1.03935459245208e-07,34
sim150110057501,150,110,0.05,0.75,0.787878872015232,0.0472210507097775,1.05037533786087e-07,36.6666666666667
sim150110058001,150,110,0.05,0.8,0.835966170758729,0.0156867336592719,0.00708713608119353,28.6666666666667
sim150110058501,150,110,0.05,0.85,0.899726125460031,0.0700129515468999,1.17895414657703e-07,38
sim150110059001,150,110,0.05,0.9,0.936919502774931,0.128947889989833,1.21910696605946e-07,38
sim150110059501,150,110,0.05,0.95,0.980266959429977,0.00295694029041576,0.00671141037323542,44
sim150110950501,150,110,0.95,0.05,0.0211711755435421,0.0945549908258031,0.0155664580519081,41.3333333333333
sim150110951001,150,110,0.95,0.1,0.0589927575110418,0.161506091860886,1.20818640108742e-07,36.6666666666667
sim150110951501,150,110,0.95,0.15,0.11355459919147,0.0363163474554926,0.0071056833599453,45.3333333333333
sim150110952001,150,110,0.95,0.2,0.138857641139262,0.0615335032554945,1.14813915621412e-07,34.6666666666667
sim150110952501,150,110,0.95,0.25,0.178293614891081,0.0436926937430455,1.08005253279086e-07,35.3333333333333
sim150110953001,150,110,0.95,0.3,0.242270786163773,0.0220215357958869,1.0309209307989e-07,31.3333333333333
sim150110953501,150,110,0.95,0.35,0.33081285781061,0.0002912756797638,1.10738256266604e-07,34.6666666666667
sim150110954001,150,110,0.95,0.4,0.383817542490477,0.000611715556550235,0.0067114038412691,31.3333333333333
sim150110954501,150,110,0.95,0.45,0.434670947655908,8.80887923964965e-05,0.00671140387972458,32.6666666666667
sim150110955001,150,110,0.95,0.5,0.499646524122461,0.00103012026113609,0.00174785624158708,36.6666666666667
sim150110955501,150,110,0.95,0.55,0.559355084556346,3.18277994644936e-05,1.0214765075777e-07,80
sim150110956001,150,110,0.95,0.6,0.612712038580315,0.00232591353544552,1.02737079387874e-07,78.6666666666667
sim150110956501,150,110,0.95,0.65,0.668567161365073,0.0129401361801393,1.00575382147057e-07,79.3333333333333
sim150110957001,150,110,0.95,0.7,0.757930439670932,0.0398686139285439,1.14386010131589e-07,84.6666666666667
sim150110957501,150,110,0.95,0.75,0.793743458241531,0.0156231092898281,1.02762501803541e-07,74.6666666666667
sim150110958001,150,110,0.95,0.8,0.846089264903994,0.0617002270796007,1.16910328721924e-07,79.3333333333333
sim150110958501,150,110,0.95,0.85,0.906384473873826,0.129871738325195,1.1679793862938e-07,81.3333333333333
sim150110959001,150,110,0.95,0.9,0.962944850952249,0.175973201573655,1.03024384812949e-07,80
sim150110959501,150,110,0.95,0.95,0.984919352843421,0.193446475440085,1.17651324514043e-07,74.6666666666667
sim150160050501,150,160,0.05,0.05,0.0255486568214573,0.162198902033301,1.14253830935601e-07,90.6666666666667
sim150160051001,150,160,0.05,0.1,0.0687930590225458,0.0901488297809424,0.0104458339314318,82
sim150160051501,150,160,0.05,0.15,0.133280202030682,0.0321810439949047,1.15288027327134e-07,72
sim150160052001,150,160,0.05,0.2,0.145442508700518,0.0607701819279012,1.15750039322034e-07,70
sim150160052501,150,160,0.05,0.25,0.224098030106524,0.0364898978548393,4.53051940232113e-07,72.6666666666667
sim150160053001,150,160,0.05,0.3,0.276677811464534,9.26923367235539e-05,1.10738253529834e-07,68.6666666666667
sim150160053501,150,160,0.05,0.35,0.347029193435276,0.000394179173340102,1.10738253304423e-07,62.6666666666667
sim150160054001,150,160,0.05,0.4,0.386245417931981,0.000276743843329709,1.10738253524149e-07,64.6666666666667
sim150160054501,150,160,0.05,0.45,0.431101193936356,0.000178154119189806,1.10738253530142e-07,64
sim150160055001,150,160,0.05,0.5,0.499919299493342,0.000326446187789421,0.0028576667907323,57.3333333333333
sim150160055501,150,160,0.05,0.55,0.549892494856868,3.54716823270081e-05,1.08590602859898e-07,38
sim150160056001,150,160,0.05,0.6,0.621860083487466,0.000552013349952506,0.00671141073458276,37.3333333333333
sim150160056501,150,160,0.05,0.65,0.676677093646026,0.00335507413206066,0.00692954386562445,37.3333333333333
sim150160057001,150,160,0.05,0.7,0.737658050950325,0.000693159072870445,0.0067114116027385,42.6666666666667
sim150160057501,150,160,0.05,0.75,0.788518115048299,0.0131884682341223,0.0070668414535817,47.3333333333333
sim150160058001,150,160,0.05,0.8,0.831039377976183,0.0207022842027286,0.0141529495076571,42
sim150160058501,150,160,0.05,0.85,0.877463126204713,0.00796045765685986,0.0137305018975566,43.3333333333333
sim150160059001,150,160,0.05,0.9,0.929203056703789,0.106433293848917,1.01585189603216e-07,37.3333333333333
sim150160059501,150,160,0.05,0.95,0.969639878092707,0.095814779486299,1.15527781976536e-07,52.6666666666667
sim150160950501,150,160,0.95,0.05,0.0308634236824377,0.00087788210864727,0.00671144544309831,48.6666666666667
sim150160951001,150,160,0.95,0.1,0.0705334753521837,0.0014129292292056,0.0201342216492904,42.6666666666667
sim150160951501,150,160,0.95,0.15,0.12319608865647,0.000856443364710222,1.10738253530295e-07,42
sim150160952001,150,160,0.95,0.2,0.163366210694247,0.0184705774374159,1.02843851189207e-07,44.6666666666667
sim150160952501,150,160,0.95,0.25,0.215047405146564,0.0166214107228627,1.03013729620003e-07,44
sim150160953001,150,160,0.95,0.3,0.287884485268537,0.000363833424584627,1.0268456344471e-07,35.3333333333333
sim150160953501,150,160,0.95,0.35,0.331024135349539,0.00041019385061709,0.0134228125666337,29.3333333333333
sim150160954001,150,160,0.95,0.4,0.400223408279775,0.000210232730831755,1.53691261397883e-07,34.6666666666667
sim150160954501,150,160,0.95,0.45,0.43930888174327,6.50638793577717e-07,0.00671145454729936,33.3333333333333
sim150160955001,150,160,0.95,0.5,0.494322425105611,3.02314818191253e-06,0.328859056667192,44
sim150160955501,150,160,0.95,0.55,0.562955786763385,0.00724795981391019,1.04074859709681e-07,73.3333333333333
sim150160956001,150,160,0.95,0.6,0.618420623075272,0.000146303563621004,1.08590602659795e-07,66
sim150160956501,150,160,0.95,0.65,0.691521224794395,0.0242725450198953,1.04962692228157e-07,70.6666666666667
sim150160957001,150,160,0.95,0.7,0.721717927046167,0.000199735981704647,1.10738253501567e-07,76
sim150160957501,150,160,0.95,0.75,0.756909007605268,0.00543221377622414,1.13638288459795e-07,70.6666666666667
sim150160958001,150,160,0.95,0.8,0.843903595819616,0.0012486926265272,0.00671140356310466,72
sim150160958501,150,160,0.95,0.85,0.886244295015968,0.0502652460475744,1.03196163510749e-07,72.6666666666667
sim150160959001,150,160,0.95,0.9,0.933516476567179,0.0480790617633211,1.02868161287329e-07,66.6666666666667
sim150160959501,150,160,0.95,0.95,0.96089364474064,0.249752668686916,1.0498847758437e-07,72.6666666666667
sim050030050502,50,30,0.05,0.05,0.0631207600093077,0.0609142306819257,0.0204081569089709,96
sim050030051002,50,30,0.05,0.1,0.00877815954526768,0.238635075370127,1.08163262562577e-07,92
sim050030051502,50,30,0.05,0.15,0.0285020935596809,0.176645869559927,1.01632753197272e-07,92
sim050030052002,50,30,0.05,0.2,0.0245102930751474,0.188434565743593,1.08163264153012e-07,96
sim050030052502,50,30,0.05,0.25,0.0579473233523272,0.0379730976160814,1.08163268116653e-07,92
sim050030053002,50,30,0.05,0.3,0.484917697234131,9.65504564044237e-05,1.01632652885915e-07,92
sim050030053502,50,30,0.05,0.35,0.0237648667034255,0.19010288735313,1.08163264130389e-07,96
sim050030054002,50,30,0.05,0.4,0.238741962470752,0.0216106088753896,1.01632652860107e-07,94
sim050030054502,50,30,0.05,0.45,0.0222163614930188,0.191823818539042,1.08163263668654e-07,96
sim050030055002,50,30,0.05,0.5,0.999989541018744,0.14358889480045,0.240935797855034,32
sim050030055502,50,30,0.05,0.55,0.658484601679183,0.0148755365752958,0.0204081624255682,10
sim050030056002,50,30,0.05,0.6,0.802341810951892,0.0334990780092441,1.08163264299766e-07,20
sim050030056502,50,30,0.05,0.65,0.754938180246472,0.0453804438130059,0.0204081609885231,8
sim050030057002,50,30,0.05,0.7,0.860380822540656,0.0506306398424065,0.0204081609508851,12
sim050030057502,50,30,0.05,0.75,0.830677602614389,0.015974467488694,1.08163263851487e-07,8
sim050030058002,50,30,0.05,0.8,0.759203796609405,0.0460011395555036,0.0204081605391105,8
sim050030058502,50,30,0.05,0.85,0.854934890777258,0.0684359851796678,0.0204081607078488,16
sim050030059002,50,30,0.05,0.9,0.907164283489066,0.0915561529927259,0.0204135356356612,12
sim050030059502,50,30,0.05,0.95,0.996891071920889,0.0198873653360256,0.061224486857479,14
sim050030950502,50,30,0.95,0.05,0.00538086358748054,0.0468343344971266,0.0204081614057863,16
sim050030951002,50,30,0.95,0.1,0.221689067113897,0.0608342853224146,0.0204081724093703,8
sim050030951502,50,30,0.95,0.15,0.199395566026399,0.0712700971729068,0.0204081577239681,6
sim050030952002,50,30,0.95,0.2,0.252632438466882,0.0414287754746243,0.0204081609451087,4
sim050030952502,50,30,0.95,0.25,0.250203162520783,0.0404058889210928,0.0204081678912978,6
sim050030953002,50,30,0.95,0.3,0.200550615086583,0.0371799529553027,0.0204081608715263,10
sim050030953502,50,30,0.95,0.35,0.122798923941698,0.036450402600367,0.020408160905587,4
sim050030954002,50,30,0.95,0.4,0.394634227517804,0.00528609151068744,0.0204081599101964,12
sim050030954502,50,30,0.95,0.45,0.427893534083634,0.00239883553263321,0.0204081621465626,12
sim050030955002,50,30,0.95,0.5,0.0390271301926343,0.377455713324856,0.447443356048602,50
sim050030955502,50,30,0.95,0.55,0.971828057758397,0.177225085151405,1.01632745788532e-07,94
sim050030956002,50,30,0.95,0.6,0.97747822622441,0.19780466542585,1.08163263815762e-07,94
sim050030956502,50,30,0.95,0.65,0.987731169423774,0.219114435709505,1.08163263176207e-07,98
sim050030957002,50,30,0.95,0.7,0.95967127425245,0.163742440901102,1.0816326405371e-07,94
sim050030957502,50,30,0.95,0.75,0.981200584502794,0.19999998469483,1.08163263951548e-07,96
sim050030958002,50,30,0.95,0.8,0.997559766319712,0.309202308827818,1.08163263022123e-07,96
sim050030958502,50,30,0.95,0.85,0.953731407400443,0.0644748279341922,1.00326534062551e-07,92
sim050030959002,50,30,0.95,0.9,0.988853244023273,0.225801886280527,1.08163262877233e-07,94
sim050030959502,50,30,0.95,0.95,0.983342275660171,0.113316991774977,1.08163263222388e-07,94
sim050110050502,50,110,0.05,0.05,0.0121536207701597,0.0220689032304896,1.06530612584035e-07,82
sim050110051002,50,110,0.05,0.1,0.0475186122906868,0.0169756820261509,1.00326531475265e-07,66
sim050110051502,50,110,0.05,0.15,0.120997489596042,0.000164714418221638,1.05224489158486e-07,74
sim050110052002,50,110,0.05,0.2,0.137893493388878,0.00429832064485188,1.32653048157794e-07,80
sim050110052502,50,110,0.05,0.25,0.271867361643556,0.00352651028343235,1.3265305112414e-07,88
sim050110053002,50,110,0.05,0.3,0.31397063041564,0.00203877287102355,1.32653053472884e-07,90
sim050110053502,50,110,0.05,0.35,0.317370696434331,0.000226566938532155,0.0204081625024772,82
sim050110054002,50,110,0.05,0.4,0.389219920217076,0.000930648231013717,1.32653059202194e-07,84
sim050110054502,50,110,0.05,0.45,0.454101340444541,0.000142083901983097,1.00326530575533e-07,76
sim050110055002,50,110,0.05,0.5,0.418011100355753,0.00384082897432737,0.278207193418677,54
sim050110055502,50,110,0.05,0.55,0.581006092608133,0.0300913835744973,6.40268862347297e-07,28
sim050110056002,50,110,0.05,0.6,0.996545685908358,0.0194673650973692,0.244897960815736,28
sim050110056502,50,110,0.05,0.65,0.709541520308027,0.00246605356111076,0.040816326122325,40
sim050110057002,50,110,0.05,0.7,0.702621288004317,0.000317029304480132,1.32653053812451e-07,40
sim050110057502,50,110,0.05,0.75,0.806397254956078,0.00387407233460474,1.3265305482537e-07,40
sim050110058002,50,110,0.05,0.8,0.889007405325124,0.126618023650574,1.59737573394602e-07,44
sim050110058502,50,110,0.05,0.85,0.884954380906325,0.13748026007692,1.1133800905367e-07,38
sim050110059002,50,110,0.05,0.9,0.94936279546878,0.00580923718862759,0.0408163218866876,38
sim050110059502,50,110,0.05,0.95,0.965764465100364,0.214280969515255,1.57470736921696e-07,46
sim050110950502,50,110,0.95,0.05,0.022970683746874,0.497334234861723,2.01697646633707e-07,50
sim050110951002,50,110,0.95,0.1,0.0189326584028099,0.0014974535625835,0.0408163234630614,40
sim050110951502,50,110,0.95,0.15,0.104017732713361,0.0219026918772632,0.0215101093243255,38
sim050110952002,50,110,0.95,0.2,0.162554218786196,0.00499712522455059,0.0204081607673828,28
sim050110952502,50,110,0.95,0.25,0.220683326513246,0.00053470187644867,0.0204081612961885,36
sim050110953002,50,110,0.95,0.3,0.190631464176798,0.00423606603926282,1.06530611592014e-07,28
sim050110953502,50,110,0.95,0.35,0.313514586074276,0.0016641369954085,0.0204081609926742,32
sim050110954002,50,110,0.95,0.4,0.388574665019092,0.00112858505727293,0.0204081603495702,34
sim050110954502,50,110,0.95,0.45,0.42527388433272,0.000529550072997895,0.020408159941815,24
sim050110955002,50,110,0.95,0.5,0.718367447771462,3.65543791487975,0.00106883689303311,50
sim050110955502,50,110,0.95,0.55,0.575122108475581,0.0155017803877705,1.09595387338832e-07,72
sim050110956002,50,110,0.95,0.6,0.615750430845491,0.00027735942059134,2.6326521128136e-07,74
sim050110956502,50,110,0.95,0.65,0.600992248612386,0.00150226083684887,0.020408162384823,76
sim050110957002,50,110,0.95,0.7,0.81456449182737,0.00386092031640161,1.08163264266053e-07,82
sim050110957502,50,110,0.95,0.75,0.757654043691404,0.00335939437033133,0.0204081611510026,88
sim050110958002,50,110,0.95,0.8,0.872923041305257,0.00289671054699775,1.32653054370673e-07,84
sim050110958502,50,110,0.95,0.85,0.887237796075303,0.00240220525354178,1.26122444146324e-07,82
sim050110959002,50,110,0.95,0.9,0.941735270714196,0.00859400716965359,1.081632642573e-07,82
sim050110959502,50,110,0.95,0.95,0.96741883487055,0.21116774734243,1.08447067569809e-07,78
sim050160050502,50,160,0.05,0.05,0.0357727020175452,0.0081804747717913,0.0204081601211711,52
sim050160051002,50,160,0.05,0.1,0.0612354158894497,0.00357756379233678,1.06530611519267e-07,78
sim050160051502,50,160,0.05,0.15,0.108657466805243,0.0108110410132439,1.08163264261087e-07,88
sim050160052002,50,160,0.05,0.2,0.112588340096372,0.104051043275231,1.46432371097738e-07,86
sim050160052502,50,160,0.05,0.25,0.195725767329512,0.00154788794743924,1.00326530575741e-07,76
sim050160053002,50,160,0.05,0.3,0.27846566661283,0.00208830365526566,0.0204081604011022,72
sim050160053502,50,160,0.05,0.35,0.349678264147761,0.000235696393495765,1.32653054654276e-07,66
sim050160054002,50,160,0.05,0.4,0.406973359576159,0.00165985217669622,1.06530611482646e-07,78
sim050160054502,50,160,0.05,0.45,0.440803432308747,0.000275821154578236,0.0204081634460586,80
sim050160055002,50,160,0.05,0.5,0.499956924257006,6.0036390536804e-05,0.0392706424227348,62
sim050160055502,50,160,0.05,0.55,0.579491205473032,8.77628392736863e-05,0.0204081624489316,40
sim050160056002,50,160,0.05,0.6,0.609435523790076,0.000579173399763199,1.32653054592081e-07,38
sim050160056502,50,160,0.05,0.65,0.678630573875535,0.000332993900525995,0.0204081602039773,44
sim050160057002,50,160,0.05,0.7,0.747299189989225,0.00161886181272148,1.32653054458039e-07,42
sim050160057502,50,160,0.05,0.75,0.739676252766063,0.00379791986877629,0.0204081610272706,48
sim050160058002,50,160,0.05,0.8,0.818157682641954,0.00188622476779787,0.0204081611860963,42
sim050160058502,50,160,0.05,0.85,0.887839327599784,0.0153424212349605,0.0217541472981052,46
sim050160059002,50,160,0.05,0.9,0.93463521635125,0.00498297507328568,1.01737306310394e-07,44
sim050160059502,50,160,0.05,0.95,0.985396018456144,0.325334659038945,1.11572396775656e-07,54
sim050160950502,50,160,0.95,0.05,0.0350505121029514,0.000297800379393991,1.32653054535144e-07,40
sim050160951002,50,160,0.95,0.1,0.0712709896419821,0.017630595958675,0.0204081601466679,46
sim050160951502,50,160,0.95,0.15,0.12620629760115,0.00261650001674601,0.0204081599909685,48
sim050160952002,50,160,0.95,0.2,0.192619608381119,0.0672686956803405,1.0977734321829e-07,48
sim050160952502,50,160,0.95,0.25,0.232617271854164,0.00322622361393176,0.0204081610055147,36
sim050160953002,50,160,0.95,0.3,0.297378800193149,0.000268933745718074,0.020408161839494,40
sim050160953502,50,160,0.95,0.35,0.321695690640958,0.0076128338016077,1.08641686960811e-07,36
sim050160954002,50,160,0.95,0.4,0.297116749841575,0.00321229549281331,1.32653054693405e-07,38
sim050160954502,50,160,0.95,0.45,0.443565086381236,0.000512778688644578,0.0204081599865643,40
sim050160955002,50,160,0.95,0.5,0.499920563819027,0.000601227171494814,0.00553706542738699,40
sim050160955502,50,160,0.95,0.55,0.961727339338592,0.032314864125687,0.198717314407688,72
sim050160956002,50,160,0.95,0.6,0.588776653224565,0.000444061274006425,0.0204081622281794,74
sim050160956502,50,160,0.95,0.65,0.708581182050787,0.000467313047854607,1.01632652886099e-07,76
sim050160957002,50,160,0.95,0.7,0.807402082868538,0.00017469094327014,0.0204081619173357,64
sim050160957502,50,160,0.95,0.75,0.737564153579296,0.00186280545899708,1.06530611423051e-07,64
sim050160958002,50,160,0.95,0.8,0.872052172755017,0.00620414255337265,0.0204081624729186,60
sim050160958502,50,160,0.95,0.85,0.8786419738448,0.000695224912747214,0.0408163240914095,58
sim050160959002,50,160,0.95,0.9,0.928769107152229,0.0954551071822799,1.00504632122516e-07,60
sim050160959502,50,160,0.95,0.95,0.957344213312715,0.0226242931873426,0.0204081600658877,74
sim100030050502,100,30,0.05,0.05,0.0633452858338237,0.0614709662219669,0.0101010098817683,94
sim100030051002,100,30,0.05,0.1,0.0256172044541096,0.121437377365904,1.04040403551904e-07,93
sim100030051502,100,30,0.05,0.15,0.0163071422673067,0.108569820547526,1.04040403539535e-07,94
sim100030052002,100,30,0.05,0.2,0.0464121214202854,0.0366636019298976,1.04040403484935e-07,96
sim100030052502,100,30,0.05,0.25,0.0439868348098829,0.0234165537629522,1.03232324319451e-07,93
sim100030053002,100,30,0.05,0.3,0.485596251710969,0.000115167181077239,1.16161614695949e-07,93
sim100030053502,100,30,0.05,0.35,0.011011681766918,0.1842610259841,1.0404056046058e-07,97
sim100030054002,100,30,0.05,0.4,0.156484336007408,0.00803273633405196,1.04040405575047e-07,94
sim100030054502,100,30,0.05,0.45,0.0233151411424096,0.125583136099494,1.04040403551379e-07,92
sim100030055002,100,30,0.05,0.5,0.999988181560702,0.0187490511498926,0.333333324991896,37
sim100030055502,100,30,0.05,0.55,0.66422477575435,0.0147866496689828,0.0101010052303831,9
sim100030056002,100,30,0.05,0.6,0.89149433562778,0.0106018408113549,1.04040403474721e-07,12
sim100030056502,100,30,0.05,0.65,0.694838374847716,0.0235438505853266,0.0101010048262119,5
sim100030057002,100,30,0.05,0.7,0.910746988182563,0.0416794154991589,0.0101010058962259,10
sim100030057502,100,30,0.05,0.75,0.835814495847437,0.0150660643412022,1.0404040350069e-07,9
sim100030058002,100,30,0.05,0.8,0.756399227773215,0.0453531521453131,0.0101010051507207,8
sim100030058502,100,30,0.05,0.85,0.962031346659914,0.047686643562516,0.0101010052395235,13
sim100030059002,100,30,0.05,0.9,0.96765725797104,0.0402524872240303,0.0101010053164235,9
sim100030059502,100,30,0.05,0.95,0.996445240042131,0.0122143837819461,0.0303030258034592,13
sim100030950502,100,30,0.95,0.05,0.00496200120581721,0.0445318719597859,0.0101010052099649,15
sim100030951002,100,30,0.95,0.1,0.228626916771149,0.0535735536819164,0.0101010103869058,6
sim100030951502,100,30,0.95,0.15,0.0332200325437832,0.0560509724735884,0.0101010124661917,7
sim100030952002,100,30,0.95,0.2,0.310099791811375,0.0208180142441055,0.0101010052384765,3
sim100030952502,100,30,0.95,0.25,0.0925974766700656,0.0198147989687964,0.0101010059420133,13
