egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,0.656
-125,9,1,0.05,33,2,0.698
-21,-19,1,0.05,33,1,0.626
-89,-80,1,0.05,33,1,0.738
-104,42,1,0.05,33,1,0.14
-78,-22,1,0.05,33,1,0.806
54,49,2,0.05,33,2,0.521
61,-15,2,0.05,33,2,0.371
147,73,2,0.05,33,2,0.737
124,24,2,0.05,33,2,0.332
114,-31,2,0.05,33,2,0.279
54,-41,2,0.05,33,2,1
28,30,2,0.05,33,2,0.078
-103,-5,1,0.05,33,1,1.042
-167,-8,1,0.05,33,1,0.666
-98,-58,1,0.05,33,1,0.507
-81,31,1,0.05,33,1,0.286
-52,1,1,0.05,33,1,0.355
-66,-29,1,0.05,33,1,0.492
-132,-27,1,0.05,33,1,0.65
-56,-13,1,0.05,33,1,0.444
-75,11,1,0.05,33,1,0.566
-61,79,1,0.05,33,1,0.704
-1,32,1,0.05,33,1,0.012
41,-43,2,0.05,33,2,0.876
49,58,2,0.05,33,2,0.462
110,1,2,0.05,33,2,0.3
133,29,2,0.05,33,2,1.059
110,49,2,0.05,33,2,0.272
101,-25,2,0.05,33,2,0.781
31,10,2,0.05,33,2,0.284
102,47,2,0.05,33,2,0.591
67,2,2,0.05,33,2,0.35
82,-40,2,0.05,33,2,0.677
48,15,2,0.05,33,2,0.537
39,38,2,0.05,33,2,0.443
109,-70,2,0.05,33,2,0.396
71,-13,2,0.05,33,2,0.236
22,-28,2,0.05,33,2,0.667
52,41,2,0.05,33,2,0.261
102,55,2,0.05,33,2,0.277
39,-10,2,0.05,33,2,0.47
35,-24,2,0.05,33,2,0.21
80,69,2,0.05,33,2,0.2
33,38,2,0.05,33,2,0.58
114,6,2,0.05,33,2,1.658
109,-11,2,0.05,33,2,0.521
-120,-36,1,0.05,33,1,0.508
-88,13,1,0.05,33,1,0.14
-140,21,1,0.05,33,1,0.132
11,24,1,0.05,33,2,0.513
-74,-1,1,0.05,33,1,0.068
-136,6,1,0.05,33,1,0.231
-128,14,1,0.05,33,1,0.616
-34,-14,1,0.05,33,1,0.413
-58,-24,1,0.05,33,1,0.365
-66,33,1,0.05,33,1,0.002
-86,-45,1,0.05,33,1,0.499
-142,65,1,0.05,33,1,0.254
-93,-9,1,0.05,33,1,0.225
-50,4,1,0.05,33,1,0.346
-84,53,1,0.05,33,1,0.446
-59,27,1,0.05,33,1,0.231
56,16,2,0.05,33,2,0.229
39,-33,2,0.05,33,2,0.166
86,-25,2,0.05,33,2,0.005
86,25,2,0.05,33,2,0.028
135,-18,2,0.05,33,2,0.189
63,50,2,0.05,33,2,0.152
79,-27,2,0.05,33,2,0.005
86,42,2,0.05,33,2,0.07
68,18,2,0.05,33,2,0.217
126,15,2,0.05,33,2,0.086
80,-8,2,0.05,33,2,0.034
84,8,2,0.05,33,2,0.101
13,-47,2,0.05,33,2,0.188
81,-34,2,0.05,33,2,0.373
57,18,2,0.05,33,2,0.318
70,45,2,0.05,33,2,1.781
-81,1,1,0.05,33,1,0.316
-52,4,1,0.05,33,1,0.19
-105,22,1,0.05,33,1,0.01
-111,50,1,0.05,33,1,0.078
-84,3,1,0.05,33,1,0.364
-77,-35,1,0.05,33,1,0.121
-73,-24,1,0.05,33,1,0.005
-26,13,1,0.05,33,1,0.277
-95,10,1,0.05,33,1,0.251
-70,-13,1,0.05,33,1,0.406
-27,3,1,0.05,33,1,0.802
-87,46,1,0.05,33,1,0.717
-159,-18,1,0.05,33,1,0.195
43,-18,2,0.05,33,2,0.164
88,-12,2,0.05,33,2,0.378
74,6,2,0.05,33,2,0.49
71,7,2,0.05,33,2,0.067
-32,7,2,0.05,33,1,0.832
71,-9,2,0.05,33,2,0.381
68,-11,2,0.05,33,2,0.177
55,23,2,0.05,33,2,0.202
98,73,2,0.05,33,2,0.355
68,1,2,0.05,33,2,2.139
45,-3,2,0.05,33,2,0.31
84,-3,2,0.05,33,2,0.25
94,19,2,0.05,33,2,0.321
28,-9,2,0.05,33,2,0.462
128,-22,2,0.05,33,2,0.05
87,30,2,0.05,33,2,0.438
75,-25,2,0.05,33,2,0.406
57,-41,2,0.05,33,2,0.548
63,-8,2,0.05,33,2,0.295
28,32,2,0.05,33,2,0.077
30,-29,2,0.05,33,2,0.207
79,-41,2,0.05,33,2,0.283
100,-53,2,0.05,33,2,0.221
77,-8,2,0.05,33,2,0.12
61,11,2,0.05,33,2,0.131
69,34,2,0.05,33,2,0.387
68,20,2,0.05,33,2,0.018
84,10,2,0.05,33,2,0.226
43,8,2,0.05,33,2,0.169
64,14,2,0.05,33,2,0.041
4,21,2,0.05,33,2,0.099
87,-48,2,0.05,33,2,0.212
103,61,2,0.05,33,2,0.28
19,-23,2,0.05,33,2,0.448
72,25,2,0.05,33,2,0.054
79,19,2,0.05,33,2,0.41
173,1,2,0.05,33,2,0.351
70,1,2,0.05,33,2,0.259
56,-4,2,0.05,33,2,0.367
63,33,2,0.05,33,2,0.336
84,21,2,0.05,33,2,2.181
89,40,2,0.05,33,2,0.004
31,-40,2,0.05,33,2,0.548
55,46,2,0.05,33,2,0.494
53,-44,2,0.05,33,2,0.282
-122,42,1,0.05,33,2,0.365
-97,-29,1,0.05,33,1,1.992
-114,-41,1,0.05,33,1,0.671
-90,-50,1,0.05,33,1,0.316
-98,-12,1,0.05,33,1,0.029
-34,-55,1,0.05,33,1,0.209
-66,-44,1,0.05,33,1,0.071
-53,-35,1,0.05,33,1,0.037
-104,32,1,0.05,33,1,0.375
-52,-63,1,0.05,33,1,0.2
-61,62,1,0.05,33,1,0.058
-48,5,1,0.05,33,1,0.042
-102,25,1,0.05,33,1,0.413
-55,-22,1,0.05,33,1,0.066
-32,-5,1,0.05,33,1,0.123
-50,-23,1,0.05,33,1,0.064
-79,11,1,0.05,33,1,0.009
-53,39,1,0.05,33,1,0.243
-54,-33,1,0.05,33,1,0.15
-79,45,1,0.05,33,1,0.071
-97,-8,1,0.05,33,1,0.101
-52,1,1,0.05,33,1,0.452
-119,-27,1,0.05,33,1,0.356
-121,-12,1,0.05,33,1,0.081
-89,17,1,0.05,33,1,0.39
-87,-58,1,0.05,33,1,1.733
-60,-6,1,0.05,33,1,0.486
-13,-5,1,0.05,33,1,0.454
-77,-17,1,0.05,33,1,0.077
-84,-3,1,0.05,33,1,0.286
-57,5,1,0.05,33,1,0.208
-127,44,1,0.05,33,1,0.457
-90,-17,1,0.05,33,1,0.156
-87,31,1,0.05,33,1,0.054
-72,-63,1,0.05,33,1,0.165
-69,-1,1,0.05,33,1,0.694
-18,-34,1,0.05,33,1,0.053
-81,-11,1,0.05,33,1,0.354
-106,-30,1,0.05,33,1,0.084
-88,-40,1,0.05,33,1,0.072
-7,-32,1,0.05,33,1,0.148
-112,-62,1,0.05,33,1,0.717
-53,-13,1,0.05,33,1,0.445
-53,-14,1,0.05,33,1,0.298
-73,-33,1,0.05,33,1,0.375
-107,58,1,0.05,33,1,17.589
-68,14,1,0.05,33,1,0.219
-94,-74,1,0.05,33,1,0.309
-71,37,1,0.05,33,1,0.141
-52,-40,1,0.05,33,1,0.154
-63,-16,1,0.05,33,1,0.191
-112,12,1,0.05,33,1,0.354
-108,26,1,0.05,33,1,2.23
-104,-43,1,0.05,33,1,0.082
-71,-11,1,0.05,33,1,0.875
-50,-25,1,0.05,33,1,0.343
-98,8,1,0.05,33,1,0.099
-37,29,1,0.05,33,1,0.523
-82,-3,1,0.05,33,1,0.573
-88,-59,1,0.05,33,1,0.595
-67,-10,1,0.05,33,1,0.565
-67,-6,1,0.05,33,1,0.033
9,-4,2,0.2,33,2,0.522
81,-30,2,0.2,33,2,0.177
117,-44,2,0.2,33,2,0.074
58,16,2,0.2,33,2,0.12
136,-7,2,0.2,33,2,0.194
88,31,2,0.2,33,2,0.424
129,-47,2,0.2,33,2,3.795
-80,35,1,0.2,33,1,0.551
69,-18,2,0.2,33,2,0.123
59,-40,2,0.2,33,2,0.325
15,25,2,0.2,33,2,0.342
79,-10,2,0.2,33,2,0.231
36,3,2,0.2,33,2,0.063
111,-39,2,0.2,33,2,0.315
108,-40,2,0.2,33,2,0.056
-39,-16,1,0.2,33,1,0.136
-113,-14,1,0.2,33,1,5.781
-76,28,1,0.2,33,1,0.027
-46,48,1,0.2,33,1,0.138
-90,-8,1,0.2,33,1,0.228
81,1,2,0.2,33,2,0.252
-47,-29,1,0.2,33,1,0.153
-89,-13,1,0.2,33,1,0.177
83,-18,2,0.2,33,2,0.399
79,-23,2,0.2,33,2,0.349
73,91,2,0.2,33,2,0.117
20,-14,2,0.2,33,2,0.048
38,2,2,0.2,33,2,0.085
-70,-12,1,0.2,33,1,0.26
-70,-57,1,0.2,33,1,0.224
-118,10,1,0.2,33,1,0.086
-135,-13,1,0.2,33,1,0.02
-64,52,1,0.2,33,1,0.238
-80,-6,1,0.2,33,1,2.471
-78,37,1,0.2,33,1,0.293
-25,11,1,0.2,33,1,0.323
-111,-11,1,0.2,33,1,0.282
-28,-27,1,0.2,33,1,0.033
58,3,2,0.2,33,2,0.752
-42,32,1,0.2,33,1,0.598
43,-16,2,0.2,33,2,0.447
16,-52,2,0.2,33,2,0.243
