egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,1.397
-125,9,1,0.05,33,1,0.296
-21,-19,1,0.05,33,1,1.401
-89,-80,1,0.05,33,1,0.5
-104,42,1,0.05,33,1,0.063
-78,-22,1,0.05,33,1,1.398
54,49,2,0.05,33,2,0.479
61,-15,2,0.05,33,2,0.782
147,73,2,0.05,33,2,0.496
124,24,2,0.05,33,2,0.563
114,-31,2,0.05,33,2,0.367
54,-41,2,0.05,33,2,0.247
28,30,2,0.05,33,1,0.501
-103,-5,1,0.05,33,1,2.508
-167,-8,1,0.05,33,1,0.186
-98,-58,1,0.05,33,1,0.118
-81,31,1,0.05,33,1,0.377
-52,1,1,0.05,33,1,0.746
-66,-29,1,0.05,33,1,0.148
-132,-27,1,0.05,33,1,0.097
-56,-13,1,0.05,33,1,0.028
-75,11,1,0.05,33,1,0.505
-61,79,1,0.05,33,1,0.015
-1,32,1,0.05,33,2,0.169
41,-43,2,0.05,33,2,0.205
49,58,2,0.05,33,2,0.292
110,1,2,0.05,33,2,0
133,29,2,0.05,33,2,0.339
110,49,2,0.05,33,2,0.513
101,-25,2,0.05,33,2,0.722
31,10,2,0.05,33,2,0.807
102,47,2,0.05,33,2,0.251
67,2,2,0.05,33,2,0.209
82,-40,2,0.05,33,2,0.072
48,15,2,0.05,33,2,0.183
39,38,2,0.05,33,2,0.311
109,-70,2,0.05,33,2,0.047
71,-13,2,0.05,33,2,0.32
22,-28,2,0.05,33,2,0.33
52,41,2,0.05,33,2,0.631
102,55,2,0.05,33,2,0.835
39,-10,2,0.05,33,2,0.13
35,-24,2,0.05,33,2,0
80,69,2,0.05,33,2,0.364
33,38,2,0.05,33,2,0.484
114,6,2,0.05,33,2,0.16
109,-11,2,0.05,33,2,0.019
-120,-36,1,0.05,33,1,0.184
-88,13,1,0.05,33,1,0.262
-140,21,1,0.05,33,1,0.217
11,24,1,0.05,33,2,0.414
-74,-1,1,0.05,33,1,0.177
-136,6,1,0.05,33,1,0.282
-128,14,1,0.05,33,1,0.528
-34,-14,1,0.05,33,1,0.227
-58,-24,1,0.05,33,1,0.622
-66,33,1,0.05,33,1,0.324
-86,-45,1,0.05,33,1,0.697
-142,65,1,0.05,33,1,0.009
-93,-9,1,0.05,33,1,0.528
-50,4,1,0.05,33,1,0.551
-84,53,1,0.05,33,1,0.381
-59,27,1,0.05,33,1,0.033
56,16,2,0.05,33,2,0.582
39,-33,2,0.05,33,2,0.042
86,-25,2,0.05,33,2,0.3
86,25,2,0.05,33,2,0.567
135,-18,2,0.05,33,2,0.02
63,50,2,0.05,33,2,0.352
79,-27,2,0.05,33,2,0.664
86,42,2,0.05,33,2,0.616
68,18,2,0.05,33,2,0.748
126,15,2,0.05,33,2,0.031
80,-8,2,0.05,33,2,0.139
84,8,2,0.05,33,2,0.288
13,-47,2,0.05,33,2,0.024
81,-34,2,0.05,33,2,0.52
57,18,2,0.05,33,2,0.174
70,45,2,0.05,33,2,0.646
-81,1,1,0.05,33,1,0.613
-52,4,1,0.05,33,1,1.249
-105,22,1,0.05,33,1,0.062
-111,50,1,0.05,33,1,0.559
-84,3,1,0.05,33,1,0.22
-77,-35,1,0.05,33,1,0.602
-73,-24,1,0.05,33,1,0.16
-26,13,1,0.05,33,1,0.428
-95,10,1,0.05,33,1,0.249
-70,-13,1,0.05,33,1,0.167
-27,3,1,0.05,33,1,0.073
-87,46,1,0.05,33,1,0.106
-159,-18,1,0.05,33,1,0.082
43,-18,2,0.05,33,2,0.241
88,-12,2,0.05,33,2,0.237
74,6,2,0.05,33,2,1.207
71,7,2,0.05,33,2,0.538
-32,7,2,0.05,33,1,0.116
71,-9,2,0.05,33,2,0.042
68,-11,2,0.05,33,2,0.423
55,23,2,0.05,33,2,0.081
98,73,2,0.05,33,2,0.459
68,1,2,0.05,33,2,0.318
45,-3,2,0.05,33,2,0.814
84,-3,2,0.05,33,2,0.335
94,19,2,0.05,33,2,0.434
28,-9,2,0.05,33,2,0.046
128,-22,2,0.05,33,2,1.528
87,30,2,0.05,33,2,0.142
75,-25,2,0.05,33,2,0.174
57,-41,2,0.05,33,2,0.244
63,-8,2,0.05,33,2,0.276
28,32,2,0.05,33,2,0.057
30,-29,2,0.05,33,2,0.308
79,-41,2,0.05,33,2,0.519
100,-53,2,0.05,33,2,0.65
77,-8,2,0.05,33,2,0.052
61,11,2,0.05,33,2,0
69,34,2,0.05,33,2,0.412
68,20,2,0.05,33,2,0.038
84,10,2,0.05,33,2,0.36
43,8,2,0.05,33,2,0.279
64,14,2,0.05,33,2,0.435
4,21,2,0.05,33,2,0.092
87,-48,2,0.05,33,2,0.245
103,61,2,0.05,33,2,0.368
19,-23,2,0.05,33,2,0.158
72,25,2,0.05,33,2,0.017
79,19,2,0.05,33,2,0.305
173,1,2,0.05,33,2,1.026
70,1,2,0.05,33,2,0.207
56,-4,2,0.05,33,2,0.173
63,33,2,0.05,33,2,0.345
84,21,2,0.05,33,2,0.528
89,40,2,0.05,33,2,0.544
31,-40,2,0.05,33,2,1.982
55,46,2,0.05,33,2,0.439
53,-44,2,0.05,33,2,0.257
-122,42,1,0.05,33,1,1.078
-97,-29,1,0.05,33,1,0.071
-114,-41,1,0.05,33,1,0.132
-90,-50,1,0.05,33,1,1.082
-98,-12,1,0.05,33,1,0.183
-34,-55,1,0.05,33,2,0.221
-66,-44,1,0.05,33,1,0.597
-53,-35,1,0.05,33,1,0.046
-104,32,1,0.05,33,1,0.171
-52,-63,1,0.05,33,1,0.191
-61,62,1,0.05,33,1,0.312
-48,5,1,0.05,33,1,0.782
-102,25,1,0.05,33,1,0.382
-55,-22,1,0.05,33,1,0.708
-32,-5,1,0.05,33,1,0.701
-50,-23,1,0.05,33,1,0.134
-79,11,1,0.05,33,1,0.129
-53,39,1,0.05,33,1,0.527
-54,-33,1,0.05,33,1,0.703
