egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-149,215,1,0.05,140,2,4.023
-258,-69,1,0.05,140,1,1.581
62,-1,1,0.05,140,2,0.108
-168,-245,1,0.05,140,1,1.94
44,5,1,0.05,140,1,1.235
-29,54,1,0.05,140,2,0.74
-8,-31,1,0.05,140,2,5.368
-314,142,1,0.05,140,1,2.216
-89,102,1,0.05,140,1,0.208
163,-193,1,0.05,140,1,1.47
-227,-96,1,0.05,140,1,1.071
-179,-64,1,0.05,140,2,0.687
137,17,1,0.05,140,2,0.059
-53,-82,1,0.05,140,1,1.765
138,-161,1,0.05,140,2,0.373
-226,26,1,0.05,140,1,0.457
93,127,1,0.05,140,2,1.522
-305,23,1,0.05,140,1,0.517
-32,250,1,0.05,140,1,0.722
-152,164,1,0.05,140,1,1.771
-60,-56,1,0.05,140,1,1.261
-55,156,1,0.05,140,2,0.547
-38,-176,1,0.05,140,1,0.781
-66,228,1,0.05,140,1,1.305
-252,18,1,0.05,140,1,1.794
-164,-196,1,0.05,140,2,0.36
-60,-46,1,0.05,140,1,1.457
149,23,1,0.05,140,2,0.885
224,8,2,0.05,140,1,1.347
278,-6,2,0.05,140,2,1.883
-9,-262,2,0.05,140,1,0.768
51,138,2,0.05,140,2,0.959
-21,130,1,0.05,140,2,5.137
11,132,1,0.05,140,1,1.053
134,94,1,0.05,140,1,0.253
64,138,1,0.05,140,1,0.82
-156,3,1,0.05,140,1,0.474
30,-92,1,0.05,140,2,0.569
-258,-341,1,0.05,140,1,9.083
-110,-135,1,0.05,140,1,3.521
101,-368,1,0.05,140,2,3.323
203,84,1,0.05,140,1,1.267
69,149,1,0.05,140,2,0.767
-155,315,1,0.05,140,1,5.201
-108,-210,1,0.05,140,2,2.67
-111,-115,1,0.05,140,1,0.531
5,-147,1,0.05,140,2,1.957
-79,72,1,0.05,140,1,0.358
-95,44,1,0.05,140,1,1.47
-65,105,1,0.05,140,1,0.345
55,-37,1,0.05,140,2,0.425
112,177,1,0.05,140,1,1.289
-150,-139,1,0.05,140,2,0.345
-108,-238,1,0.05,140,1,0.367
-94,58,1,0.05,140,1,1.448
-132,270,1,0.05,140,1,2.184
5,-152,1,0.05,140,2,0.33
152,21,2,0.05,140,2,1.018
109,43,2,0.05,140,2,0.821
-27,-297,2,0.05,140,1,3.508
26,-83,2,0.05,140,1,2.922
133,-63,2,0.05,140,2,0.435
-83,84,2,0.05,140,1,1.543
