egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,1.567
196,153,2,0.95,140,2,0.048
12,-213,2,0.95,140,2,0.403
-20,65,1,0.95,140,1,0.254
111,-228,2,0.95,140,2,0.91
93,-85,1,0.95,140,2,1.009
-25,-28,1,0.95,140,1,0.02
168,-15,2,0.95,140,2,0.193
19,-108,1,0.95,140,2,1.391
-150,222,1,0.95,140,1,1.226
188,81,2,0.95,140,2,0.91
30,83,1,0.95,140,2,1.522
-1,59,2,0.95,140,1,0.553
44,29,1,0.95,140,2,0.28
-78,65,2,0.95,140,1,0.354
-132,-123,1,0.95,140,1,2.777
97,-29,2,0.95,140,2,0.844
186,-137,2,0.95,140,2,0.019
-1,-260,1,0.95,140,1,0.719
165,71,2,0.95,140,2,1.103
-264,-380,1,0.95,140,1,0.564
99,-49,2,0.95,140,2,0.171
-189,-11,1,0.95,140,1,0.161
120,180,2,0.95,140,2,0.143
-213,-55,1,0.95,140,1,1.254
251,10,2,0.95,140,2,0.546
-79,5,1,0.95,140,1,0.051
92,9,2,0.95,140,2,0.374
-211,-33,1,0.95,140,1,0.266
14,214,1,0.95,140,2,1.125
145,296,2,0.95,140,2,0.044
-207,-32,1,0.95,140,1,0.478
-86,-46,2,0.95,140,1,1.096
-77,294,1,0.95,140,1,0.125
210,110,2,0.95,140,2,0.553
282,151,1,0.95,140,2,0.087
50,-13,2,0.95,140,2,0.24
30,23,1,0.95,140,2,0.059
37,25,2,0.95,140,2,0.18
-183,-100,1,0.95,140,1,0.495
-65,38,2,0.95,140,1,0.551
-59,-254,1,0.95,140,1,0.522
168,163,2,0.95,140,2,0.966
-19,-3,1,0.95,140,1,0.555
-22,-231,2,0.95,140,2,0.43
91,235,1,0.95,140,2,0.631
321,-100,2,0.95,140,2,0.308
-190,-101,1,0.95,140,1,0.514
258,215,2,0.95,140,2,0.38
68,-82,2,0.95,140,2,0.676
-4,-48,1,0.95,140,2,0.407
150,219,2,0.95,140,2,0.078
-263,-16,1,0.95,140,1,0.439
-96,109,2,0.95,140,1,0.624
59,-26,1,0.95,140,2,0.229
192,114,2,0.95,140,2,0.171
-55,98,1,0.95,140,1,0.174
88,42,2,0.95,140,2,0.408
1,68,1,0.95,140,2,0.082
147,19,2,0.95,140,2,0.695
-118,-96,1,0.95,140,1,0.014
344,32,2,0.95,140,2,0.141
-94,74,1,0.95,140,1,0.241
179,-31,2,0.95,140,2,0.182
14,-14,1,0.95,140,2,0.061
-99,72,2,0.95,140,1,0.196
-10,66,1,0.95,140,2,0.666
-42,112,2,0.95,140,1,0.07
-98,153,1,0.95,140,1,1.038
320,278,2,0.95,140,2,0.134
-267,-85,1,0.95,140,1,0.625
-40,98,2,0.95,140,1,0.879
-1,161,1,0.95,140,2,0.461
184,-204,2,0.95,140,2,0.663
-17,19,1,0.95,140,1,0.65
57,213,2,0.95,140,2,0.404
-159,106,1,0.95,140,1,0.791
44,-80,2,0.95,140,2,0.74
5,-87,1,0.95,140,2,0.048
191,-185,2,0.95,140,2,0.66
-22,-107,1,0.95,140,1,0.75
142,-166,2,0.95,140,2,0.529
-74,152,1,0.95,140,1,0.12
55,217,2,0.95,140,2,0.523
-205,58,1,0.95,140,1,0.097
-5,61,2,0.95,140,2,0.531
146,-101,1,0.95,140,2,0.124
59,-178,2,0.95,140,2,0.436
-42,100,1,0.95,140,1,0.417
160,-259,2,0.95,140,2,0.402
-137,-193,1,0.95,140,1,0.137
-334,-34,2,0.95,140,1,0.136
18,-15,1,0.95,140,2,0.289
101,-24,2,0.95,140,2,0.638
83,317,1,0.95,140,2,0.483
437,8,2,0.95,140,2,0.393
-2,-89,1,0.95,140,1,0.719
131,-221,2,0.95,140,1,0.117
-66,-16,1,0.95,140,1,0.372
114,52,2,0.95,140,2,0.184
-129,-150,1,0.95,140,1,0.01
-125,1,2,0.95,140,1,0.76
189,112,1,0.95,140,2,0.134
1,42,2,0.95,140,2,0.12
-138,-322,2,0.95,140,1,0.559
102,47,1,0.95,140,2,0.302
-133,-31,2,0.95,140,1,0.492
-5,-122,2,0.95,140,1,0.344
-118,-271,1,0.95,140,1,0.586
-160,125,2,0.95,140,1,0.774
-358,-78,1,0.95,140,1,0.107
54,-115,2,0.95,140,2,0.131
-11,143,1,0.95,140,2,0.059
88,-166,2,0.95,140,2,0.478
-77,-47,1,0.95,140,1,0.099
119,-28,2,0.95,140,2,0.293
46,25,1,0.95,140,2,0.055
312,16,2,0.95,140,2,0.132
132,73,1,0.95,140,2,0.195
-19,101,2,0.95,140,1,0.38
91,174,1,0.95,140,2,0.283
-2,-380,2,0.95,140,2,0.8
73,202,1,0.95,140,2,0.044
195,-204,2,0.95,140,2,0.505
10,242,1,0.95,140,2,0.201
-35,-207,2,0.95,140,1,0.567
-105,56,1,0.95,140,1,0.219
27,179,1,0.95,140,2,0.05
218,275,2,0.95,140,2,0.334
-119,77,1,0.95,140,1,0.443
76,197,2,0.95,140,1,0.641
-68,-144,1,0.95,140,1,0.064
-64,-13,2,0.95,140,1,0.588
-95,116,1,0.95,140,1,0.439
-34,55,2,0.95,140,1,0.247
33,-23,1,0.95,140,2,0.243
24,-35,2,0.95,140,2,0.191
-31,306,1,0.95,140,1,0.962
179,103,2,0.95,140,2,0.284
-1,14,1,0.95,140,2,0.48
278,-136,2,0.95,140,2,0.24
-48,175,1,0.95,140,1,0.666
-99,1,2,0.95,140,1,0.048
-111,144,1,0.95,140,1,0.227
-127,85,2,0.95,140,1,0.005
-100,88,1,0.95,140,1,0.442
-123,2,2,0.95,140,1,0.275
-161,95,1,0.95,140,1,0.152
188,-7,2,0.95,140,2,0.005
203,-12,1,0.95,140,2,0.474
109,-126,2,0.95,140,2,0.496
-218,58,1,0.95,140,1,0.279
48,12,2,0.95,140,1,0.903
-11,32,1,0.95,140,2,1.467
115,196,2,0.95,140,2,0.471
135,77,1,0.95,140,2,0.37
38,-222,2,0.95,140,1,0.501
-293,5,1,0.95,140,1,1.44
-255,11,2,0.95,140,1,0.917
-282,99,1,0.95,140,1,0.064
148,-175,2,0.95,140,2,0.369
213,-233,1,0.95,140,2,0.651
61,16,2,0.95,140,2,0.157
-86,168,1,0.95,140,1,0.219
-97,34,1,0.95,140,1,0.398
127,-70,2,0.95,140,2,0.273
-253,74,1,0.95,140,1,0.039
-17,-123,2,0.95,140,2,0.44
-27,-4,1,0.95,140,2,0.167
114,302,2,0.95,140,2,0.022
-175,-24,1,0.95,140,1,0.732
73,138,2,0.95,140,2,0.456
-75,48,1,0.95,140,1,0.34
142,77,2,0.95,140,2,0.801
-74,52,1,0.95,140,1,0.539
129,13,2,0.95,140,2,0.65
-80,-269,1,0.95,140,1,0.484
-142,137,1,0.95,140,1,0.398
-119,-293,2,0.95,140,1,0.43
-176,11,1,0.95,140,1,0.401
72,19,2,0.95,140,2,0.285
-203,-66,1,0.95,140,1,0.01
85,27,2,0.95,140,2,0.257
47,-17,1,0.95,140,2,0.362
-8,28,2,0.95,140,2,0.396
-84,-50,1,0.95,140,1,0.548
262,17,2,0.95,140,2,0.482
-141,236,1,0.95,140,1,0.311
-1,-143,2,0.95,140,2,1.04
42,59,1,0.95,140,2,0.476
-53,-57,2,0.95,140,1,0.319
12,54,1,0.95,140,1,0.818
-14,145,2,0.95,140,1,0.4
-303,46,1,0.95,140,1,0.508
176,-15,2,0.95,140,2,0.258
-33,208,1,0.95,140,2,0.058
-122,-34,2,0.95,140,1,0.462
13,32,1,0.95,140,2,1.103
109,142,2,0.95,140,2,0.355
-149,215,1,0.05,140,1,0.112
-258,-69,1,0.05,140,1,0.588
62,-1,1,0.05,140,2,0.236
-168,-245,1,0.05,140,1,0.515
44,5,1,0.05,140,2,0.811
-29,54,1,0.05,140,2,0.478
-8,-31,1,0.05,140,2,0.39
-314,142,1,0.05,140,1,0.083
-89,102,1,0.05,140,1,0.41
-417,-74,1,0.05,140,1,0.607
163,-193,1,0.05,140,2,0.062
-227,-96,1,0.05,140,1,0.166
-179,-64,1,0.05,140,1,0.843
137,17,1,0.05,140,2,0.463
-53,-82,1,0.05,140,1,0.364
138,-161,1,0.05,140,2,0.958
-226,26,1,0.05,140,1,0.168
93,127,1,0.05,140,1,0.754
-305,23,1,0.05,140,1,0.603
-32,250,1,0.05,140,1,0.771
-152,164,1,0.05,140,1,0.028
-60,-56,1,0.05,140,1,0.489
-55,156,1,0.05,140,1,0.143
-38,-176,1,0.05,140,1,0.658
-66,228,1,0.05,140,1,0.443
-252,18,1,0.05,140,1,0.236
-164,-196,1,0.05,140,1,0.339
-60,-46,1,0.05,140,1,0.186
149,23,1,0.05,140,1,0.247
