egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.03
81,-30,2,0.2,33,2,0.19
117,-44,2,0.2,33,2,0.397
58,16,2,0.2,33,2,0.631
136,-7,2,0.2,33,2,0.628
88,31,2,0.2,33,2,0.191
129,-47,2,0.2,33,2,0.44
-80,35,1,0.2,33,1,1.493
69,-18,2,0.2,33,2,0.317
15,25,2,0.2,33,2,0.488
79,-10,2,0.2,33,2,0.189
36,3,2,0.2,33,2,0.658
111,-39,2,0.2,33,2,0.09
108,-40,2,0.2,33,2,0.169
-39,-16,1,0.2,33,1,0.472
-113,-14,1,0.2,33,1,0.333
-76,28,1,0.2,33,1,0.299
-46,48,1,0.2,33,1,0.167
-90,-8,1,0.2,33,1,0.28
81,1,2,0.2,33,2,0.261
-47,-29,1,0.2,33,1,0.431
-89,-13,1,0.2,33,1,0.2
83,-18,2,0.2,33,2,0.97
79,-23,2,0.2,33,2,0.709
73,91,2,0.2,33,2,0.542
20,-14,2,0.2,33,2,0.708
38,2,2,0.2,33,2,0.559
-70,-12,1,0.2,33,1,0.311
-70,-57,1,0.2,33,1,0.699
-118,10,1,0.2,33,1,0.438
-135,-13,1,0.2,33,1,0.01
-64,52,1,0.2,33,1,0.14
-80,-6,1,0.2,33,1,0.2
-78,37,1,0.2,33,1,0.31
-25,11,1,0.2,33,1,0.406
-111,-11,1,0.2,33,1,0.578
-28,-27,1,0.2,33,1,0.26
58,3,2,0.2,33,2,0.18
-42,32,1,0.2,33,1,0.638
43,-16,2,0.2,33,2,0.11
16,-52,2,0.2,33,2,0.364
46,-9,2,0.2,33,2,0.23
77,61,2,0.2,33,2,0.868
122,-64,2,0.2,33,2,0.641
98,5,2,0.2,33,2,0.203
85,23,2,0.2,33,2,0.747
83,17,2,0.2,33,2,0.62
-63,-37,1,0.2,33,1,0.462
68,34,2,0.2,33,2,0.601
89,18,2,0.2,33,2,0.387
67,60,2,0.2,33,2,0.539
71,-10,2,0.2,33,2,0.481
-150,-3,1,0.2,33,1,0.511
-65,-21,1,0.2,33,1,0.66
49,1,2,0.2,33,2,0.56
63,-22,2,0.2,33,2,0.608
-92,-26,1,0.2,33,1,0.569
-45,-18,1,0.2,33,1,0.612
-44,34,1,0.2,33,1,0.27
52,14,2,0.2,33,2,0.473
-85,32,1,0.2,33,1,0.168
-31,1,1,0.2,33,1,0.53
-67,3,1,0.2,33,1,0.555
-59,-47,1,0.2,33,1,0.401
-42,-32,1,0.2,33,1,0.177
-149,-6,1,0.2,33,1,0.741
67,-12,2,0.2,33,2,0.723
97,16,2,0.2,33,2,0.501
108,-11,2,0.2,33,2,0.009
51,-105,2,0.2,33,2,0.282
34,-37,2,0.2,33,2,0.349
-48,32,1,0.2,33,1,0.099
114,-26,2,0.2,33,2,0.211
61,3,2,0.2,33,2,0.033
49,-23,2,0.2,33,2,0.169
96,16,2,0.2,33,2,0.411
7,8,2,0.2,33,2,0.09
94,10,2,0.2,33,2,0.311
76,-22,2,0.2,33,2,0.676
34,-62,2,0.2,33,2,0.108
-85,-11,1,0.2,33,1,0.2
-114,12,1,0.2,33,1,0.399
-91,-11,1,0.2,33,1,0.033
-28,17,1,0.2,33,1,0.2
23,57,2,0.2,33,2,0.228
38,-2,2,0.2,33,2,0.377
-61,-2,1,0.2,33,1,0.459
-77,3,1,0.2,33,1,0.602
-51,49,1,0.2,33,1,0.032
-74,-9,1,0.2,33,1,0.281
-55,29,1,0.2,33,1,0.41
-134,-14,1,0.2,33,1,0.335
-70,-39,1,0.2,33,1,0.024
-80,-59,1,0.2,33,1,0.601
108,-15,2,0.2,33,2,0.408
-139,-43,1,0.2,33,1,0.581
-54,-14,1,0.2,33,1,0.575
-105,35,1,0.2,33,1,0.219
38,16,2,0.2,33,2,0.229
94,-25,2,0.2,33,2,0.22
-108,24,1,0.2,33,1,0.321
-137,16,1,0.2,33,1,0.39
38,-7,2,0.2,33,2,0.354
33,-27,2,0.2,33,2,0.151
93,18,2,0.2,33,2,0.584
87,-23,2,0.2,33,2,0.229
71,9,2,0.2,33,2,0.94
47,71,2,0.2,33,2,0.066
62,1,2,0.2,33,2,0.069
-70,-12,1,0.2,33,1,0.26
-103,-10,1,0.2,33,1,0.164
-36,4,1,0.2,33,1,0.512
-68,31,1,0.2,33,1,0.73
81,-24,2,0.2,33,2,5.837
-36,36,1,0.2,33,1,0.829
63,12,2,0.2,33,2,1.418
100,-7,2,0.2,33,2,2.7
-133,23,1,0.2,33,1,0.632
-52,22,1,0.2,33,1,0.307
-100,-29,1,0.2,33,1,1.075
-97,-25,1,0.2,33,1,0.23
-65,-47,1,0.2,33,1,0.514
-77,-26,1,0.2,33,1,0.271
-67,-16,1,0.2,33,1,0.49
83,-33,2,0.2,33,2,0.569
102,13,2,0.2,33,2,0.508
6,65,2,0.2,33,2,0.42
52,11,2,0.2,33,2,0.116
103,-64,2,0.2,33,2,0.157
62,44,2,0.2,33,2,0
73,7,2,0.2,33,2,0.09
104,14,2,0.2,33,2,0.503
-64,11,1,0.2,33,1,0.361
-80,42,1,0.2,33,1,0.052
-102,30,1,0.2,33,1,0.227
-51,53,1,0.2,33,1,0.025
-145,-13,1,0.2,33,1,0.076
-114,1,1,0.2,33,1,0.147
-27,10,1,0.2,33,1,0.451
-81,5,1,0.2,33,1,0.058
-66,11,1,0.2,33,1,0.048
-67,-78,1,0.2,33,1,0.06
-84,20,1,0.2,33,1,0.633
-79,32,1,0.2,33,1,0.631
1,25,1,0.2,33,2,0.349
-139,-3,1,0.2,33,1,0.16
-132,-11,1,0.2,33,1,0.372
-32,20,1,0.2,33,1,0.673
-64,23,1,0.2,33,1,0.272
-23,-21,1,0.2,33,1,0.231
-66,25,1,0.2,33,1,0.14
79,7,2,0.2,33,2,0.841
55,15,2,0.2,33,2,0.035
80,50,2,0.2,33,2,0.24
61,20,2,0.2,33,2,0.04
1,12,2,0.2,33,1,0.058
74,-37,2,0.2,33,2,0.557
6,-44,1,0.2,33,2,0.461
86,-55,2,0.2,33,2,0.585
91,55,2,0.2,33,2,0
-93,-10,1,0.2,33,1,0.037
-101,22,1,0.2,33,1,0.315
-52,-4,1,0.2,33,1,0.693
-72,-10,1,0.2,33,1,0.346
-107,-10,1,0.2,33,1,0.025
-29,39,1,0.2,33,1,1.1
-84,-10,1,0.2,33,1,0.141
-57,-6,1,0.2,33,1,0.499
-78,-30,1,0.2,33,1,0.321
-54,9,1,0.2,33,1,0.349
-62,-92,1,0.2,33,1,0.271
-42,11,1,0.2,33,1,0.058
-92,-17,1,0.2,33,1,0.09
-127,40,1,0.2,33,1,0.41
9,54,1,0.2,33,2,0.74
-48,16,1,0.2,33,1,0.477
-98,-49,1,0.2,33,1,0.088
-63,35,1,0.2,33,1,0.138
-67,-6,1,0.2,33,1,0.147
-85,17,1,0.2,33,1,0.13
-76,-1,1,0.2,33,1,0.671
-64,-35,1,0.2,33,1,0.35
-18,60,1,0.2,33,1,0.08
-56,-49,1,0.2,33,1,0.379
-89,22,1,0.2,33,1,0.111
31,-32,2,0.2,33,2,0.45
87,-15,2,0.2,33,2,0.259
-95,-5,1,0.2,33,1,0.399
-63,-41,1,0.2,33,1,0.41
44,35,2,0.2,33,2,0.438
13,15,2,0.2,33,2,0.204
99,-22,2,0.2,33,2,0.318
-95,-37,1,0.2,33,1,0.291
-99,47,1,0.2,33,1,0.661
-56,-28,1,0.2,33,1,0.28
-83,65,1,0.2,33,1,0.44
119,25,2,0.2,33,2,0.18
66,11,2,0.2,33,2,0.295
28,-29,2,0.2,33,2,0.069
-42,-36,1,0.05,33,1,0.728
-125,9,1,0.05,33,1,0.071
-21,-19,1,0.05,33,1,0
-89,-80,1,0.05,33,1,0.381
-104,42,1,0.05,33,1,0.189
-78,-22,1,0.05,33,1,0.802
54,49,2,0.05,33,2,0.08
61,-15,2,0.05,33,2,0.232
147,73,2,0.05,33,2,0.141
88,33,2,0.05,33,2,0.557
124,24,2,0.05,33,2,0.45
114,-31,2,0.05,33,2,0.34
54,-41,2,0.05,33,2,0.421
28,30,2,0.05,33,2,0.497
-103,-5,1,0.05,33,1,0.41
-167,-8,1,0.05,33,1,0.38
-98,-58,1,0.05,33,1,0.15
-81,31,1,0.05,33,1,0.108
-52,1,1,0.05,33,1,0.466
-66,-29,1,0.05,33,1,0.293
-132,-27,1,0.05,33,1,0.026
-56,-13,1,0.05,33,1,0.151
-75,11,1,0.05,33,1,0.33
-61,79,1,0.05,33,1,0.035
-1,32,1,0.05,33,1,0.157
41,-43,2,0.05,33,2,0.379
49,58,2,0.05,33,2,0.332
110,1,2,0.05,33,2,0
133,29,2,0.05,33,2,0.13
110,49,2,0.05,33,2,0.1
101,-25,2,0.05,33,2,0.044
31,10,2,0.05,33,2,0.357
102,47,2,0.05,33,2,0.191
67,2,2,0.05,33,2,0.208
82,-40,2,0.05,33,2,0.319
48,15,2,0.05,33,2,0.11
39,38,2,0.05,33,2,0.151
109,-70,2,0.05,33,2,0.19
71,-13,2,0.05,33,2,0.518
22,-28,2,0.05,33,2,0.08
52,41,2,0.05,33,2,0.311
102,55,2,0.05,33,2,0.631
39,-10,2,0.05,33,2,0.11
35,-24,2,0.05,33,2,0.487
80,69,2,0.05,33,2,0.27
33,38,2,0.05,33,2,0.4
114,6,2,0.05,33,2,0.121
109,-11,2,0.05,33,2,0.498
-120,-36,1,0.05,33,1,0.472
-88,13,1,0.05,33,1,0.382
-140,21,1,0.05,33,1,0.076
11,24,1,0.05,33,2,0.01
-74,-1,1,0.05,33,1,0
-136,6,1,0.05,33,1,0
-128,14,1,0.05,33,1,0.024
-34,-14,1,0.05,33,1,0
-58,-24,1,0.05,33,1,0.025
-66,33,1,0.05,33,1,0
-86,-45,1,0.05,33,1,0
-142,65,1,0.05,33,1,0
-93,-9,1,0.05,33,1,0
-50,4,1,0.05,33,1,0.025
-84,53,1,0.05,33,1,0.024
-59,27,1,0.05,33,1,0.011
56,16,2,0.05,33,2,0.132
39,-33,2,0.05,33,2,0
86,-25,2,0.05,33,2,0
86,25,2,0.05,33,2,0.023
135,-18,2,0.05,33,2,0.001
63,50,2,0.05,33,2,0.024
79,-27,2,0.05,33,2,0
86,42,2,0.05,33,2,0
68,18,2,0.05,33,2,0.01
126,15,2,0.05,33,2,0.01
80,-8,2,0.05,33,2,0.001
84,8,2,0.05,33,2,0.023
13,-47,2,0.05,33,2,0
81,-34,2,0.05,33,2,0.024
57,18,2,0.05,33,2,0.024
70,45,2,0.05,33,2,0
-81,1,1,0.05,33,1,0.025
-52,4,1,0.05,33,1,0
-105,22,1,0.05,33,1,0.024
-111,50,1,0.05,33,1,0.023
-84,3,1,0.05,33,1,0.024
-77,-35,1,0.05,33,1,0.024
-73,-24,1,0.05,33,1,0.013
-26,13,1,0.05,33,1,0.01
-95,10,1,0.05,33,1,0.009
-70,-13,1,0.05,33,1,0.01
-27,3,1,0.05,33,1,0.024
-87,46,1,0.05,33,1,0.024
-159,-18,1,0.05,33,1,0.01
43,-18,2,0.05,33,2,1.133
88,-12,2,0.05,33,2,0.024
74,6,2,0.05,33,2,0
71,7,2,0.05,33,2,0.011
-32,7,2,0.05,33,1,0.215
71,-9,2,0.05,33,2,0.01
68,-11,2,0.05,33,2,0.024
55,23,2,0.05,33,2,0.025
98,73,2,0.05,33,2,0.024
68,1,2,0.05,33,2,0.01
45,-3,2,0.05,33,2,0.024
84,-3,2,0.05,33,2,0.026
94,19,2,0.05,33,2,0.01
28,-9,2,0.05,33,2,0.024
128,-22,2,0.05,33,2,0.024
87,30,2,0.05,33,2,0.024
75,-25,2,0.05,33,2,0.024
57,-41,2,0.05,33,2,0
63,-8,2,0.05,33,2,0.021
28,32,2,0.05,33,2,0.023
30,-29,2,0.05,33,2,0.01
79,-41,2,0.05,33,2,0
100,-53,2,0.05,33,2,0.01
77,-8,2,0.05,33,2,0.01
61,11,2,0.05,33,2,0
69,34,2,0.05,33,2,0.001
68,20,2,0.05,33,2,0
84,10,2,0.05,33,2,0.01
43,8,2,0.05,33,2,0
64,14,2,0.05,33,2,0
4,21,2,0.05,33,2,0.01
87,-48,2,0.05,33,2,0.01
103,61,2,0.05,33,2,0.024
19,-23,2,0.05,33,2,0.024
72,25,2,0.05,33,2,0.024
79,19,2,0.05,33,2,0.01
173,1,2,0.05,33,2,0.01
70,1,2,0.05,33,2,0.024
56,-4,2,0.05,33,2,0.01
63,33,2,0.05,33,2,0.025
84,21,2,0.05,33,2,0.01
89,40,2,0.05,33,2,0.024
31,-40,2,0.05,33,2,0.01
55,46,2,0.05,33,2,0.01
53,-44,2,0.05,33,2,0.01
-122,42,1,0.05,33,1,0.5
-97,-29,1,0.05,33,1,0.025
-114,-41,1,0.05,33,1,0.024
-90,-50,1,0.05,33,1,0
-98,-12,1,0.05,33,1,0.024
-34,-55,1,0.05,33,1,0
-66,-44,1,0.05,33,1,0
-53,-35,1,0.05,33,1,0
-104,32,1,0.05,33,1,0.024
-52,-63,1,0.05,33,1,0.01
-61,62,1,0.05,33,1,0
-48,5,1,0.05,33,1,0.025
-102,25,1,0.05,33,1,0.024
-55,-22,1,0.05,33,1,0.009
-32,-5,1,0.05,33,1,0
