egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.209
81,-30,2,0.2,33,2,0.341
117,-44,2,0.2,33,2,0.19
58,16,2,0.2,33,2,0.094
136,-7,2,0.2,33,2,0.254
88,31,2,0.2,33,2,0.351
129,-47,2,0.2,33,2,0.047
-80,35,1,0.2,33,1,0.126
69,-18,2,0.2,33,2,0.14
15,25,2,0.2,33,2,0.147
79,-10,2,0.2,33,2,0.155
36,3,2,0.2,33,2,0.079
111,-39,2,0.2,33,2,0.016
108,-40,2,0.2,33,2,0.206
-39,-16,1,0.2,33,1,0.112
-113,-14,1,0.2,33,1,0.221
-76,28,1,0.2,33,1,0.095
-46,48,1,0.2,33,1,0.75
-90,-8,1,0.2,33,1,0.781
81,1,2,0.2,33,2,0.559
-47,-29,1,0.2,33,1,0.542
-89,-13,1,0.2,33,1,0.447
83,-18,2,0.2,33,2,0.529
79,-23,2,0.2,33,2,0.638
73,91,2,0.2,33,2,0.541
20,-14,2,0.2,33,2,0.562
38,2,2,0.2,33,2,0.364
-70,-12,1,0.2,33,1,0.351
-70,-57,1,0.2,33,1,0.369
-118,10,1,0.2,33,1,0.494
-135,-13,1,0.2,33,1,0.332
-64,52,1,0.2,33,1,0.432
-80,-6,1,0.2,33,1,0.344
-78,37,1,0.2,33,1,0.503
-25,11,1,0.2,33,1,0.603
-111,-11,1,0.2,33,1,1.035
-28,-27,1,0.2,33,1,0.543
58,3,2,0.2,33,2,0.512
-42,32,1,0.2,33,1,0.782
43,-16,2,0.2,33,2,0.578
16,-52,2,0.2,33,2,0.031
46,-9,2,0.2,33,2,0.577
77,61,2,0.2,33,2,0.431
122,-64,2,0.2,33,2,0.559
98,5,2,0.2,33,2,0.641
85,23,2,0.2,33,2,0.463
83,17,2,0.2,33,2,0.398
-63,-37,1,0.2,33,1,0.4
68,34,2,0.2,33,2,0.384
89,18,2,0.2,33,2,0.047
67,60,2,0.2,33,2,0.256
71,-10,2,0.2,33,2,0.56
-150,-3,1,0.2,33,1,0.254
