egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,1.865
196,153,2,0.95,140,2,0.694
12,-213,2,0.95,140,1,3.254
-20,65,1,0.95,140,1,0.428
111,-228,2,0.95,140,2,1.168
93,-85,1,0.95,140,2,1.39
-25,-28,1,0.95,140,1,2.347
168,-15,2,0.95,140,2,1.177
19,-108,1,0.95,140,2,0.4
332,169,2,0.95,140,2,0.412
-150,222,1,0.95,140,1,1.115
188,81,2,0.95,140,2,0.509
30,83,1,0.95,140,2,1.791
-1,59,2,0.95,140,1,3.086
44,29,1,0.95,140,2,1.222
-78,65,2,0.95,140,1,0.741
-132,-123,1,0.95,140,1,0.617
97,-29,2,0.95,140,2,1.95
186,-137,2,0.95,140,2,0.462
-1,-260,1,0.95,140,2,1.095
165,71,2,0.95,140,2,0.007
-264,-380,1,0.95,140,1,0.438
99,-49,2,0.95,140,2,0.446
-189,-11,1,0.95,140,1,0.205
120,180,2,0.95,140,2,0.261
-213,-55,1,0.95,140,1,0.349
251,10,2,0.95,140,2,0.343
-79,5,1,0.95,140,1,0.274
92,9,2,0.95,140,2,0.637
-211,-33,1,0.95,140,1,0.667
14,214,1,0.95,140,2,0.97
145,296,2,0.95,140,2,0.211
-207,-32,1,0.95,140,1,0.389
-86,-46,2,0.95,140,1,0.471
-77,294,1,0.95,140,1,0.172
210,110,2,0.95,140,2,0.199
282,151,1,0.95,140,2,0.533
50,-13,2,0.95,140,2,0.021
30,23,1,0.95,140,2,1.205
37,25,2,0.95,140,2,0.108
-183,-100,1,0.95,140,1,0.637
-65,38,2,0.95,140,1,0.157
-59,-254,1,0.95,140,1,1.398
168,163,2,0.95,140,2,1.012
-19,-3,1,0.95,140,1,1.138
-22,-231,2,0.95,140,1,0.516
91,235,1,0.95,140,2,0.983
321,-100,2,0.95,140,2,0.495
-190,-101,1,0.95,140,1,0.222
258,215,2,0.95,140,2,0.815
68,-82,2,0.95,140,2,0.366
-4,-48,1,0.95,140,1,0.676
150,219,2,0.95,140,2,1.799
-263,-16,1,0.95,140,1,0.829
-96,109,2,0.95,140,1,0.455
59,-26,1,0.95,140,2,0.502
192,114,2,0.95,140,2,0.214
-55,98,1,0.95,140,1,0.238
88,42,2,0.95,140,2,1.926
1,68,1,0.95,140,1,0.469
147,19,2,0.95,140,2,0.613
-118,-96,1,0.95,140,1,0.013
344,32,2,0.95,140,2,1.063
-94,74,1,0.95,140,1,0.82
179,-31,2,0.95,140,2,0.24
14,-14,1,0.95,140,1,0.315
-99,72,2,0.95,140,1,0.82
-10,66,1,0.95,140,1,1.645
-42,112,2,0.95,140,1,0.048
-98,153,1,0.95,140,1,0.089
320,278,2,0.95,140,2,0.533
-267,-85,1,0.95,140,1,1.102
-40,98,2,0.95,140,1,0.23
-1,161,1,0.95,140,1,0.31
184,-204,2,0.95,140,2,0.686
-17,19,1,0.95,140,1,0.821
