egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,0.726
196,153,2,0.95,140,2,0.663
12,-213,2,0.95,140,2,0.647
-20,65,1,0.95,140,1,0.681
111,-228,2,0.95,140,2,0.626
93,-85,1,0.95,140,2,0.586
-25,-28,1,0.95,140,1,0.72
168,-15,2,0.95,140,2,0.498
19,-108,1,0.95,140,2,0.464
332,169,2,0.95,140,2,0.654
-150,222,1,0.95,140,1,0.754
188,81,2,0.95,140,2,0.574
30,83,1,0.95,140,2,0.577
-1,59,2,0.95,140,1,0.647
44,29,1,0.95,140,2,0.516
-78,65,2,0.95,140,1,0.41
-132,-123,1,0.95,140,1,0.337
97,-29,2,0.95,140,2,0.337
186,-137,2,0.95,140,2,0.554
-1,-260,1,0.95,140,1,0.485
165,71,2,0.95,140,2,0.414
-264,-380,1,0.95,140,1,0.932
99,-49,2,0.95,140,2,0.613
-189,-11,1,0.95,140,1,0.662
120,180,2,0.95,140,2,0.372
-213,-55,1,0.95,140,1,0.734
251,10,2,0.95,140,2,0.538
-79,5,1,0.95,140,1,0.583
92,9,2,0.95,140,2,0.456
-211,-33,1,0.95,140,1,0.334
14,214,1,0.95,140,2,0.643
145,296,2,0.95,140,2,0.652
-207,-32,1,0.95,140,1,0.722
-86,-46,2,0.95,140,1,0.648
-77,294,1,0.95,140,1,0.515
210,110,2,0.95,140,2,0.388
282,151,1,0.95,140,2,0.804
50,-13,2,0.95,140,2,0.589
30,23,1,0.95,140,2,0.93
37,25,2,0.95,140,2,0.823
-183,-100,1,0.95,140,1,0.741
-65,38,2,0.95,140,1,0.815
-59,-254,1,0.95,140,1,0.666
168,163,2,0.95,140,2,0.56
-19,-3,1,0.95,140,1,0.931
-22,-231,2,0.95,140,1,1.344
91,235,1,0.95,140,2,0.477
321,-100,2,0.95,140,2,0.517
-190,-101,1,0.95,140,1,0.68
258,215,2,0.95,140,2,0.607
68,-82,2,0.95,140,2,0.807
-4,-48,1,0.95,140,1,1.315
150,219,2,0.95,140,2,0.216
-263,-16,1,0.95,140,1,1.027
-96,109,2,0.95,140,1,0.801
59,-26,1,0.95,140,2,0.365
192,114,2,0.95,140,2,0.781
-55,98,1,0.95,140,2,0.603
88,42,2,0.95,140,2,0.645
1,68,1,0.95,140,2,0.89
147,19,2,0.95,140,2,0.506
-118,-96,1,0.95,140,1,0.606
344,32,2,0.95,140,2,0.595
-94,74,1,0.95,140,1,0.595
179,-31,2,0.95,140,2,0.468
