egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,0.315
-125,9,1,0.05,33,1,0.09
-21,-19,1,0.05,33,1,0.393
-89,-80,1,0.05,33,1,0.545
-104,42,1,0.05,33,1,0.279
-78,-22,1,0.05,33,1,0.455
54,49,2,0.05,33,2,0.053
61,-15,2,0.05,33,2,0.103
147,73,2,0.05,33,2,0.281
88,33,2,0.05,33,2,0.36
124,24,2,0.05,33,2,0.344
114,-31,2,0.05,33,2,0.292
54,-41,2,0.05,33,2,0.117
28,30,2,0.05,33,2,0.221
-103,-5,1,0.05,33,1,0.114
-167,-8,1,0.05,33,1,0.241
-98,-58,1,0.05,33,1,0.323
-81,31,1,0.05,33,1,0.262
-52,1,1,0.05,33,1,0.161
-66,-29,1,0.05,33,1,0.194
-132,-27,1,0.05,33,1,0.13
-56,-13,1,0.05,33,1,0.139
-75,11,1,0.05,33,1,0.206
-61,79,1,0.05,33,1,0.27
-1,32,1,0.05,33,2,5.249
41,-43,2,0.05,33,2,0.607
49,58,2,0.05,33,2,0.479
110,1,2,0.05,33,2,0.321
133,29,2,0.05,33,2,0.369
110,49,2,0.05,33,2,0.4
101,-25,2,0.05,33,2,0.384
31,10,2,0.05,33,2,0.407
102,47,2,0.05,33,2,0.442
67,2,2,0.05,33,2,0.376
82,-40,2,0.05,33,2,0.02
48,15,2,0.05,33,2,0.587
39,38,2,0.05,33,2,0.156
109,-70,2,0.05,33,2,0.069
71,-13,2,0.05,33,2,0.182
22,-28,2,0.05,33,2,0.102
52,41,2,0.05,33,2,0.455
102,55,2,0.05,33,2,0.133
39,-10,2,0.05,33,2,0.064
35,-24,2,0.05,33,2,0.175
80,69,2,0.05,33,2,0.169
33,38,2,0.05,33,2,0.12
114,6,2,0.05,33,2,0.187
109,-11,2,0.05,33,2,0.213
-120,-36,1,0.05,33,1,0.209
-88,13,1,0.05,33,1,0.524
-140,21,1,0.05,33,1,0.368
11,24,1,0.05,33,2,0.304
-74,-1,1,0.05,33,1,0.595
-136,6,1,0.05,33,1,0.341
-128,14,1,0.05,33,1,0.336
-34,-14,1,0.05,33,1,0.011
-58,-24,1,0.05,33,1,0.619
-66,33,1,0.05,33,1,0.59
-86,-45,1,0.05,33,1,0.173
-142,65,1,0.05,33,1,0.389
-93,-9,1,0.05,33,1,0.241
-50,4,1,0.05,33,1,0.321
-84,53,1,0.05,33,1,0.261
-59,27,1,0.05,33,1,0.51
56,16,2,0.05,33,2,0.25
39,-33,2,0.05,33,2,0.224
86,-25,2,0.05,33,2,0.256
86,25,2,0.05,33,2,0.389
135,-18,2,0.05,33,2,0.029
63,50,2,0.05,33,2,0.493
79,-27,2,0.05,33,2,0.587
86,42,2,0.05,33,2,0.219
68,18,2,0.05,33,2,0.198
126,15,2,0.05,33,2,0.325
80,-8,2,0.05,33,2,0.143
84,8,2,0.05,33,2,0.14
13,-47,2,0.05,33,2,0.688
81,-34,2,0.05,33,2,0.248
57,18,2,0.05,33,2,0.371
70,45,2,0.05,33,2,0.378
-81,1,1,0.05,33,1,0.017
-52,4,1,0.05,33,1,0.056
-105,22,1,0.05,33,1,0.465
-111,50,1,0.05,33,1,0.214
-84,3,1,0.05,33,1,0.32
-77,-35,1,0.05,33,1,0.153
-73,-24,1,0.05,33,1,0.245
-26,13,1,0.05,33,1,0.23
-95,10,1,0.05,33,1,0.502
-70,-13,1,0.05,33,1,0.205
-27,3,1,0.05,33,1,0.45
-87,46,1,0.05,33,1,0.31
-159,-18,1,0.05,33,1,0.422
43,-18,2,0.05,33,2,0.4
88,-12,2,0.05,33,2,0.212
74,6,2,0.05,33,2,0.357
71,7,2,0.05,33,2,0.406
-32,7,2,0.05,33,1,0.37
71,-9,2,0.05,33,2,0.111
68,-11,2,0.05,33,2,0.036
55,23,2,0.05,33,2,0.127
98,73,2,0.05,33,2,0.229
68,1,2,0.05,33,2,0.245
45,-3,2,0.05,33,2,0.181
84,-3,2,0.05,33,2,0.135
94,19,2,0.05,33,2,0.218
28,-9,2,0.05,33,2,0.364
128,-22,2,0.05,33,2,0.39
87,30,2,0.05,33,2,0.193
75,-25,2,0.05,33,2,0.239
57,-41,2,0.05,33,2,0.272
63,-8,2,0.05,33,2,0.535
28,32,2,0.05,33,2,0.429
30,-29,2,0.05,33,2,0.017
79,-41,2,0.05,33,2,0.251
100,-53,2,0.05,33,2,0.3
77,-8,2,0.05,33,2,0.201
61,11,2,0.05,33,2,0.301
69,34,2,0.05,33,2,0.088
68,20,2,0.05,33,2,0.308
84,10,2,0.05,33,2,0.365
43,8,2,0.05,33,2,0.363
64,14,2,0.05,33,2,0.306
4,21,2,0.05,33,2,0.322
87,-48,2,0.05,33,2,0.225
103,61,2,0.05,33,2,0.323
19,-23,2,0.05,33,2,0.441
72,25,2,0.05,33,2,0.157
79,19,2,0.05,33,2,0.319
173,1,2,0.05,33,2,0.415
70,1,2,0.05,33,2,0.32
56,-4,2,0.05,33,2,0.062
63,33,2,0.05,33,2,0.355
84,21,2,0.05,33,2,0.139
89,40,2,0.05,33,2,0.192
31,-40,2,0.05,33,2,0.249
55,46,2,0.05,33,2,0.357
53,-44,2,0.05,33,2,0.554
-122,42,1,0.05,33,1,0.211
-97,-29,1,0.05,33,1,0.569
-114,-41,1,0.05,33,1,0.435
-90,-50,1,0.05,33,1,0.641
-98,-12,1,0.05,33,1,0.39
-34,-55,1,0.05,33,1,0.511
-66,-44,1,0.05,33,1,0.282
-53,-35,1,0.05,33,1,0.249
-104,32,1,0.05,33,1,0.201
-52,-63,1,0.05,33,1,0.383
-61,62,1,0.05,33,1,0.127
-48,5,1,0.05,33,1,0.287
-102,25,1,0.05,33,1,0.493
-55,-22,1,0.05,33,1,0.245
-32,-5,1,0.05,33,1,0.19
-50,-23,1,0.05,33,1,0.026
-79,11,1,0.05,33,1,0.242
-53,39,1,0.05,33,1,0.075
-54,-33,1,0.05,33,1,0.342
-79,45,1,0.05,33,1,0.337
-97,-8,1,0.05,33,1,0.102
-52,1,1,0.05,33,1,0.258
-119,-27,1,0.05,33,1,0.521
-121,-12,1,0.05,33,1,0.14
-89,17,1,0.05,33,1,0.299
-87,-58,1,0.05,33,1,0.262
-60,-6,1,0.05,33,1,0.173
-13,-5,1,0.05,33,1,0.421
-77,-17,1,0.05,33,1,0.297
-84,-3,1,0.05,33,1,0.438
-57,5,1,0.05,33,1,0.492
-127,44,1,0.05,33,1,0.029
-90,-17,1,0.05,33,1,0.441
-87,31,1,0.05,33,1,0.455
-72,-63,1,0.05,33,1,0.043
-69,-1,1,0.05,33,1,0.074
-18,-34,1,0.05,33,1,0.176
-81,-11,1,0.05,33,1,0.221
-106,-30,1,0.05,33,1,0.104
-88,-40,1,0.05,33,1,0.371
-7,-32,1,0.05,33,1,0.395
-112,-62,1,0.05,33,1,0.178
-53,-13,1,0.05,33,1,0.147
-53,-14,1,0.05,33,1,0.221
-73,-33,1,0.05,33,1,0.302
-107,58,1,0.05,33,1,0.361
-68,14,1,0.05,33,1,0.295
-94,-74,1,0.05,33,1,0.278
-71,37,1,0.05,33,1,0.024
-52,-40,1,0.05,33,1,0.507
-63,-16,1,0.05,33,1,0.699
-112,12,1,0.05,33,1,0.334
-108,26,1,0.05,33,1,0.153
-104,-43,1,0.05,33,1,0.111
-71,-11,1,0.05,33,1,0.137
-50,-25,1,0.05,33,1,0.498
-98,8,1,0.05,33,1,0.51
-37,29,1,0.05,33,1,0.161
-82,-3,1,0.05,33,1,0.182
-88,-59,1,0.05,33,1,0.353
-67,-10,1,0.05,33,1,0.603
-67,-6,1,0.05,33,1,0.087
9,-4,2,0.2,33,2,0.77
81,-30,2,0.2,33,2,0.347
117,-44,2,0.2,33,2,0.449
58,16,2,0.2,33,2,0.452
136,-7,2,0.2,33,2,0.742
88,31,2,0.2,33,2,0.756
129,-47,2,0.2,33,2,0.264
-80,35,1,0.2,33,1,0.537
69,-18,2,0.2,33,2,0.481
59,-40,2,0.2,33,2,0.12
15,25,2,0.2,33,2,0.141
79,-10,2,0.2,33,2,0.212
36,3,2,0.2,33,2,0.011
111,-39,2,0.2,33,2,0.529
108,-40,2,0.2,33,2,0.234
-39,-16,1,0.2,33,1,0.292
-113,-14,1,0.2,33,1,0.213
-76,28,1,0.2,33,1,0.398
-46,48,1,0.2,33,1,0.499
-90,-8,1,0.2,33,1,0.203
81,1,2,0.2,33,2,0.306
-47,-29,1,0.2,33,1,0.372
-89,-13,1,0.2,33,1,0.101
83,-18,2,0.2,33,2,0.105
79,-23,2,0.2,33,2,0.168
73,91,2,0.2,33,2,0.123
20,-14,2,0.2,33,2,0.093
38,2,2,0.2,33,2,0.21
-70,-12,1,0.2,33,1,0.148
-70,-57,1,0.2,33,1,0.11
-118,10,1,0.2,33,1,0.001
-135,-13,1,0.2,33,1,0.095
-64,52,1,0.2,33,1,0.076
-80,-6,1,0.2,33,1,0.419
-78,37,1,0.2,33,1,0.772
-25,11,1,0.2,33,1,0.3
-111,-11,1,0.2,33,1,0.28
-28,-27,1,0.2,33,1,0.161
58,3,2,0.2,33,2,0.436
-42,32,1,0.2,33,1,0.261
43,-16,2,0.2,33,2,0.539
16,-52,2,0.2,33,2,0.421
46,-9,2,0.2,33,2,0.473
77,61,2,0.2,33,2,0.437
122,-64,2,0.2,33,2,0.137
98,5,2,0.2,33,2,0.156
85,23,2,0.2,33,2,0.287
83,17,2,0.2,33,2,0.615
-63,-37,1,0.2,33,1,0.459
68,34,2,0.2,33,2,0.512
89,18,2,0.2,33,2,0.088
67,60,2,0.2,33,2,0.234
71,-10,2,0.2,33,2,0.242
-150,-3,1,0.2,33,1,0.219
-65,-21,1,0.2,33,1,0.282
49,1,2,0.2,33,2,0.085
63,-22,2,0.2,33,2,0.368
-92,-26,1,0.2,33,1,0.158
-45,-18,1,0.2,33,1,0.097
-44,34,1,0.2,33,1,0.041
52,14,2,0.2,33,2,0.012
-85,32,1,0.2,33,1,0.378
-31,1,1,0.2,33,1,0.576
-67,3,1,0.2,33,1,0.472
-59,-47,1,0.2,33,1,0.162
-42,-32,1,0.2,33,1,0.251
-149,-6,1,0.2,33,1,0.23
67,-12,2,0.2,33,2,0.16
97,16,2,0.2,33,2,0.113
108,-11,2,0.2,33,2,0.2
51,-105,2,0.2,33,2,0.375
34,-37,2,0.2,33,2,0.279
-48,32,1,0.2,33,1,0.007
114,-26,2,0.2,33,2,0.222
61,3,2,0.2,33,2,0.029
49,-23,2,0.2,33,2,0.171
96,16,2,0.2,33,2,0.511
7,8,2,0.2,33,2,0.162
94,10,2,0.2,33,2,0.365
76,-22,2,0.2,33,2,0.045
34,-62,2,0.2,33,2,0.23
-85,-11,1,0.2,33,1,0.103
-114,12,1,0.2,33,1,0.364
-91,-11,1,0.2,33,1,0.304
-28,17,1,0.2,33,1,0.356
23,57,2,0.2,33,2,0.084
38,-2,2,0.2,33,2,0.451
-61,-2,1,0.2,33,1,0.035
-77,3,1,0.2,33,1,0.158
-51,49,1,0.2,33,1,0.762
-74,-9,1,0.2,33,1,0.183
-55,29,1,0.2,33,1,0.375
-134,-14,1,0.2,33,1,0.133
-70,-39,1,0.2,33,1,0.402
-80,-59,1,0.2,33,1,0.393
108,-15,2,0.2,33,2,0.045
-139,-43,1,0.2,33,1,0.161
-54,-14,1,0.2,33,1,0.255
-105,35,1,0.2,33,1,0.319
38,16,2,0.2,33,2,0.167
94,-25,2,0.2,33,2,0.335
-108,24,1,0.2,33,1,0.27
-137,16,1,0.2,33,1,0.321
38,-7,2,0.2,33,2,0.166
33,-27,2,0.2,33,2,0.214
93,18,2,0.2,33,2,0.291
87,-23,2,0.2,33,2,0.326
71,9,2,0.2,33,2,0.307
47,71,2,0.2,33,2,0.393
62,1,2,0.2,33,2,0.483
-70,-12,1,0.2,33,1,0.886
-103,-10,1,0.2,33,1,0.43
-36,4,1,0.2,33,1,0.442
-68,31,1,0.2,33,1,0.681
81,-24,2,0.2,33,2,0.091
-36,36,1,0.2,33,1,0.422
63,12,2,0.2,33,2,0.638
100,-7,2,0.2,33,2,0.732
-133,23,1,0.2,33,1,547.157
-52,22,1,0.2,33,1,0.455
-100,-29,1,0.2,33,1,0.326
-97,-25,1,0.2,33,1,0.087
-65,-47,1,0.2,33,1,0.186
-77,-26,1,0.2,33,1,0.063
-67,-16,1,0.2,33,1,0.287
83,-33,2,0.2,33,2,0.081
102,13,2,0.2,33,2,0.321
6,65,2,0.2,33,2,0.436
52,11,2,0.2,33,2,0.009
103,-64,2,0.2,33,2,0.336
62,44,2,0.2,33,2,0.481
73,7,2,0.2,33,2,0.453
104,14,2,0.2,33,2,0.693
-64,11,1,0.2,33,1,0.538
-80,42,1,0.2,33,1,0.232
-102,30,1,0.2,33,1,0.589
-51,53,1,0.2,33,1,0.587
-145,-13,1,0.2,33,1,0.048
-114,1,1,0.2,33,1,0.365
-27,10,1,0.2,33,1,0.135
-81,5,1,0.2,33,1,0.552
-66,11,1,0.2,33,1,0.5
-67,-78,1,0.2,33,1,0.404
-84,20,1,0.2,33,1,0.392
-79,32,1,0.2,33,1,0.719
1,25,1,0.2,33,1,2.24
-139,-3,1,0.2,33,1,0.155
-132,-11,1,0.2,33,1,0.145
-32,20,1,0.2,33,1,0.366
-64,23,1,0.2,33,1,0.552
-23,-21,1,0.2,33,1,0.267
-66,25,1,0.2,33,1,0.326
79,7,2,0.2,33,2,0.663
55,15,2,0.2,33,2,0.69
80,50,2,0.2,33,2,0.634
61,20,2,0.2,33,2,0.015
1,12,2,0.2,33,2,0.404
74,-37,2,0.2,33,2,0.138
6,-44,1,0.2,33,2,0.446
86,-55,2,0.2,33,2,0.279
91,55,2,0.2,33,2,0.44
-93,-10,1,0.2,33,1,0.074
-101,22,1,0.2,33,1,0.656
-52,-4,1,0.2,33,1,0.75
-72,-10,1,0.2,33,1,0.614
-107,-10,1,0.2,33,1,0.137
-29,39,1,0.2,33,1,0.151
-84,-10,1,0.2,33,1,0.196
-57,-6,1,0.2,33,1,0.026
-78,-30,1,0.2,33,1,0.438
-54,9,1,0.2,33,1,0.074
-62,-92,1,0.2,33,1,0.452
-42,11,1,0.2,33,1,0.33
-92,-17,1,0.2,33,1,0.772
-127,40,1,0.2,33,1,0.844
9,54,1,0.2,33,2,0.109
-48,16,1,0.2,33,1,0.623
-98,-49,1,0.2,33,1,0.112
-63,35,1,0.2,33,1,0.271
-67,-6,1,0.2,33,1,0.271
-85,17,1,0.2,33,1,0.576
-76,-1,1,0.2,33,1,0.072
-64,-35,1,0.2,33,1,0.281
-18,60,1,0.2,33,1,0.472
-56,-49,1,0.2,33,1,0.297
-89,22,1,0.2,33,1,0.289
31,-32,2,0.2,33,2,0.334
87,-15,2,0.2,33,2,0.422
-95,-5,1,0.2,33,1,0.359
-63,-41,1,0.2,33,1,0.286
44,35,2,0.2,33,2,0.617
13,15,2,0.2,33,2,0.596
99,-22,2,0.2,33,2,0.373
-95,-37,1,0.2,33,1,0.237
-99,47,1,0.2,33,1,0.079
-56,-28,1,0.2,33,1,0.294
-83,65,1,0.2,33,1,0.461
119,25,2,0.2,33,2,0.495
66,11,2,0.2,33,2,0.157
28,-29,2,0.2,33,2,0.194
110,-18,2,0.95,33,2,0.253
-57,-17,1,0.95,33,1,0.704
86,-19,2,0.95,33,2,0.289
-42,17,1,0.95,33,1,0.16
118,47,2,0.95,33,2,0.043
-80,-17,1,0.95,33,1,0.482
67,-39,2,0.95,33,2,0.136
62,1,2,0.95,33,2,0.234
-41,-17,1,0.95,33,1,0.103
88,30,2,0.95,33,2,0.39
-68,-42,1,0.95,33,1,0.575
118,-13,2,0.95,33,2,0.266
57,-59,2,0.95,33,2,0.493
-90,-19,1,0.95,33,1,0.36
-153,32,1,0.95,33,1,0.149
103,-7,2,0.95,33,2,0.429
-93,32,1,0.95,33,1,0.197
86,-22,2,0.95,33,2,0.617
-73,5,1,0.95,33,1,0.183
-112,-125,1,0.95,33,1,0.443
96,-28,2,0.95,33,2,0.381
-110,-48,1,0.95,33,1,0.184
33,-5,2,0.95,33,2,0.288
-88,21,1,0.95,33,1,0.406
54,60,2,0.95,33,2,0.331
-48,-19,1,0.95,33,1,0.492
125,-22,2,0.95,33,2,0.332
-85,16,1,0.95,33,1,0.112
169,-5,2,0.95,33,2,0.189
-70,16,1,0.95,33,1,0.115
109,-4,2,0.95,33,2,0.408
-81,-50,1,0.95,33,1,0.428
57,-94,2,0.95,33,2,0.499
-29,28,1,0.95,33,1,0.373
96,20,2,0.95,33,2,0.676
-97,-57,1,0.95,33,1,0.3
58,49,2,0.95,33,2,0.801
-102,-4,1,0.95,33,1,0.602
59,-31,2,0.95,33,2,0.262
-43,-22,1,0.95,33,1,0.615
109,7,2,0.95,33,2,0.651
-35,-46,1,0.95,33,1,0.319
136,1,2,0.95,33,2,0.466
-124,-2,1,0.95,33,1,0.313
70,42,2,0.95,33,2,0.465
-70,-71,1,0.95,33,1,0.89
111,8,2,0.95,33,2,0.669
-37,-118,1,0.95,33,1,0.751
139,-16,2,0.95,33,2,0.279
-57,-57,1,0.95,33,1,0.349
61,14,2,0.95,33,2,0.17
-87,-26,1,0.95,33,1,0.06
34,-11,2,0.95,33,2,0.144
-111,33,1,0.95,33,1,0.037
16,34,2,0.95,33,2,0.239
-80,-6,1,0.95,33,1,0.091
107,-1,2,0.95,33,2,0.1
-90,-7,1,0.95,33,1,0.581
107,-7,2,0.95,33,2,0.449
-109,-40,1,0.95,33,1,0.301
142,-65,2,0.95,33,2,0.22
-137,-38,1,0.95,33,1,0.799
-95,-27,1,0.95,33,1,0.598
60,48,2,0.95,33,2,0.124
-134,10,1,0.95,33,1,0.201
21,7,2,0.95,33,2,0.057
-100,-10,1,0.95,33,1,0.652
96,2,2,0.95,33,1,0.267
