egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,1.951
81,-30,2,0.2,33,2,0.382
117,-44,2,0.2,33,2,0.34
58,16,2,0.2,33,2,0.181
136,-7,2,0.2,33,2,0.427
88,31,2,0.2,33,2,0.383
129,-47,2,0.2,33,2,0.417
-80,35,1,0.2,33,1,0.578
69,-18,2,0.2,33,2,0.518
15,25,2,0.2,33,2,0.561
79,-10,2,0.2,33,2,0.615
36,3,2,0.2,33,2,0.263
111,-39,2,0.2,33,2,0.068
108,-40,2,0.2,33,2,0.73
-39,-16,1,0.2,33,1,1.122
-113,-14,1,0.2,33,1,0.697
-76,28,1,0.2,33,1,0.649
-46,48,1,0.2,33,1,0.621
-90,-8,1,0.2,33,1,1.331
81,1,2,0.2,33,2,0.805
-47,-29,1,0.2,33,1,0.921
-89,-13,1,0.2,33,1,0.676
83,-18,2,0.2,33,1,0.753
79,-23,2,0.2,33,2,0.523
73,91,2,0.2,33,2,0.434
20,-14,2,0.2,33,2,0.745
38,2,2,0.2,33,2,0.456
-70,-12,1,0.2,33,1,0.26
-70,-57,1,0.2,33,1,0.831
-118,10,1,0.2,33,1,0.357
-135,-13,1,0.2,33,1,0.885
-64,52,1,0.2,33,1,0.47
-80,-6,1,0.2,33,1,0.451
-78,37,1,0.2,33,1,0.505
-25,11,1,0.2,33,1,0.636
-111,-11,1,0.2,33,1,0.878
-28,-27,1,0.2,33,1,0.957
58,3,2,0.2,33,2,0.355
-42,32,1,0.2,33,1,0.781
43,-16,2,0.2,33,2,0.102
16,-52,2,0.2,33,2,0.453
46,-9,2,0.2,33,2,0.489
77,61,2,0.2,33,2,0.472
122,-64,2,0.2,33,2,0.565
98,5,2,0.2,33,2,0.408
85,23,2,0.2,33,2,0.558
83,17,2,0.2,33,2,0.659
-63,-37,1,0.2,33,1,0.687
68,34,2,0.2,33,2,0.509
89,18,2,0.2,33,2,0.447
67,60,2,0.2,33,2,1.048
71,-10,2,0.2,33,2,0.206
-150,-3,1,0.2,33,1,0.517
-65,-21,1,0.2,33,1,0.982
49,1,2,0.2,33,2,0.514
63,-22,2,0.2,33,2,0.549
-92,-26,1,0.2,33,1,0.527
-45,-18,1,0.2,33,1,0.563
-44,34,1,0.2,33,1,0.596
52,14,2,0.2,33,2,0.773
-85,32,1,0.2,33,1,0.746
-31,1,1,0.2,33,1,0.551
-67,3,1,0.2,33,1,0.693
-59,-47,1,0.2,33,1,1.031
-42,-32,1,0.2,33,1,0.603
-149,-6,1,0.2,33,1,0.315
67,-12,2,0.2,33,2,0.288
97,16,2,0.2,33,2,0.463
108,-11,2,0.2,33,2,0.38
51,-105,2,0.2,33,2,0.254
34,-37,2,0.2,33,2,0.636
-48,32,1,0.2,33,1,0.473
114,-26,2,0.2,33,2,0.799
61,3,2,0.2,33,2,0.469
49,-23,2,0.2,33,2,0.801
96,16,2,0.2,33,2,0.935
7,8,2,0.2,33,2,0.63
94,10,2,0.2,33,2,0.714
76,-22,2,0.2,33,2,0.669
34,-62,2,0.2,33,2,0.606
-85,-11,1,0.2,33,1,0.781
-114,12,1,0.2,33,1,0.613
-91,-11,1,0.2,33,1,0.565
-28,17,1,0.2,33,1,0.474
23,57,2,0.2,33,2,0.478
38,-2,2,0.2,33,2,0.724
-61,-2,1,0.2,33,1,0.253
-77,3,1,0.2,33,1,0.222
-51,49,1,0.2,33,1,0.511
-74,-9,1,0.2,33,1,0.292
-55,29,1,0.2,33,1,0.513
-134,-14,1,0.2,33,1,0.542
-70,-39,1,0.2,33,1,0.016
-80,-59,1,0.2,33,1,0.222
108,-15,2,0.2,33,2,0.355
-139,-43,1,0.2,33,1,0.441
-54,-14,1,0.2,33,1,0.03
-105,35,1,0.2,33,1,0.533
38,16,2,0.2,33,2,0.514
94,-25,2,0.2,33,2,0.098
-108,24,1,0.2,33,1,0.237
-137,16,1,0.2,33,1,0.298
38,-7,2,0.2,33,2,0.12
33,-27,2,0.2,33,2,0.66
93,18,2,0.2,33,2,0.38
87,-23,2,0.2,33,2,0.073
71,9,2,0.2,33,2,0.032
47,71,2,0.2,33,2,0.358
62,1,2,0.2,33,2,0.172
-70,-12,1,0.2,33,1,0.538
-103,-10,1,0.2,33,1,0.188
-36,4,1,0.2,33,1,0.206
-68,31,1,0.2,33,1,0.607
81,-24,2,0.2,33,2,0.649
-36,36,1,0.2,33,1,0.268
63,12,2,0.2,33,2,0.306
100,-7,2,0.2,33,2,0.723
-133,23,1,0.2,33,1,0.224
-52,22,1,0.2,33,1,0.422
-100,-29,1,0.2,33,1,0.363
-97,-25,1,0.2,33,1,0.045
