egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,0.144
196,153,2,0.95,140,2,0.443
12,-213,2,0.95,140,2,0.55
-20,65,1,0.95,140,1,0.206
111,-228,2,0.95,140,2,0.37
93,-85,1,0.95,140,2,0.37
-25,-28,1,0.95,140,1,0.149
168,-15,2,0.95,140,2,0.184
19,-108,1,0.95,140,1,0.516
332,169,2,0.95,140,2,0.601
-150,222,1,0.95,140,1,0.4
188,81,2,0.95,140,2,0.343
30,83,1,0.95,140,2,0.307
-1,59,2,0.95,140,1,0.82
44,29,1,0.95,140,2,0.359
-78,65,2,0.95,140,1,0.28
-132,-123,1,0.95,140,1,0.657
97,-29,2,0.95,140,2,0.328
186,-137,2,0.95,140,2,0.408
-1,-260,1,0.95,140,1,0.927
165,71,2,0.95,140,2,0.592
-264,-380,1,0.95,140,1,0.383
99,-49,2,0.95,140,2,0.344
-189,-11,1,0.95,140,1,0.151
120,180,2,0.95,140,2,0.039
-213,-55,1,0.95,140,1,0.017
251,10,2,0.95,140,2,0.764
-79,5,1,0.95,140,1,0.172
92,9,2,0.95,140,2,0.161
-211,-33,1,0.95,140,1,0.386
14,214,1,0.95,140,2,0.415
145,296,2,0.95,140,2,0.608
-207,-32,1,0.95,140,1,0.167
-86,-46,2,0.95,140,1,0.174
-77,294,1,0.95,140,1,0.523
210,110,2,0.95,140,2,0.484
282,151,1,0.95,140,2,0.557
50,-13,2,0.95,140,2,0.72
30,23,1,0.95,140,2,0.149
37,25,2,0.95,140,1,0.293
-183,-100,1,0.95,140,1,0.43
-65,38,2,0.95,140,1,0.155
-59,-254,1,0.95,140,1,0.096
168,163,2,0.95,140,2,0.031
-19,-3,1,0.95,140,1,0.647
-22,-231,2,0.95,140,1,0.934
91,235,1,0.95,140,2,0.096
321,-100,2,0.95,140,2,0.509
-190,-101,1,0.95,140,1,0.119
258,215,2,0.95,140,2,0.721
68,-82,2,0.95,140,2,0.616
-4,-48,1,0.95,140,1,0.528
150,219,2,0.95,140,2,0.189
-263,-16,1,0.95,140,1,0.404
-96,109,2,0.95,140,1,0.575
59,-26,1,0.95,140,2,0.618
192,114,2,0.95,140,2,0.496
-55,98,1,0.95,140,1,0.227
88,42,2,0.95,140,2,0.66
1,68,1,0.95,140,1,0.579
147,19,2,0.95,140,2,0.854
-118,-96,1,0.95,140,1,0.662
344,32,2,0.95,140,2,0.621
-94,74,1,0.95,140,1,0.547
179,-31,2,0.95,140,2,0.395
14,-14,1,0.95,140,1,0.755
-99,72,2,0.95,140,1,0.811
-10,66,1,0.95,140,1,0.298
-42,112,2,0.95,140,1,0.641
-98,153,1,0.95,140,1,0.725
320,278,2,0.95,140,2,0.552
-267,-85,1,0.95,140,1,0.567
-40,98,2,0.95,140,1,1.917
-1,161,1,0.95,140,1,0.497
184,-204,2,0.95,140,2,0.549
-17,19,1,0.95,140,1,0.649
57,213,2,0.95,140,1,0.718
-159,106,1,0.95,140,1,0.538
44,-80,2,0.95,140,2,0.582
5,-87,1,0.95,140,1,1.261
191,-185,2,0.95,140,2,0.353
-22,-107,1,0.95,140,1,0.732
142,-166,2,0.95,140,2,0.08
-74,152,1,0.95,140,1,0.374
55,217,2,0.95,140,2,0.446
-205,58,1,0.95,140,1,0.313
-5,61,2,0.95,140,1,2.849
146,-101,1,0.95,140,2,0.827
59,-178,2,0.95,140,2,0.505
-42,100,1,0.95,140,1,0.422
160,-259,2,0.95,140,2,0.457
-137,-193,1,0.95,140,1,0.085
-334,-34,2,0.95,140,1,0.542
18,-15,1,0.95,140,1,0.359
101,-24,2,0.95,140,2,0.401
83,317,1,0.95,140,2,0.81
437,8,2,0.95,140,2,0.954
-2,-89,1,0.95,140,1,0.638
131,-221,2,0.95,140,2,0.749
-66,-16,1,0.95,140,1,1.138
114,52,2,0.95,140,2,0.749
-129,-150,1,0.95,140,1,0.9
-125,1,2,0.95,140,1,2.329
189,112,1,0.95,140,2,2.782
1,42,2,0.95,140,1,2.021
-138,-322,2,0.95,140,1,3.633
102,47,1,0.95,140,2,0.867
-133,-31,2,0.95,140,1,0.413
-5,-122,2,0.95,140,1,0.639
-118,-271,1,0.95,140,1,0.519
-160,125,2,0.95,140,1,5.283
-358,-78,1,0.95,140,1,0.436
54,-115,2,0.95,140,2,0.59
-11,143,1,0.95,140,1,0.061
88,-166,2,0.95,140,2,0.26
-77,-47,1,0.95,140,1,0.542
119,-28,2,0.95,140,2,0.006
46,25,1,0.95,140,2,0.416
312,16,2,0.95,140,2,0.319
132,73,1,0.95,140,2,0.6
-19,101,2,0.95,140,1,0.214
91,174,1,0.95,140,2,0.616
-2,-380,2,0.95,140,1,3.399
73,202,1,0.95,140,2,0.072
195,-204,2,0.95,140,2,0.268
10,242,1,0.95,140,2,1.125
-35,-207,2,0.95,140,1,0.524
-105,56,1,0.95,140,1,0.481
27,179,1,0.95,140,2,0.269
218,275,2,0.95,140,2,0.083
-119,77,1,0.95,140,1,0.162
76,197,2,0.95,140,1,0.527
-68,-144,1,0.95,140,1,0.355
-64,-13,2,0.95,140,1,0.574
-95,116,1,0.95,140,1,0.294
-34,55,2,0.95,140,1,0.397
33,-23,1,0.95,140,2,0.572
24,-35,2,0.95,140,1,0.739
-31,306,1,0.95,140,1,0.605
179,103,2,0.95,140,2,0.637
-1,14,1,0.95,140,1,0.373
278,-136,2,0.95,140,2,0.394
-48,175,1,0.95,140,1,0.175
-99,1,2,0.95,140,1,0.403
-111,144,1,0.95,140,1,0.467
-127,85,2,0.95,140,1,0.132
-100,88,1,0.95,140,1,0.583
-123,2,2,0.95,140,1,0.033
-161,95,1,0.95,140,1,0.341
188,-7,2,0.95,140,2,0.324
203,-12,1,0.95,140,2,0.41
109,-126,2,0.95,140,2,0.818
-218,58,1,0.95,140,1,0.377
48,12,2,0.95,140,2,0.219
-11,32,1,0.95,140,1,0.294
115,196,2,0.95,140,2,0.604
135,77,1,0.95,140,2,0.304
38,-222,2,0.95,140,2,0.256
-293,5,1,0.95,140,1,0.511
-255,11,2,0.95,140,1,0.073
-282,99,1,0.95,140,1,0.545
148,-175,2,0.95,140,2,0.211
213,-233,1,0.95,140,2,0.477
61,16,2,0.95,140,2,0.028
-86,168,1,0.95,140,1,0.495
-97,34,1,0.95,140,1,0.443
127,-70,2,0.95,140,2,0.64
-253,74,1,0.95,140,1,0.09
-17,-123,2,0.95,140,1,0.304
-27,-4,1,0.95,140,1,0.06
114,302,2,0.95,140,2,0.508
-175,-24,1,0.95,140,1,0.505
73,138,2,0.95,140,2,0.224
-75,48,1,0.95,140,1,0.516
142,77,2,0.95,140,2,0.154
-74,52,1,0.95,140,1,0.385
129,13,2,0.95,140,2,0.374
-80,-269,1,0.95,140,1,0.249
-142,137,1,0.95,140,1,0.583
-119,-293,2,0.95,140,1,0.553
-176,11,1,0.95,140,1,0.378
72,19,2,0.95,140,2,0.525
-203,-66,1,0.95,140,1,0.153
85,27,2,0.95,140,2,0.477
47,-17,1,0.95,140,2,0.353
-8,28,2,0.95,140,1,0.227
