egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-149,215,1,0.05,140,1,1.284
-258,-69,1,0.05,140,1,0.197
62,-1,1,0.05,140,2,0.5
-168,-245,1,0.05,140,1,0.476
44,5,1,0.05,140,2,0.475
-29,54,1,0.05,140,2,1.24
-8,-31,1,0.05,140,2,0.39
-314,142,1,0.05,140,1,0.087
-89,102,1,0.05,140,1,0.072
163,-193,1,0.05,140,2,0.142
-227,-96,1,0.05,140,1,0.297
-179,-64,1,0.05,140,1,0.125
137,17,1,0.05,140,2,0.279
-53,-82,1,0.05,140,2,0.344
138,-161,1,0.05,140,2,0.799
-226,26,1,0.05,140,1,0.4
93,127,1,0.05,140,2,0.081
-305,23,1,0.05,140,1,0.3
-32,250,1,0.05,140,1,0.137
-152,164,1,0.05,140,2,0.386
-60,-56,1,0.05,140,2,0.201
-55,156,1,0.05,140,1,0.089
-38,-176,1,0.05,140,1,0.141
-66,228,1,0.05,140,1,0.31
-252,18,1,0.05,140,1,0.452
-164,-196,1,0.05,140,1,0.017
-60,-46,1,0.05,140,1,0.185
149,23,1,0.05,140,2,0.194
224,8,2,0.05,140,2,0.062
278,-6,2,0.05,140,2,0.134
-9,-262,2,0.05,140,2,0.087
51,138,2,0.05,140,2,0.314
-21,130,1,0.05,140,2,0.537
11,132,1,0.05,140,2,0.045
134,94,1,0.05,140,2,0.392
64,138,1,0.05,140,2,0.123
-156,3,1,0.05,140,1,0.227
30,-92,1,0.05,140,2,0.282
-258,-341,1,0.05,140,1,0.087
-110,-135,1,0.05,140,1,0.107
101,-368,1,0.05,140,1,1.114
203,84,1,0.05,140,2,0.434
69,149,1,0.05,140,2,0.007
-155,315,1,0.05,140,1,0.391
-108,-210,1,0.05,140,1,0.376
-111,-115,1,0.05,140,1,1.249
5,-147,1,0.05,140,1,0.358
-79,72,1,0.05,140,2,0.268
-95,44,1,0.05,140,1,0.083
-65,105,1,0.05,140,1,0.378
55,-37,1,0.05,140,2,0.357
112,177,1,0.05,140,1,0.937
-150,-139,1,0.05,140,2,0.541
-108,-238,1,0.05,140,1,0.304
-94,58,1,0.05,140,1,0.025
-132,270,1,0.05,140,1,0.216
5,-152,1,0.05,140,1,0.361
152,21,2,0.05,140,1,0.503
109,43,2,0.05,140,2,0.327
-27,-297,2,0.05,140,1,0.038
26,-83,2,0.05,140,2,0.543
133,-63,2,0.05,140,2,0.168
-83,84,2,0.05,140,1,0.232
157,96,2,0.05,140,2,0.027
-124,65,2,0.05,140,1,0.533
87,62,2,0.05,140,2,0.546
325,135,2,0.05,140,2,0.188
91,222,2,0.05,140,2,0.39
163,1,2,0.05,140,2,0.455
-128,-156,2,0.05,140,1,0.461
246,-66,2,0.05,140,1,1.2
285,-46,2,0.05,140,2,23.081
-147,-380,2,0.05,140,1,0.586
199,-17,2,0.05,140,1,1.537
62,-10,2,0.05,140,2,0.453
-172,-17,2,0.05,140,1,0.282
-21,162,2,0.05,140,1,0.929
65,153,2,0.05,140,2,0.106
123,150,2,0.05,140,2,0.363
107,-15,2,0.05,140,2,0.084
76,-206,2,0.05,140,1,0.022
258,240,2,0.05,140,2,0.202
146,-138,2,0.05,140,2,0.152
189,35,2,0.05,140,2,0.637
42,13,2,0.05,140,2,0.103
-45,186,1,0.05,140,1,0.361
61,176,1,0.05,140,2,0.462
-98,-45,1,0.05,140,1,0.056
-48,270,1,0.05,140,1,0.395
-93,-106,2,0.05,140,1,0.339
97,136,2,0.05,140,2,0.183
169,-111,2,0.05,140,2,0.182
-307,22,1,0.05,140,1,0.236
112,82,1,0.05,140,2,0.872
-70,358,1,0.05,140,1,1.781
150,33,1,0.05,140,2,0.066
-36,24,1,0.05,140,2,0.225
-270,-88,1,0.05,140,1,0.342
-253,128,1,0.05,140,1,0.278
-185,160,1,0.05,140,1,0.663
-127,37,1,0.05,140,1,0.637
-33,164,1,0.05,140,1,0.069
-227,274,1,0.05,140,1,0.361
82,58,2,0.05,140,2,0.345
298,39,2,0.05,140,2,0.202
-86,82,2,0.05,140,1,0.297
17,75,2,0.05,140,2,0.697
221,-66,2,0.05,140,2,0.267
22,-84,2,0.05,140,2,0.184
207,5,2,0.05,140,2,0.367
42,81,2,0.05,140,2,0.396
-87,-38,2,0.05,140,1,0.069
-17,-106,2,0.05,140,1,0.075
353,-21,2,0.05,140,2,0.236
-116,-95,1,0.05,140,1,0.18
9,-287,1,0.05,140,1,0.315
-202,-221,1,0.05,140,1,0.312
-370,146,1,0.05,140,1,0.183
37,13,1,0.05,140,2,1.467
-204,214,1,0.05,140,1,0.085
178,-87,1,0.05,140,2,0.137
-178,-4,1,0.05,140,1,0.298
-61,-100,2,0.05,140,1,0.308
227,-62,2,0.05,140,2,0.31
-89,124,2,0.05,140,1,0.101
19,30,2,0.05,140,2,0.343
53,110,2,0.05,140,2,0.281
53,52,2,0.05,140,2,0.311
82,-306,2,0.05,140,2,0.135
180,-178,2,0.05,140,2,0.596
-10,-95,2,0.05,140,1,64.425
156,-1,2,0.05,140,2,0.109
305,-24,2,0.05,140,2,0.329
315,231,2,0.05,140,2,0.247
-132,-33,2,0.05,140,1,0.068
17,171,2,0.05,140,2,0.328
163,5,2,0.05,140,2,0.446
303,-225,2,0.05,140,1,0.023
124,122,2,0.05,140,2,0.316
3,125,1,0.05,140,2,0.647
-118,16,1,0.05,140,1,0.434
-35,-103,1,0.05,140,1,0.297
227,51,2,0.05,140,2,0.903
-44,28,2,0.05,140,1,0.984
57,-221,2,0.05,140,2,0.308
61,-4,2,0.05,140,2,0.588
225,-214,2,0.05,140,2,0.071
-40,150,2,0.05,140,1,0.663
208,113,2,0.05,140,2,0.41
-58,5,2,0.05,140,1,0.037
128,226,2,0.05,140,2,0.117
183,-35,2,0.05,140,2,0.354
5,227,2,0.05,140,2,0.079
347,97,2,0.05,140,2,0.06
-2,-156,2,0.05,140,1,0.068
53,-84,2,0.05,140,2,0.078
117,-29,2,0.05,140,2,0.631
-12,-115,2,0.05,140,2,0.451
97,42,2,0.05,140,2,0.494
132,122,2,0.05,140,2,0.09
-235,108,1,0.05,140,2,0.598
184,-54,1,0.05,140,2,0.802
30,55,1,0.05,140,1,0.164
-15,38,1,0.05,140,1,0.396
425,-32,1,0.05,140,1,0.197
-80,-55,1,0.05,140,1,0.47
80,-339,1,0.05,140,1,0.058
-84,-77,1,0.05,140,1,0.276
-94,-74,1,0.05,140,1,0.033
-81,-40,1,0.05,140,1,0.044
-97,-7,1,0.05,140,1,0.294
108,-24,1,0.05,140,2,0.376
49,123,1,0.05,140,2,0.152
101,-103,1,0.05,140,2,0.002
-152,158,1,0.05,140,1,12.684
-171,213,1,0.05,140,1,0.139
79,-258,1,0.05,140,1,0.727
62,-17,1,0.05,140,2,0.186
-252,-106,1,0.05,140,1,0.203
-272,172,1,0.05,140,1,0.85
-345,-219,1,0.05,140,1,0.505
-220,-380,1,0.05,140,1,0.418
-80,-304,1,0.05,140,1,0.17
-228,-313,1,0.05,140,1,0.459
-27,326,1,0.05,140,1,1.928
-302,7,1,0.05,140,1,0.072
82,-34,2,0.05,140,2,0.368
93,-225,2,0.05,140,2,0.281
26,167,2,0.05,140,2,0.966
-211,-28,2,0.05,140,1,0.361
223,-196,2,0.05,140,2,0.665
-55,-93,2,0.05,140,1,0.386
67,-97,2,0.05,140,2,0.389
93,-162,2,0.05,140,2,0.329
183,-190,2,0.05,140,2,0.487
260,-148,2,0.05,140,2,0.011
-43,-1,2,0.05,140,2,1.796
-117,128,2,0.05,140,1,2.743
75,-77,2,0.05,140,2,1.524
-50,156,1,0.2,140,1,0.73
213,187,2,0.2,140,2,0.728
-91,-86,2,0.2,140,1,0.729
-14,58,2,0.2,140,2,0.009
-27,53,2,0.2,140,2,1.162
55,-121,2,0.2,140,2,0.441
118,131,2,0.2,140,2,0.652
-98,165,2,0.2,140,1,0.131
63,-148,2,0.2,140,2,0.413
169,303,2,0.2,140,2,1.917
64,-149,2,0.2,140,2,0.666
-5,31,2,0.2,140,2,0.575
53,86,2,0.2,140,2,0.648
251,-42,2,0.2,140,2,0.529
-60,-239,2,0.2,140,1,0.662
-194,-114,1,0.2,140,1,0.663
143,-102,2,0.2,140,2,0.359
203,154,2,0.2,140,2,0.489
60,-143,2,0.2,140,2,0.54
109,63,2,0.2,140,2,0.489
-20,183,2,0.2,140,1,0.535
20,22,2,0.2,140,2,0.381
-76,35,2,0.2,140,1,16.396
-27,-130,2,0.2,140,1,0.717
292,-79,2,0.2,140,2,0.809
45,165,2,0.2,140,2,0.278
-148,24,2,0.2,140,1,0.56
97,-25,2,0.2,140,2,0.616
-29,160,1,0.2,140,2,0.562
117,61,2,0.2,140,2,0.53
-121,38,2,0.2,140,1,0.47
276,-58,2,0.2,140,1,0.652
144,115,2,0.2,140,2,0.471
167,9,2,0.2,140,2,0.584
-146,-132,2,0.2,140,1,0.553
150,-53,2,0.2,140,2,0.478
217,15,2,0.2,140,2,0.469
-69,49,1,0.2,140,1,0.554
84,186,1,0.2,140,2,0.492
-229,-14,1,0.2,140,1,0.561
-98,-127,1,0.2,140,1,0.469
307,-51,2,0.2,140,2,0.519
66,-235,2,0.2,140,2,0.567
-59,-149,1,0.2,140,2,0.551
-132,54,1,0.2,140,1,0.489
-103,74,1,0.2,140,1,0.531
16,-25,2,0.2,140,1,1.114
94,91,2,0.2,140,2,0.538
253,220,2,0.2,140,2,0.601
-227,78,2,0.2,140,1,0.678
63,-208,1,0.2,140,2,0.697
108,-67,2,0.2,140,2,0.509
148,-88,2,0.2,140,2,0.615
-94,134,2,0.2,140,1,0.596
-158,-114,2,0.2,140,1,0.635
-158,33,2,0.2,140,1,0.614
148,-51,2,0.2,140,2,0.503
127,288,2,0.2,140,2,0.731
111,175,2,0.2,140,2,0.727
-105,43,1,0.2,140,1,0.616
89,-54,1,0.2,140,2,0.539
-28,52,1,0.2,140,2,0.594
-123,-85,1,0.2,140,1,0.588
66,289,2,0.2,140,2,0.887
2,186,2,0.2,140,2,0.599
116,112,2,0.2,140,2,0.643
166,-57,2,0.2,140,2,0.967
155,-216,2,0.2,140,2,1.027
113,110,2,0.2,140,2,0.568
65,184,2,0.2,140,2,0.674
125,-21,2,0.2,140,2,0.678
5,121,1,0.2,140,2,0.5
-64,-32,2,0.2,140,1,0.565
-36,93,2,0.2,140,1,0.513
-17,-115,2,0.2,140,1,0.143
-36,8,2,0.2,140,2,0.334
-17,-159,2,0.2,140,2,0.502
139,-26,2,0.2,140,2,0.52
-76,9,2,0.2,140,2,0.435
-30,32,1,0.2,140,2,0.437
-186,-64,1,0.2,140,1,0.716
1,-112,2,0.2,140,2,0.72
-49,310,2,0.2,140,1,1.002
-25,37,2,0.2,140,2,0.551
-174,-71,1,0.2,140,2,0.557
-22,112,1,0.2,140,1,0.643
-5,-18,1,0.2,140,2,0.552
-194,104,1,0.2,140,1,0.608
-25,77,2,0.2,140,2,0.794
179,117,2,0.2,140,2,0.506
46,57,2,0.2,140,2,0.63
38,-74,2,0.2,140,2,0.723
-21,108,2,0.2,140,1,0.643
-170,7,2,0.2,140,1,0.643
-70,36,2,0.2,140,1,0.706
148,-185,2,0.2,140,1,0.655
13,29,2,0.2,140,2,0.524
393,-42,2,0.2,140,2,0.699
47,-27,2,0.2,140,2,0.567
87,91,2,0.2,140,2,0.519
114,138,2,0.2,140,2,0.574
-13,107,1,0.2,140,2,0.693
-81,90,1,0.2,140,1,0.519
-113,31,1,0.2,140,1,0.52
-263,85,1,0.2,140,1,0.809
65,102,1,0.2,140,2,0.601
-90,104,1,0.2,140,1,0.643
-184,71,1,0.2,140,1,0.594
-229,117,1,0.2,140,1,0.672
150,83,2,0.2,140,2,0.344
12,57,2,0.2,140,2,0.513
-182,106,2,0.2,140,1,0.595
-48,109,1,0.2,140,1,0.552
-47,147,1,0.2,140,1,0.545
-207,257,1,0.2,140,1,0.532
-199,85,1,0.2,140,1,0.491
29,-18,1,0.2,140,2,0.598
216,88,1,0.2,140,2,0.487
105,-49,1,0.2,140,1,0.651
-23,-36,2,0.2,140,1,0.775
98,-227,2,0.2,140,2,0.474
194,-73,2,0.2,140,2,0.382
8,-74,2,0.2,140,2,0.463
316,50,2,0.2,140,2,0.566
217,-152,2,0.2,140,2,0.455
44,122,2,0.2,140,2,0.444
-115,95,1,0.2,140,1,0.778
-91,332,1,0.2,140,1,0.513
-121,11,1,0.2,140,1,0.505
-112,-237,1,0.2,140,1,0.772
135,32,1,0.2,140,2,0.567
48,69,2,0.2,140,2,0.534
121,8,2,0.2,140,2,0.802
21,-53,1,0.2,140,2,0.562
-126,228,1,0.2,140,1,0.536
48,169,1,0.2,140,2,1.128
91,75,2,0.2,140,2,0.588
-105,47,1,0.2,140,1,0.505
-176,257,1,0.2,140,1,0.519
292,159,2,0.2,140,2,0.56
238,-45,2,0.2,140,2,0.585
84,20,2,0.2,140,2,0.612
-151,-10,2,0.2,140,1,0.695
127,77,1,0.2,140,2,0.462
44,-99,1,0.2,140,2,0.504
-228,-12,1,0.2,140,1,0.495
161,140,1,0.2,140,2,0.593
-45,-111,1,0.2,140,1,0.458
-81,-202,1,0.2,140,1,0.332
320,68,2,0.2,140,1,0.563
305,218,2,0.2,140,2,0.473
41,-74,2,0.2,140,2,0.451
-25,-233,2,0.2,140,2,0.473
126,-203,2,0.2,140,2,0.522
-229,-98,1,0.2,140,1,0.459
-91,-50,2,0.2,140,1,0.476
115,43,2,0.2,140,2,0.488
-27,-44,2,0.2,140,1,1.48
3,-188,1,0.2,140,2,0.328
140,32,2,0.2,140,2,0.49
44,-43,2,0.2,140,2,0.423
-9,202,2,0.2,140,2,0.468
29,-44,1,0.2,140,2,0.407
-362,42,1,0.2,140,1,0.301
-168,-236,1,0.2,140,1,0.507
169,127,2,0.2,140,2,0.581
163,73,2,0.2,140,2,0.442
9,-136,1,0.2,140,2,0.409
58,-129,1,0.2,140,2,0.412
-36,-71,1,0.2,140,1,0.458
-264,-262,1,0.2,140,1,0.481
172,153,2,0.2,140,1,0.417
255,-171,2,0.2,140,2,0.52
-72,-153,1,0.2,140,1,0.433
-204,-67,1,0.2,140,1,0.57
161,164,1,0.2,140,2,0.501
139,25,1,0.2,140,2,0.406
-60,-39,1,0.2,140,1,0.328
-237,18,1,0.2,140,1,0.502
24,70,1,0.2,140,2,0.494
-312,-24,1,0.2,140,1,0.23
-287,51,1,0.2,140,1,1.065
-57,-114,1,0.2,140,1,33.216
111,-108,2,0.2,140,2,0.56
-153,-32,2,0.2,140,1,0.729
157,24,2,0.2,140,2,0.565
24,142,2,0.2,140,2,0.39
-134,-9,2,0.2,140,2,0.683
286,275,2,0.2,140,2,1.14
58,-4,2,0.2,140,2,0.444
220,-380,2,0.2,140,2,0.676
39,79,1,0.2,140,2,0.764
-141,-57,1,0.2,140,1,0.791
34,-173,1,0.2,140,1,0.806
82,175,1,0.2,140,2,0.641
29,26,2,0.2,140,2,0.504
-23,-147,2,0.2,140,1,0.584
