egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,0.651
-125,9,1,0.05,33,1,0.238
-21,-19,1,0.05,33,1,0.45
-89,-80,1,0.05,33,1,0.276
-104,42,1,0.05,33,1,0.052
-78,-22,1,0.05,33,1,0.421
54,49,2,0.05,33,2,0.228
61,-15,2,0.05,33,2,0.188
147,73,2,0.05,33,2,0.192
88,33,2,0.05,33,2,0.369
124,24,2,0.05,33,2,0.021
114,-31,2,0.05,33,2,0.508
54,-41,2,0.05,33,2,0.443
28,30,2,0.05,33,2,0.154
-103,-5,1,0.05,33,1,0.265
-167,-8,1,0.05,33,1,0.415
-98,-58,1,0.05,33,1,0.218
-81,31,1,0.05,33,1,0.177
-52,1,1,0.05,33,1,0.45
-66,-29,1,0.05,33,1,0.148
-132,-27,1,0.05,33,1,0.021
-56,-13,1,0.05,33,1,0.262
-75,11,1,0.05,33,1,0.185
-61,79,1,0.05,33,1,0.147
-1,32,1,0.05,33,2,0.411
41,-43,2,0.05,33,2,0.024
49,58,2,0.05,33,2,0.17
110,1,2,0.05,33,2,0.523
133,29,2,0.05,33,2,0.332
110,49,2,0.05,33,2,0.082
101,-25,2,0.05,33,2,0.045
31,10,2,0.05,33,2,0.146
102,47,2,0.05,33,2,0.159
67,2,2,0.05,33,2,0.146
82,-40,2,0.05,33,2,0.703
48,15,2,0.05,33,2,0.227
39,38,2,0.05,33,2,0.066
109,-70,2,0.05,33,2,0.433
71,-13,2,0.05,33,2,0.526
22,-28,2,0.05,33,2,0.292
52,41,2,0.05,33,2,0.24
102,55,2,0.05,33,2,0.09
39,-10,2,0.05,33,2,0.093
35,-24,2,0.05,33,2,0.266
80,69,2,0.05,33,2,0.129
33,38,2,0.05,33,2,0.032
114,6,2,0.05,33,2,0.277
109,-11,2,0.05,33,2,0.376
-120,-36,1,0.05,33,1,0.333
-88,13,1,0.05,33,1,0.304
-140,21,1,0.05,33,1,0.197
11,24,1,0.05,33,2,0.266
-74,-1,1,0.05,33,1,0.395
-136,6,1,0.05,33,1,0.517
-128,14,1,0.05,33,1,0.344
-34,-14,1,0.05,33,1,0.148
-58,-24,1,0.05,33,1,0.219
-66,33,1,0.05,33,1,0.523
-86,-45,1,0.05,33,1,0.054
-142,65,1,0.05,33,1,0.052
-93,-9,1,0.05,33,1,0.481
-50,4,1,0.05,33,1,0.081
-84,53,1,0.05,33,1,0.321
-59,27,1,0.05,33,1,0.422
56,16,2,0.05,33,2,0.211
39,-33,2,0.05,33,2,0.3
86,-25,2,0.05,33,2,0.324
86,25,2,0.05,33,2,0.389
135,-18,2,0.05,33,2,0.077
63,50,2,0.05,33,2,0.267
79,-27,2,0.05,33,2,0.221
86,42,2,0.05,33,2,0.817
68,18,2,0.05,33,2,0.058
126,15,2,0.05,33,2,0.534
80,-8,2,0.05,33,2,0.345
84,8,2,0.05,33,2,0.531
13,-47,2,0.05,33,2,1.057
81,-34,2,0.05,33,2,0.232
57,18,2,0.05,33,2,0.171
70,45,2,0.05,33,2,1.356
-81,1,1,0.05,33,1,0.166
-52,4,1,0.05,33,1,0.013
-105,22,1,0.05,33,1,2.548
-111,50,1,0.05,33,1,0.414
-84,3,1,0.05,33,1,0.15
-77,-35,1,0.05,33,1,0.36
-73,-24,1,0.05,33,1,0.851
-26,13,1,0.05,33,1,0.186
-95,10,1,0.05,33,1,0.147
-70,-13,1,0.05,33,1,0.348
-27,3,1,0.05,33,1,0.561
-87,46,1,0.05,33,1,0.278
-159,-18,1,0.05,33,1,0.459
43,-18,2,0.05,33,2,0.073
88,-12,2,0.05,33,2,0.458
74,6,2,0.05,33,2,0.26
71,7,2,0.05,33,2,0.296
-32,7,2,0.05,33,1,0.257
71,-9,2,0.05,33,2,0.356
68,-11,2,0.05,33,2,0.204
55,23,2,0.05,33,2,0.187
98,73,2,0.05,33,2,0.128
68,1,2,0.05,33,2,0.34
45,-3,2,0.05,33,2,0.037
84,-3,2,0.05,33,2,0.42
94,19,2,0.05,33,2,0.131
28,-9,2,0.05,33,2,0
128,-22,2,0.05,33,2,0.198
87,30,2,0.05,33,2,0.165
75,-25,2,0.05,33,2,0.347
57,-41,2,0.05,33,2,0.417
63,-8,2,0.05,33,2,0.409
28,32,2,0.05,33,2,0.086
30,-29,2,0.05,33,2,0.426
79,-41,2,0.05,33,2,0.49
100,-53,2,0.05,33,2,1.458
77,-8,2,0.05,33,2,0.3
61,11,2,0.05,33,2,0.393
69,34,2,0.05,33,2,0.377
68,20,2,0.05,33,2,0.086
84,10,2,0.05,33,2,0
43,8,2,0.05,33,2,0.269
64,14,2,0.05,33,2,0.4
4,21,2,0.05,33,2,0.306
87,-48,2,0.05,33,2,0
103,61,2,0.05,33,2,0.156
19,-23,2,0.05,33,2,0.271
72,25,2,0.05,33,2,0.008
79,19,2,0.05,33,2,0.463
173,1,2,0.05,33,2,0.248
70,1,2,0.05,33,2,0.203
56,-4,2,0.05,33,2,0.205
63,33,2,0.05,33,2,0.327
84,21,2,0.05,33,2,0.073
89,40,2,0.05,33,2,0.376
31,-40,2,0.05,33,2,0.33
55,46,2,0.05,33,2,0.714
53,-44,2,0.05,33,2,0.266
-122,42,1,0.05,33,1,0.207
-97,-29,1,0.05,33,1,0.234
-114,-41,1,0.05,33,1,0.382
-90,-50,1,0.05,33,1,0.665
-98,-12,1,0.05,33,1,0.195
-34,-55,1,0.05,33,1,0.086
-66,-44,1,0.05,33,1,0.016
-53,-35,1,0.05,33,1,0.057
-104,32,1,0.05,33,1,0.315
-52,-63,1,0.05,33,1,0.302
-61,62,1,0.05,33,1,0.136
-48,5,1,0.05,33,1,0.029
-102,25,1,0.05,33,1,0.424
-55,-22,1,0.05,33,1,0.27
-32,-5,1,0.05,33,1,0.129
-50,-23,1,0.05,33,1,0.412
-79,11,1,0.05,33,1,0.471
-53,39,1,0.05,33,1,0.366
-54,-33,1,0.05,33,1,0.074
-79,45,1,0.05,33,1,0.064
-97,-8,1,0.05,33,1,0.021
-52,1,1,0.05,33,1,0.519
-119,-27,1,0.05,33,1,0.2
-121,-12,1,0.05,33,1,0.503
-89,17,1,0.05,33,1,1.097
-87,-58,1,0.05,33,1,0.098
-60,-6,1,0.05,33,1,0.118
-13,-5,1,0.05,33,1,0.274
-77,-17,1,0.05,33,1,0.068
-84,-3,1,0.05,33,1,0.347
-57,5,1,0.05,33,1,0.514
