egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,0.084
196,153,2,0.95,140,2,0.423
12,-213,2,0.95,140,2,0.151
-20,65,1,0.95,140,1,0.852
111,-228,2,0.95,140,2,0.334
93,-85,1,0.95,140,2,0.129
-25,-28,1,0.95,140,1,0.415
168,-15,2,0.95,140,2,0.026
19,-108,1,0.95,140,2,0.164
332,169,2,0.95,140,2,0.317
-150,222,1,0.95,140,1,0.466
188,81,2,0.95,140,2,0.021
30,83,1,0.95,140,2,0.343
-1,59,2,0.95,140,1,0.905
44,29,1,0.95,140,2,0.174
-78,65,2,0.95,140,1,0.121
-132,-123,1,0.95,140,1,0.243
97,-29,2,0.95,140,2,0.168
186,-137,2,0.95,140,2,0.342
-1,-260,1,0.95,140,1,0.76
165,71,2,0.95,140,2,0.094
-264,-380,1,0.95,140,1,0.81
99,-49,2,0.95,140,2,0.226
-189,-11,1,0.95,140,1,0.018
120,180,2,0.95,140,2,0.457
-213,-55,1,0.95,140,1,0.41
251,10,2,0.95,140,2,0.225
-79,5,1,0.95,140,1,0.093
92,9,2,0.95,140,2,0.127
-211,-33,1,0.95,140,1,0.257
14,214,1,0.95,140,1,0.879
145,296,2,0.95,140,2,0.001
-207,-32,1,0.95,140,1,0.012
-86,-46,2,0.95,140,1,0.011
-77,294,1,0.95,140,1,3.876
210,110,2,0.95,140,2,0.213
282,151,1,0.95,140,2,0.567
50,-13,2,0.95,140,2,0.033
30,23,1,0.95,140,2,5.329
37,25,2,0.95,140,1,0.193
-183,-100,1,0.95,140,1,0.848
-65,38,2,0.95,140,1,1.752
-59,-254,1,0.95,140,1,0.294
168,163,2,0.95,140,2,0.012
-19,-3,1,0.95,140,1,1.171
-22,-231,2,0.95,140,1,0.738
91,235,1,0.95,140,2,0.167
321,-100,2,0.95,140,2,0.022
-190,-101,1,0.95,140,1,0.001
258,215,2,0.95,140,2,0
68,-82,2,0.95,140,2,0
-4,-48,1,0.95,140,2,0.507
150,219,2,0.95,140,2,0.157
-263,-16,1,0.95,140,1,0
-96,109,2,0.95,140,1,0.026
59,-26,1,0.95,140,2,0.1
192,114,2,0.95,140,2,0.014
-55,98,1,0.95,140,1,0.37
88,42,2,0.95,140,2,0.116
1,68,1,0.95,140,1,1.337
147,19,2,0.95,140,2,0.002
-118,-96,1,0.95,140,1,0.012
344,32,2,0.95,140,2,0.007
-94,74,1,0.95,140,1,0.18
179,-31,2,0.95,140,2,0.022
14,-14,1,0.95,140,1,1.702
-99,72,2,0.95,140,1,0.153
-10,66,1,0.95,140,1,0.127
-42,112,2,0.95,140,1,0
-98,153,1,0.95,140,1,0.026
320,278,2,0.95,140,2,2.202
-267,-85,1,0.95,140,1,0.007
-40,98,2,0.95,140,1,0.007
-1,161,1,0.95,140,1,9.165
184,-204,2,0.95,140,2,0.349
-17,19,1,0.95,140,1,0.775
57,213,2,0.95,140,2,0.13
-159,106,1,0.95,140,1,0.018
44,-80,2,0.95,140,2,1.907
