egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,1.103
196,153,2,0.95,140,2,0.168
12,-213,2,0.95,140,1,1.647
-20,65,1,0.95,140,1,0.273
111,-228,2,0.95,140,1,0.016
93,-85,1,0.95,140,2,0.129
-25,-28,1,0.95,140,1,0.232
168,-15,2,0.95,140,2,0.128
19,-108,1,0.95,140,2,0.004
332,169,2,0.95,140,2,0.133
-150,222,1,0.95,140,1,0.168
188,81,2,0.95,140,2,0.056
30,83,1,0.95,140,2,0.063
-1,59,2,0.95,140,1,0.139
44,29,1,0.95,140,2,0.15
-78,65,2,0.95,140,1,0.04
-132,-123,1,0.95,140,1,0.149
97,-29,2,0.95,140,2,0.042
186,-137,2,0.95,140,2,0.035
-1,-260,1,0.95,140,2,0.145
165,71,2,0.95,140,2,5.934
-264,-380,1,0.95,140,1,0.249
99,-49,2,0.95,140,2,0.063
-189,-11,1,0.95,140,1,0.111
120,180,2,0.95,140,2,0.012
-213,-55,1,0.95,140,1,0.11
251,10,2,0.95,140,2,0.115
-79,5,1,0.95,140,1,0.177
92,9,2,0.95,140,2,0.099
-211,-33,1,0.95,140,1,0.009
14,214,1,0.95,140,2,0.026
145,296,2,0.95,140,2,0.062
-207,-32,1,0.95,140,1,0.066
-86,-46,2,0.95,140,1,0.096
-77,294,1,0.95,140,1,0.01
210,110,2,0.95,140,2,0.147
282,151,1,0.95,140,2,0.04
50,-13,2,0.95,140,2,0.146
30,23,1,0.95,140,2,0.019
37,25,2,0.95,140,2,0.082
-183,-100,1,0.95,140,1,0.153
-65,38,2,0.95,140,1,0.106
-59,-254,1,0.95,140,1,0.183
168,163,2,0.95,140,2,0.188
-19,-3,1,0.95,140,1,0.042
-22,-231,2,0.95,140,1,0.079
91,235,1,0.95,140,2,0.123
321,-100,2,0.95,140,2,0.171
-190,-101,1,0.95,140,1,0.014
258,215,2,0.95,140,2,0.1
68,-82,2,0.95,140,2,0.05
-4,-48,1,0.95,140,1,0.114
150,219,2,0.95,140,2,0.011
-263,-16,1,0.95,140,1,0.113
-96,109,2,0.95,140,1,0.067
59,-26,1,0.95,140,2,0.132
192,114,2,0.95,140,2,0.129
-55,98,1,0.95,140,2,0.027
88,42,2,0.95,140,2,0.051
1,68,1,0.95,140,1,0.018
147,19,2,0.95,140,2,0.173
-118,-96,1,0.95,140,1,0.125
344,32,2,0.95,140,2,0.006
-94,74,1,0.95,140,1,0.123
179,-31,2,0.95,140,2,0.005
14,-14,1,0.95,140,2,0.177
-99,72,2,0.95,140,1,0.096
-10,66,1,0.95,140,1,0.155
-42,112,2,0.95,140,2,0.065
-98,153,1,0.95,140,1,0.244
320,278,2,0.95,140,2,0.124
-267,-85,1,0.95,140,1,0.075
-40,98,2,0.95,140,1,0.087
-1,161,1,0.95,140,1,0.164
184,-204,2,0.95,140,2,0.174
-17,19,1,0.95,140,2,0
57,213,2,0.95,140,2,0.07
-159,106,1,0.95,140,1,0.145
44,-80,2,0.95,140,2,0.192
5,-87,1,0.95,140,2,0.13
191,-185,2,0.95,140,2,0.163
-22,-107,1,0.95,140,1,0.072
142,-166,2,0.95,140,2,0.152
-74,152,1,0.95,140,1,0.04
55,217,2,0.95,140,2,0.154
-205,58,1,0.95,140,1,0.107
-5,61,2,0.95,140,2,0.034
146,-101,1,0.95,140,2,0.06
59,-178,2,0.95,140,2,0.04
-42,100,1,0.95,140,1,0.169
160,-259,2,0.95,140,2,0.129
-137,-193,1,0.95,140,1,0.07
-334,-34,2,0.95,140,1,0.089
18,-15,1,0.95,140,2,0.193
101,-24,2,0.95,140,2,1.229
83,317,1,0.95,140,2,0.178
437,8,2,0.95,140,2,0.183
-2,-89,1,0.95,140,1,0.153
131,-221,2,0.95,140,2,0.138
-66,-16,1,0.95,140,1,0.173
114,52,2,0.95,140,2,0.053
-129,-150,1,0.95,140,1,0.138
-125,1,2,0.95,140,1,0.145
189,112,1,0.95,140,2,0.104
1,42,2,0.95,140,1,0.032
-138,-322,2,0.95,140,1,0.173
102,47,1,0.95,140,2,0.096
-133,-31,2,0.95,140,1,0.042
-5,-122,2,0.95,140,2,0.143
-118,-271,1,0.95,140,1,0.098
-160,125,2,0.95,140,1,0.128
