egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-149,215,1,0.05,140,1,0.118
-258,-69,1,0.05,140,1,0.382
62,-1,1,0.05,140,2,0.241
-168,-245,1,0.05,140,1,0.242
44,5,1,0.05,140,2,0.317
-29,54,1,0.05,140,1,0.294
-8,-31,1,0.05,140,1,0.184
-314,142,1,0.05,140,1,0.161
-89,102,1,0.05,140,1,0.241
163,-193,1,0.05,140,2,0.253
-227,-96,1,0.05,140,1,0.163
-179,-64,1,0.05,140,1,0.208
137,17,1,0.05,140,2,0.115
-53,-82,1,0.05,140,1,0.122
138,-161,1,0.05,140,1,0.171
-226,26,1,0.05,140,1,0.218
93,127,1,0.05,140,2,0.249
-305,23,1,0.05,140,1,0.236
-32,250,1,0.05,140,1,0.263
-152,164,1,0.05,140,1,0.241
-60,-56,1,0.05,140,1,0.19
-55,156,1,0.05,140,1,0.195
-38,-176,1,0.05,140,1,0.102
-66,228,1,0.05,140,1,0.404
-252,18,1,0.05,140,1,0.155
-164,-196,1,0.05,140,1,0.19
-60,-46,1,0.05,140,1,0.091
149,23,1,0.05,140,2,0.261
224,8,2,0.05,140,1,0.224
278,-6,2,0.05,140,2,0.13
-9,-262,2,0.05,140,1,0.196
51,138,2,0.05,140,2,0.172
-21,130,1,0.05,140,2,0.171
11,132,1,0.05,140,1,0.175
134,94,1,0.05,140,2,0.246
64,138,1,0.05,140,2,0.356
-156,3,1,0.05,140,1,0.162
30,-92,1,0.05,140,2,0.549
-258,-341,1,0.05,140,1,0.231
-110,-135,1,0.05,140,1,0.208
101,-368,1,0.05,140,1,0.222
203,84,1,0.05,140,2,0.233
69,149,1,0.05,140,1,0.168
-155,315,1,0.05,140,1,0.284
-108,-210,1,0.05,140,1,0.228
-111,-115,1,0.05,140,1,0.166
5,-147,1,0.05,140,1,0.237
-79,72,1,0.05,140,1,0.17
-95,44,1,0.05,140,1,0.182
-65,105,1,0.05,140,1,0.203
55,-37,1,0.05,140,1,0.27
112,177,1,0.05,140,1,0.224
-150,-139,1,0.05,140,1,0.226
-108,-238,1,0.05,140,1,0.135
-94,58,1,0.05,140,1,0.101
-132,270,1,0.05,140,1,0.156
5,-152,1,0.05,140,1,0.107
152,21,2,0.05,140,1,0.19
109,43,2,0.05,140,2,0.078
-27,-297,2,0.05,140,1,0.091
26,-83,2,0.05,140,2,0.486
133,-63,2,0.05,140,2,0.341
-83,84,2,0.05,140,1,0.269
157,96,2,0.05,140,2,0.254
-124,65,2,0.05,140,1,0.268
87,62,2,0.05,140,2,0.207
325,135,2,0.05,140,2,0.23
91,222,2,0.05,140,2,0.166
163,1,2,0.05,140,2,0.155
-128,-156,2,0.05,140,1,0.491
246,-66,2,0.05,140,2,0.152
285,-46,2,0.05,140,2,0.189
-147,-380,2,0.05,140,2,0.048
