egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,1.074
196,153,2,0.95,140,1,0.193
12,-213,2,0.95,140,1,1.044
-20,65,1,0.95,140,1,1.339
111,-228,2,0.95,140,2,0.729
93,-85,1,0.95,140,1,0.648
-25,-28,1,0.95,140,1,1.069
168,-15,2,0.95,140,1,1.347
19,-108,1,0.95,140,2,0.439
-150,222,1,0.95,140,2,1.124
188,81,2,0.95,140,1,2.277
30,83,1,0.95,140,2,21.807
-1,59,2,0.95,140,1,0.063
44,29,1,0.95,140,1,0.628
-78,65,2,0.95,140,2,0.705
-132,-123,1,0.95,140,1,0.309
97,-29,2,0.95,140,1,0.191
186,-137,2,0.95,140,2,0.348
-1,-260,1,0.95,140,1,0.23
165,71,2,0.95,140,1,0.131
-264,-380,1,0.95,140,2,0.469
99,-49,2,0.95,140,1,0.571
-189,-11,1,0.95,140,2,0.031
120,180,2,0.95,140,1,0.676
-213,-55,1,0.95,140,2,0.084
251,10,2,0.95,140,2,1.349
-79,5,1,0.95,140,2,0.718
92,9,2,0.95,140,1,2.14
-211,-33,1,0.95,140,1,1.065
14,214,1,0.95,140,1,0.488
145,296,2,0.95,140,1,0.517
-207,-32,1,0.95,140,2,0.309
-86,-46,2,0.95,140,2,0.723
-77,294,1,0.95,140,1,0.94
210,110,2,0.95,140,1,1.071
282,151,1,0.95,140,2,0.628
50,-13,2,0.95,140,1,0.747
30,23,1,0.95,140,2,0.306
37,25,2,0.95,140,1,0.322
-183,-100,1,0.95,140,1,0.445
-65,38,2,0.95,140,1,0.396
-59,-254,1,0.95,140,1,0.255
168,163,2,0.95,140,2,0.499
-19,-3,1,0.95,140,1,0.306
-22,-231,2,0.95,140,1,2.213
91,235,1,0.95,140,2,0.144
321,-100,2,0.95,140,2,0.334
-190,-101,1,0.95,140,1,0.092
258,215,2,0.95,140,2,0.376
68,-82,2,0.95,140,2,0.58
-4,-48,1,0.95,140,2,1.96
150,219,2,0.95,140,2,1.617
-263,-16,1,0.95,140,2,1.692
-96,109,2,0.95,140,2,3.153
59,-26,1,0.95,140,1,6.624
192,114,2,0.95,140,2,0.039
-55,98,1,0.95,140,2,0.896
88,42,2,0.95,140,2,0.569
1,68,1,0.95,140,2,1.924
147,19,2,0.95,140,1,1.758
-118,-96,1,0.95,140,1,0.268
344,32,2,0.95,140,1,3.202
-94,74,1,0.95,140,1,3.629
179,-31,2,0.95,140,1,2.181
14,-14,1,0.95,140,2,0.336
-99,72,2,0.95,140,1,2.064
-10,66,1,0.95,140,1,2.545
-42,112,2,0.95,140,2,0.588
-98,153,1,0.95,140,1,0.733
320,278,2,0.95,140,2,1.144
-267,-85,1,0.95,140,1,2.233
-40,98,2,0.95,140,2,1.333
-1,161,1,0.95,140,1,0.689
184,-204,2,0.95,140,2,0.497
-17,19,1,0.95,140,1,0.791
57,213,2,0.95,140,2,0.177
-159,106,1,0.95,140,1,1.534
44,-80,2,0.95,140,1,0.463
5,-87,1,0.95,140,1,0.961
191,-185,2,0.95,140,2,0.598
-22,-107,1,0.95,140,1,0.5
142,-166,2,0.95,140,2,0.073
-74,152,1,0.95,140,2,0.207
55,217,2,0.95,140,1,0.22
-205,58,1,0.95,140,1,1.114
-5,61,2,0.95,140,1,0.74
146,-101,1,0.95,140,2,1.242
59,-178,2,0.95,140,2,2.071
-42,100,1,0.95,140,1,1.014
160,-259,2,0.95,140,2,0.448
-137,-193,1,0.95,140,1,25.282
-334,-34,2,0.95,140,2,2.048
18,-15,1,0.95,140,2,1.044
101,-24,2,0.95,140,1,0.072
83,317,1,0.95,140,2,16.784
437,8,2,0.95,140,1,0.972
-2,-89,1,0.95,140,2,0.4
131,-221,2,0.95,140,2,0.275
-66,-16,1,0.95,140,1,0.045
114,52,2,0.95,140,2,2.13
-129,-150,1,0.95,140,1,0.997
-125,1,2,0.95,140,2,0.152
189,112,1,0.95,140,2,1.193
1,42,2,0.95,140,1,0.109
-138,-322,2,0.95,140,2,0.246
102,47,1,0.95,140,1,0.179
-133,-31,2,0.95,140,2,0.458
-5,-122,2,0.95,140,1,0.504
-118,-271,1,0.95,140,2,1.671
-160,125,2,0.95,140,1,2.362
-358,-78,1,0.95,140,1,1.113
54,-115,2,0.95,140,1,1.663
-11,143,1,0.95,140,2,0.46
88,-166,2,0.95,140,1,0.124
-77,-47,1,0.95,140,1,1.768
119,-28,2,0.95,140,2,1.781
46,25,1,0.95,140,2,0.931
312,16,2,0.95,140,2,0.657
132,73,1,0.95,140,2,0.002
-19,101,2,0.95,140,1,1.98
91,174,1,0.95,140,2,0.834
-2,-380,2,0.95,140,2,2.189
73,202,1,0.95,140,2,2.825
195,-204,2,0.95,140,1,0.192
10,242,1,0.95,140,1,0.587
-35,-207,2,0.95,140,2,1.601
-105,56,1,0.95,140,2,2.081
