egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,1.696
196,153,2,0.95,140,2,3.108
12,-213,2,0.95,140,1,1.337
-20,65,1,0.95,140,1,0.259
111,-228,2,0.95,140,2,0.569
93,-85,1,0.95,140,2,0.6
-25,-28,1,0.95,140,1,1.529
168,-15,2,0.95,140,2,1.08
19,-108,1,0.95,140,2,1.78
-150,222,1,0.95,140,1,0.625
188,81,2,0.95,140,2,0.303
30,83,1,0.95,140,2,1.102
-1,59,2,0.95,140,1,0.769
44,29,1,0.95,140,2,0.703
-78,65,2,0.95,140,1,0.589
-132,-123,1,0.95,140,1,1.629
97,-29,2,0.95,140,2,0.272
186,-137,2,0.95,140,2,0.301
-1,-260,1,0.95,140,1,1.276
165,71,2,0.95,140,2,1.351
-264,-380,1,0.95,140,1,1.872
99,-49,2,0.95,140,2,1.33
-189,-11,1,0.95,140,1,0.374
120,180,2,0.95,140,2,0.657
-213,-55,1,0.95,140,1,0.294
251,10,2,0.95,140,2,0.345
-79,5,1,0.95,140,1,1.161
92,9,2,0.95,140,2,0.204
-211,-33,1,0.95,140,1,0.692
14,214,1,0.95,140,2,0.643
145,296,2,0.95,140,2,0.433
-207,-32,1,0.95,140,1,0.389
-86,-46,2,0.95,140,1,0.442
-77,294,1,0.95,140,1,0.661
210,110,2,0.95,140,2,0.409
282,151,1,0.95,140,2,0.427
50,-13,2,0.95,140,2,0.001
30,23,1,0.95,140,2,0.118
37,25,2,0.95,140,2,0.35
-183,-100,1,0.95,140,1,0.804
-65,38,2,0.95,140,1,0.371
-59,-254,1,0.95,140,1,1.992
168,163,2,0.95,140,2,0.202
-19,-3,1,0.95,140,2,2.15
-22,-231,2,0.95,140,1,1.138
91,235,1,0.95,140,2,0.257
321,-100,2,0.95,140,2,0.046
-190,-101,1,0.95,140,1,0.13
258,215,2,0.95,140,2,0.062
68,-82,2,0.95,140,2,0.36
-4,-48,1,0.95,140,1,1.05
150,219,2,0.95,140,2,0.611
-263,-16,1,0.95,140,1,0.143
-96,109,2,0.95,140,1,0.823
59,-26,1,0.95,140,2,0.696
192,114,2,0.95,140,2,0.699
-55,98,1,0.95,140,1,1.514
88,42,2,0.95,140,2,0.099
1,68,1,0.95,140,1,0.615
147,19,2,0.95,140,2,0.368
-118,-96,1,0.95,140,1,0.048
344,32,2,0.95,140,2,0.378
-94,74,1,0.95,140,1,0.059
179,-31,2,0.95,140,2,1.174
14,-14,1,0.95,140,1,1.292
-99,72,2,0.95,140,2,2.064
-10,66,1,0.95,140,1,0.669
-42,112,2,0.95,140,2,0.942
-98,153,1,0.95,140,1,0.194
320,278,2,0.95,140,2,0.29
-267,-85,1,0.95,140,1,0.3
-40,98,2,0.95,140,2,0.411
-1,161,1,0.95,140,1,0.581
184,-204,2,0.95,140,2,0.539
-17,19,1,0.95,140,1,0.735
57,213,2,0.95,140,2,0.27
-159,106,1,0.95,140,1,0.567
44,-80,2,0.95,140,2,0.454
5,-87,1,0.95,140,1,0.719
191,-185,2,0.95,140,2,0.181
-22,-107,1,0.95,140,1,0.347
142,-166,2,0.95,140,2,0.367
-74,152,1,0.95,140,1,0.235
55,217,2,0.95,140,2,0.39
-205,58,1,0.95,140,1,0.154
-5,61,2,0.95,140,2,0.071
146,-101,1,0.95,140,1,0.292
59,-178,2,0.95,140,2,0.136
-42,100,1,0.95,140,1,0.329
160,-259,2,0.95,140,2,0.539
-137,-193,1,0.95,140,1,0.911
-334,-34,2,0.95,140,2,0.444
18,-15,1,0.95,140,1,0.143
101,-24,2,0.95,140,2,0.377
83,317,1,0.95,140,1,2.568
437,8,2,0.95,140,2,0.043
-2,-89,1,0.95,140,1,0.411
131,-221,2,0.95,140,2,0.325
-66,-16,1,0.95,140,1,0.203
114,52,2,0.95,140,2,0.209
-129,-150,1,0.95,140,1,0.415
-125,1,2,0.95,140,2,0.608
189,112,1,0.95,140,1,2.383
1,42,2,0.95,140,2,0.082
-138,-322,2,0.95,140,1,0.47
102,47,1,0.95,140,2,0.154
-133,-31,2,0.95,140,1,0.155
-5,-122,2,0.95,140,2,4.216
-118,-271,1,0.95,140,1,0.307
-160,125,2,0.95,140,2,0.434
-358,-78,1,0.95,140,1,0.122
54,-115,2,0.95,140,2,0.383
-11,143,1,0.95,140,1,0.411
88,-166,2,0.95,140,2,0.146
-77,-47,1,0.95,140,1,0.301
119,-28,2,0.95,140,2,0.196
46,25,1,0.95,140,1,0.165
312,16,2,0.95,140,2,0.438
132,73,1,0.95,140,1,0.014
-19,101,2,0.95,140,2,0.609
91,174,1,0.95,140,1,0.177
-2,-380,2,0.95,140,2,0.67
73,202,1,0.95,140,1,0.238
195,-204,2,0.95,140,2,0.382
10,242,1,0.95,140,1,1.301
-35,-207,2,0.95,140,2,0.406
-105,56,1,0.95,140,1,0.42
27,179,1,0.95,140,2,0.242
218,275,2,0.95,140,2,2.644
-119,77,1,0.95,140,1,0.257
76,197,2,0.95,140,2,0.154
-68,-144,1,0.95,140,1,0.314
-64,-13,2,0.95,140,2,0.436
-95,116,1,0.95,140,1,0.251
-34,55,2,0.95,140,2,0.152
33,-23,1,0.95,140,1,0.444
24,-35,2,0.95,140,2,0.078
-31,306,1,0.95,140,1,1.144
179,103,2,0.95,140,2,0.129
-1,14,1,0.95,140,1,0.295
278,-136,2,0.95,140,2,0.453
-48,175,1,0.95,140,1,0.771
-99,1,2,0.95,140,2,0.568
-111,144,1,0.95,140,1,0.191
-127,85,2,0.95,140,2,0.398
-100,88,1,0.95,140,1,1.182
-123,2,2,0.95,140,2,0.673
-161,95,1,0.95,140,1,0.429
188,-7,2,0.95,140,2,0.346
203,-12,1,0.95,140,1,2.79
109,-126,2,0.95,140,2,0.386
-218,58,1,0.95,140,1,0.424
48,12,2,0.95,140,2,0.268
-11,32,1,0.95,140,1,0.469
115,196,2,0.95,140,2,0.181
135,77,1,0.95,140,1,0.176
38,-222,2,0.95,140,2,0.23
-293,5,1,0.95,140,1,0.376
-255,11,2,0.95,140,2,0.398
-282,99,1,0.95,140,1,0.281
148,-175,2,0.95,140,2,0.145
213,-233,1,0.95,140,1,0.499
61,16,2,0.95,140,2,0.184
-86,168,1,0.95,140,1,0.141
-97,34,1,0.95,140,2,0.066
127,-70,2,0.95,140,1,1.306
-253,74,1,0.95,140,1,1.049
-17,-123,2,0.95,140,2,0.151
-27,-4,1,0.95,140,1,0.777
114,302,2,0.95,140,2,0.137
-175,-24,1,0.95,140,1,0.16
73,138,2,0.95,140,2,0.169
-75,48,1,0.95,140,1,0.062
142,77,2,0.95,140,2,0.557
-74,52,1,0.95,140,1,0.002
129,13,2,0.95,140,2,0.087
-80,-269,1,0.95,140,1,0.151
-142,137,1,0.95,140,2,0.616
-119,-293,2,0.95,140,2,1.72
-176,11,1,0.95,140,1,1.007
72,19,2,0.95,140,2,0.098
-203,-66,1,0.95,140,1,0.478
85,27,2,0.95,140,2,0.325
47,-17,1,0.95,140,1,0.043
