egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-149,215,1,0.05,140,1,0.868
-258,-69,1,0.05,140,1,0.643
62,-1,1,0.05,140,2,0.475
-168,-245,1,0.05,140,1,0.624
44,5,1,0.05,140,1,0.164
-29,54,1,0.05,140,1,0.474
-8,-31,1,0.05,140,1,0.513
-314,142,1,0.05,140,1,0.542
-89,102,1,0.05,140,1,0.482
-417,-74,1,0.05,140,1,0.816
163,-193,1,0.05,140,1,0.453
-227,-96,1,0.05,140,1,0.387
-179,-64,1,0.05,140,1,0.452
137,17,1,0.05,140,2,0.496
-53,-82,1,0.05,140,1,0.523
138,-161,1,0.05,140,1,0.527
-226,26,1,0.05,140,1,0.244
93,127,1,0.05,140,1,0.336
-305,23,1,0.05,140,1,0.458
-32,250,1,0.05,140,1,0.398
-152,164,1,0.05,140,1,0.482
-60,-56,1,0.05,140,1,0.661
-55,156,1,0.05,140,1,0.449
-38,-176,1,0.05,140,1,0.467
-66,228,1,0.05,140,1,0.574
-252,18,1,0.05,140,1,0.208
-164,-196,1,0.05,140,1,0.394
-60,-46,1,0.05,140,1,0.272
149,23,1,0.05,140,1,0.405
224,8,2,0.05,140,1,0.202
278,-6,2,0.05,140,2,0.525
-9,-262,2,0.05,140,2,0.464
51,138,2,0.05,140,2,0.578
-21,130,1,0.05,140,2,0.45
11,132,1,0.05,140,2,0.8
134,94,1,0.05,140,1,0.515
64,138,1,0.05,140,1,0.567
-156,3,1,0.05,140,1,0.381
30,-92,1,0.05,140,1,0.321
-258,-341,1,0.05,140,1,0.233
-110,-135,1,0.05,140,1,0.484
101,-368,1,0.05,140,1,0.48
203,84,1,0.05,140,1,0.603
69,149,1,0.05,140,1,0.374
-155,315,1,0.05,140,1,0.115
-108,-210,1,0.05,140,1,0.375
-111,-115,1,0.05,140,1,0.253
5,-147,1,0.05,140,1,0.325
-79,72,1,0.05,140,1,0.197
-95,44,1,0.05,140,1,0.36
-65,105,1,0.05,140,1,0.337
55,-37,1,0.05,140,1,1.342
112,177,1,0.05,140,1,0.612
-150,-139,1,0.05,140,1,0.545
-108,-238,1,0.05,140,1,0.365
-94,58,1,0.05,140,1,0.136
-132,270,1,0.05,140,1,0.421
5,-152,1,0.05,140,1,0.213
152,21,2,0.05,140,1,0.429
109,43,2,0.05,140,2,0.249
-27,-297,2,0.05,140,2,0.072
26,-83,2,0.05,140,2,0.196
133,-63,2,0.05,140,2,0.599
-83,84,2,0.05,140,2,0.567
157,96,2,0.05,140,2,0.426
-124,65,2,0.05,140,2,0.414
87,62,2,0.05,140,2,0.429
325,135,2,0.05,140,2,0.634
91,222,2,0.05,140,2,0.463
163,1,2,0.05,140,2,0.342
-128,-156,2,0.05,140,2,0.246
246,-66,2,0.05,140,2,0.228
285,-46,2,0.05,140,2,0.529
-147,-380,2,0.05,140,2,0.642
199,-17,2,0.05,140,2,0.469
62,-10,2,0.05,140,2,0.448
-172,-17,2,0.05,140,2,0.772
-21,162,2,0.05,140,2,0.334
65,153,2,0.05,140,2,0.406
123,150,2,0.05,140,2,1.032
107,-15,2,0.05,140,2,0.611
76,-206,2,0.05,140,2,1.374
258,240,2,0.05,140,2,1.241
146,-138,2,0.05,140,2,0.832
189,35,2,0.05,140,2,0.533
42,13,2,0.05,140,2,0.449
-45,186,1,0.05,140,2,0.47
61,176,1,0.05,140,2,0.421
-98,-45,1,0.05,140,2,0.6
-48,270,1,0.05,140,1,0.437
-93,-106,2,0.05,140,1,0.369
97,136,2,0.05,140,1,0.595
169,-111,2,0.05,140,2,0.46
-307,22,1,0.05,140,2,0.456
112,82,1,0.05,140,1,1.048
-70,358,1,0.05,140,1,0.549
150,33,1,0.05,140,1,0.523
-36,24,1,0.05,140,1,0.495
-270,-88,1,0.05,140,1,0.452
-253,128,1,0.05,140,1,0.6
-185,160,1,0.05,140,1,0.482
-127,37,1,0.05,140,1,0.359
-33,164,1,0.05,140,1,0.439
-227,274,1,0.05,140,1,0.508
82,58,2,0.05,140,1,0.392
298,39,2,0.05,140,2,0.5
-86,82,2,0.05,140,2,0.519
17,75,2,0.05,140,2,0.48
221,-66,2,0.05,140,2,0.385
22,-84,2,0.05,140,2,0.533
207,5,2,0.05,140,2,0.454
42,81,2,0.05,140,2,0.352
-87,-38,2,0.05,140,2,0.484
-17,-106,2,0.05,140,2,0.184
353,-21,2,0.05,140,2,0.493
-116,-95,1,0.05,140,2,0.427
9,-287,1,0.05,140,1,0.417
-202,-221,1,0.05,140,1,0.489
-370,146,1,0.05,140,1,0.57
37,13,1,0.05,140,1,0.406
-204,214,1,0.05,140,1,0.201
178,-87,1,0.05,140,1,0.258
-178,-4,1,0.05,140,1,0.218
-61,-100,2,0.05,140,1,0.314
227,-62,2,0.05,140,1,0.483
-89,124,2,0.05,140,2,0.862
19,30,2,0.05,140,2,0.407
53,110,2,0.05,140,2,0.485
53,52,2,0.05,140,2,0.462
82,-306,2,0.05,140,2,0.667
180,-178,2,0.05,140,2,0.479
-10,-95,2,0.05,140,2,0.255
156,-1,2,0.05,140,2,0.547
