egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.092
81,-30,2,0.2,33,2,0.396
117,-44,2,0.2,33,2,0.411
58,16,2,0.2,33,2,0.614
136,-7,2,0.2,33,2,1
88,31,2,0.2,33,2,0.034
129,-47,2,0.2,33,2,0.057
-80,35,1,0.2,33,1,0.821
69,-18,2,0.2,33,2,0.294
15,25,2,0.2,33,2,0.293
79,-10,2,0.2,33,2,0.383
36,3,2,0.2,33,2,0.324
111,-39,2,0.2,33,2,0.224
108,-40,2,0.2,33,2,0.241
-39,-16,1,0.2,33,1,0.47
-113,-14,1,0.2,33,1,0.699
-76,28,1,0.2,33,1,0.158
-46,48,1,0.2,33,1,0.008
-90,-8,1,0.2,33,1,0.135
81,1,2,0.2,33,2,0.109
-47,-29,1,0.2,33,1,0.116
-89,-13,1,0.2,33,1,0.125
83,-18,2,0.2,33,2,0.136
79,-23,2,0.2,33,2,0.12
73,91,2,0.2,33,2,0.073
20,-14,2,0.2,33,2,0.081
38,2,2,0.2,33,2,0.196
-70,-12,1,0.2,33,1,1.158
-70,-57,1,0.2,33,1,0.103
-118,10,1,0.2,33,1,0.729
-135,-13,1,0.2,33,1,0.576
-64,52,1,0.2,33,1,1.011
-80,-6,1,0.2,33,1,0.379
-78,37,1,0.2,33,1,0.65
-25,11,1,0.2,33,1,0.737
-111,-11,1,0.2,33,1,0.344
-28,-27,1,0.2,33,1,2.029
58,3,2,0.2,33,2,2.118
-42,32,1,0.2,33,1,2.211
43,-16,2,0.2,33,2,0.309
16,-52,2,0.2,33,2,0.843
46,-9,2,0.2,33,2,1.881
77,61,2,0.2,33,2,2.654
122,-64,2,0.2,33,2,1.052
98,5,2,0.2,33,2,1.15
85,23,2,0.2,33,2,1.269
83,17,2,0.2,33,2,1.833
-63,-37,1,0.2,33,1,1.561
68,34,2,0.2,33,2,0.756
89,18,2,0.2,33,2,1.07
67,60,2,0.2,33,2,1.44
71,-10,2,0.2,33,2,0.625
-150,-3,1,0.2,33,1,0.918
-65,-21,1,0.2,33,1,1.383
49,1,2,0.2,33,2,0.888
63,-22,2,0.2,33,2,0.192
-92,-26,1,0.2,33,1,0.672
-45,-18,1,0.2,33,1,0.232
-44,34,1,0.2,33,1,0.875
52,14,2,0.2,33,2,0.588
-85,32,1,0.2,33,1,1.625
-31,1,1,0.2,33,1,0.379
-67,3,1,0.2,33,1,0.187
-59,-47,1,0.2,33,1,3.59
-42,-32,1,0.2,33,1,1.616
-149,-6,1,0.2,33,1,6.852
67,-12,2,0.2,33,2,0.862
97,16,2,0.2,33,2,2.369
108,-11,2,0.2,33,2,0.526
51,-105,2,0.2,33,2,10.235
34,-37,2,0.2,33,2,9.095
-48,32,1,0.2,33,1,5.738
114,-26,2,0.2,33,2,2.06
61,3,2,0.2,33,2,0.665
49,-23,2,0.2,33,2,4.144
96,16,2,0.2,33,2,0.569
7,8,2,0.2,33,2,3.172
94,10,2,0.2,33,2,5.02
76,-22,2,0.2,33,2,0.767
34,-62,2,0.2,33,2,2.253
-85,-11,1,0.2,33,1,11.625
-114,12,1,0.2,33,1,4.387
-91,-11,1,0.2,33,1,1.057
-28,17,1,0.2,33,1,3.839
23,57,2,0.2,33,2,0.855
38,-2,2,0.2,33,2,1.89
-61,-2,1,0.2,33,1,2.092
-77,3,1,0.2,33,1,1.779
-51,49,1,0.2,33,1,1.814
-74,-9,1,0.2,33,1,2.398
-55,29,1,0.2,33,1,2.463
-134,-14,1,0.2,33,1,0.869
-70,-39,1,0.2,33,1,2.089
-80,-59,1,0.2,33,1,0.844
108,-15,2,0.2,33,2,1.83
-139,-43,1,0.2,33,1,1.249
-54,-14,1,0.2,33,1,0.438
-105,35,1,0.2,33,1,0.333
38,16,2,0.2,33,2,0.506
94,-25,2,0.2,33,2,0.705
-108,24,1,0.2,33,1,0.649
-137,16,1,0.2,33,1,0.513
38,-7,2,0.2,33,2,0.457
33,-27,2,0.2,33,2,0.283
93,18,2,0.2,33,2,0.375
87,-23,2,0.2,33,2,0.346
71,9,2,0.2,33,2,0.255
47,71,2,0.2,33,2,0.197
62,1,2,0.2,33,2,0.13
-70,-12,1,0.2,33,1,0.091
-103,-10,1,0.2,33,1,0.787
-36,4,1,0.2,33,1,0.631
-68,31,1,0.2,33,1,0.395
81,-24,2,0.2,33,2,0.603
-36,36,1,0.2,33,1,0.354
63,12,2,0.2,33,2,0.309
100,-7,2,0.2,33,2,0.336
-133,23,1,0.2,33,1,0.29
-52,22,1,0.2,33,1,0.132
-100,-29,1,0.2,33,1,0.168
-97,-25,1,0.2,33,1,0.905
-65,-47,1,0.2,33,1,0.394
-77,-26,1,0.2,33,1,0.314
-67,-16,1,0.2,33,1,0.256
83,-33,2,0.2,33,2,0.287
102,13,2,0.2,33,2,0.962
6,65,2,0.2,33,2,5.461
52,11,2,0.2,33,2,7.561
103,-64,2,0.2,33,2,0.685
62,44,2,0.2,33,2,10.32
73,7,2,0.2,33,2,11.581
104,14,2,0.2,33,2,6.164
-64,11,1,0.2,33,1,10.583
-80,42,1,0.2,33,1,3.648
-102,30,1,0.2,33,1,3.291
-51,53,1,0.2,33,1,1.639
-145,-13,1,0.2,33,1,0.408
-114,1,1,0.2,33,1,7.718
-27,10,1,0.2,33,1,2.151
-81,5,1,0.2,33,1,2.388
-66,11,1,0.2,33,1,2.747
-67,-78,1,0.2,33,1,1.071
-84,20,1,0.2,33,1,2.594
-79,32,1,0.2,33,1,5.712
1,25,1,0.2,33,2,2.691
-139,-3,1,0.2,33,1,0.429
-132,-11,1,0.2,33,1,0.315
-32,20,1,0.2,33,1,0.137
-64,23,1,0.2,33,1,1.318
-23,-21,1,0.2,33,1,0.41
-66,25,1,0.2,33,1,0.398
79,7,2,0.2,33,2,0.055
55,15,2,0.2,33,2,0.404
80,50,2,0.2,33,2,0.406
