egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,2.96
-125,9,1,0.05,33,1,0.036
-21,-19,1,0.05,33,1,0.499
-89,-80,1,0.05,33,1,0.267
-104,42,1,0.05,33,1,0.085
-78,-22,1,0.05,33,1,0.347
54,49,2,0.05,33,2,0.757
61,-15,2,0.05,33,2,0.761
147,73,2,0.05,33,2,0.374
124,24,2,0.05,33,2,0.16
114,-31,2,0.05,33,2,0.373
54,-41,2,0.05,33,2,0.239
28,30,2,0.05,33,2,0.569
-103,-5,1,0.05,33,1,0.384
-167,-8,1,0.05,33,1,0.239
-98,-58,1,0.05,33,1,0.196
-81,31,1,0.05,33,1,0.058
-52,1,1,0.05,33,1,0.26
-66,-29,1,0.05,33,1,0.132
-132,-27,1,0.05,33,1,0.063
-56,-13,1,0.05,33,1,0.225
-75,11,1,0.05,33,1,0.275
-61,79,1,0.05,33,1,0.24
-1,32,1,0.05,33,1,1.357
41,-43,2,0.05,33,2,0.29
49,58,2,0.05,33,2,0.297
110,1,2,0.05,33,2,0.291
133,29,2,0.05,33,2,0.14
110,49,2,0.05,33,2,0.221
101,-25,2,0.05,33,2,0.154
31,10,2,0.05,33,2,0.63
102,47,2,0.05,33,2,0.263
67,2,2,0.05,33,2,0.233
82,-40,2,0.05,33,2,0.105
48,15,2,0.05,33,2,538.433
39,38,2,0.05,33,2,0.031
109,-70,2,0.05,33,2,0.067
71,-13,2,0.05,33,2,0.153
22,-28,2,0.05,33,2,0.14
52,41,2,0.05,33,2,0.042
102,55,2,0.05,33,2,0.562
39,-10,2,0.05,33,2,0.293
35,-24,2,0.05,33,2,0.19
80,69,2,0.05,33,2,0.421
33,38,2,0.05,33,2,0.324
114,6,2,0.05,33,2,0.174
109,-11,2,0.05,33,2,0.29
-120,-36,1,0.05,33,1,0.317
-88,13,1,0.05,33,1,0.43
-140,21,1,0.05,33,1,0.32
11,24,1,0.05,33,2,0.437
-74,-1,1,0.05,33,1,0.293
-136,6,1,0.05,33,1,0.28
-128,14,1,0.05,33,1,0.383
-34,-14,1,0.05,33,1,0.111
-58,-24,1,0.05,33,1,0.207
-66,33,1,0.05,33,1,0.114
-86,-45,1,0.05,33,1,0.277
-142,65,1,0.05,33,1,493.572
-93,-9,1,0.05,33,1,0.006
-50,4,1,0.05,33,1,0.416
-84,53,1,0.05,33,1,0
-59,27,1,0.05,33,1,0.3
