egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.485
81,-30,2,0.2,33,2,0.515
117,-44,2,0.2,33,2,0.403
58,16,2,0.2,33,2,0.895
136,-7,2,0.2,33,2,1.135
88,31,2,0.2,33,2,0.926
129,-47,2,0.2,33,2,1.201
-80,35,1,0.2,33,1,0.097
69,-18,2,0.2,33,2,0.551
15,25,2,0.2,33,2,0.552
79,-10,2,0.2,33,2,0.592
36,3,2,0.2,33,2,0.033
111,-39,2,0.2,33,2,0.261
108,-40,2,0.2,33,2,1.23
-39,-16,1,0.2,33,1,0
-113,-14,1,0.2,33,1,0
-76,28,1,0.2,33,1,0.022
-46,48,1,0.2,33,1,0.305
-90,-8,1,0.2,33,1,0.117
81,1,2,0.2,33,2,0.258
-47,-29,1,0.2,33,1,2.396
-89,-13,1,0.2,33,1,0.297
83,-18,2,0.2,33,2,0.284
79,-23,2,0.2,33,2,2.18
73,91,2,0.2,33,2,0.622
20,-14,2,0.2,33,2,0.184
38,2,2,0.2,33,2,0.04
-70,-12,1,0.2,33,1,1.804
-70,-57,1,0.2,33,1,0.163
-118,10,1,0.2,33,1,1.674
-135,-13,1,0.2,33,1,0.117
-64,52,1,0.2,33,1,0.009
-80,-6,1,0.2,33,1,1.591
-78,37,1,0.2,33,1,1.088
-25,11,1,0.2,33,1,0.001
-111,-11,1,0.2,33,1,0.29
-28,-27,1,0.2,33,1,0.443
58,3,2,0.2,33,2,0.064
-42,32,1,0.2,33,1,1.606
43,-16,2,0.2,33,2,1.439
16,-52,2,0.2,33,2,0.413
46,-9,2,0.2,33,2,0.578
77,61,2,0.2,33,2,2.156
122,-64,2,0.2,33,2,0.017
98,5,2,0.2,33,2,0.054
85,23,2,0.2,33,2,0.011
83,17,2,0.2,33,2,2.261
-63,-37,1,0.2,33,1,2.048
68,34,2,0.2,33,2,0.428
89,18,2,0.2,33,2,1.482
67,60,2,0.2,33,2,1.768
71,-10,2,0.2,33,2,0
-150,-3,1,0.2,33,1,0.081
-65,-21,1,0.2,33,1,1.672
49,1,2,0.2,33,2,1.338
63,-22,2,0.2,33,2,1.269
-92,-26,1,0.2,33,1,1.806
-45,-18,1,0.2,33,1,1.509
-44,34,1,0.2,33,1,2.49
52,14,2,0.2,33,2,1.615
-85,32,1,0.2,33,1,1.643
-31,1,1,0.2,33,1,1.622
-67,3,1,0.2,33,1,1.152
-59,-47,1,0.2,33,1,0.232
-42,-32,1,0.2,33,1,1.328
-149,-6,1,0.2,33,1,1.883
67,-12,2,0.2,33,2,1.811
97,16,2,0.2,33,2,2.21
108,-11,2,0.2,33,2,0.043
51,-105,2,0.2,33,2,0.063
34,-37,2,0.2,33,2,0.027
-48,32,1,0.2,33,1,2.169
114,-26,2,0.2,33,2,2.918
61,3,2,0.2,33,2,0
49,-23,2,0.2,33,2,2.387
96,16,2,0.2,33,2,0.047
7,8,2,0.2,33,2,0.368
94,10,2,0.2,33,2,1.727
76,-22,2,0.2,33,2,2.5
34,-62,2,0.2,33,2,0.603
-85,-11,1,0.2,33,1,1.484
-114,12,1,0.2,33,1,0.219
-91,-11,1,0.2,33,1,0.02
-28,17,1,0.2,33,2,0.745
23,57,2,0.2,33,2,0.773
38,-2,2,0.2,33,2,0.315
-61,-2,1,0.2,33,1,0.023
-77,3,1,0.2,33,1,1.466
-51,49,1,0.2,33,1,1.033
-74,-9,1,0.2,33,1,0.479
-55,29,1,0.2,33,1,0.461
-134,-14,1,0.2,33,1,0.208
-70,-39,1,0.2,33,1,0.5
-80,-59,1,0.2,33,1,0.059
108,-15,2,0.2,33,2,0.784
-139,-43,1,0.2,33,1,0.429
-54,-14,1,0.2,33,1,0.059
-105,35,1,0.2,33,1,0.001
38,16,2,0.2,33,2,2.082
94,-25,2,0.2,33,2,0.175
-108,24,1,0.2,33,1,1.374
-137,16,1,0.2,33,1,1.299
38,-7,2,0.2,33,2,0.039
33,-27,2,0.2,33,2,0.802
93,18,2,0.2,33,2,3.288
87,-23,2,0.2,33,2,1.139
71,9,2,0.2,33,2,0.089
47,71,2,0.2,33,2,3.022
62,1,2,0.2,33,2,0.466
-70,-12,1,0.2,33,1,1.337
-103,-10,1,0.2,33,1,0.06
-36,4,1,0.2,33,1,3.486
-68,31,1,0.2,33,1,0.464
81,-24,2,0.2,33,2,0.158
-36,36,1,0.2,33,1,0.484
63,12,2,0.2,33,2,0.157
100,-7,2,0.2,33,2,1.62
-133,23,1,0.2,33,1,1.358
-52,22,1,0.2,33,1,2.633
-100,-29,1,0.2,33,1,1.188
-97,-25,1,0.2,33,1,0.392
-65,-47,1,0.2,33,1,1.815
-77,-26,1,0.2,33,1,0.847
-67,-16,1,0.2,33,1,2.038
83,-33,2,0.2,33,2,0.066
102,13,2,0.2,33,2,0.615
6,65,2,0.2,33,2,0.048
52,11,2,0.2,33,2,0.765
103,-64,2,0.2,33,2,0.124
62,44,2,0.2,33,2,1.793
73,7,2,0.2,33,2,1.415
104,14,2,0.2,33,2,0
