egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,200.335
196,153,2,0.95,140,2,0.562
12,-213,2,0.95,140,2,0.452
-20,65,1,0.95,140,1,1.573
111,-228,2,0.95,140,2,0.339
93,-85,1,0.95,140,2,0.162
-25,-28,1,0.95,140,2,1.051
168,-15,2,0.95,140,2,0.038
19,-108,1,0.95,140,2,5.94
-150,222,1,0.95,140,1,0.204
188,81,2,0.95,140,2,0.193
30,83,1,0.95,140,2,0.51
-1,59,2,0.95,140,2,0.047
44,29,1,0.95,140,2,0.582
-78,65,2,0.95,140,1,0.286
-132,-123,1,0.95,140,1,0.348
97,-29,2,0.95,140,2,0.859
186,-137,2,0.95,140,2,0.63
-1,-260,1,0.95,140,2,0.046
165,71,2,0.95,140,2,0.322
-264,-380,1,0.95,140,1,0.699
99,-49,2,0.95,140,2,0.263
-189,-11,1,0.95,140,1,0.495
120,180,2,0.95,140,2,0.577
-213,-55,1,0.95,140,1,0.014
251,10,2,0.95,140,2,0.571
-79,5,1,0.95,140,1,0.786
92,9,2,0.95,140,2,0.264
-211,-33,1,0.95,140,1,0.501
14,214,1,0.95,140,2,0.78
145,296,2,0.95,140,2,0.433
-207,-32,1,0.95,140,1,0.353
-86,-46,2,0.95,140,1,0.611
-77,294,1,0.95,140,1,0.345
210,110,2,0.95,140,2,0.119
282,151,1,0.95,140,2,0.395
50,-13,2,0.95,140,2,0.267
30,23,1,0.95,140,2,0.055
37,25,2,0.95,140,2,0.427
-183,-100,1,0.95,140,1,0.657
-65,38,2,0.95,140,1,0.498
-59,-254,1,0.95,140,1,0.562
168,163,2,0.95,140,2,0.382
-19,-3,1,0.95,140,2,0.307
-22,-231,2,0.95,140,2,0.643
91,235,1,0.95,140,2,0.151
321,-100,2,0.95,140,2,0.284
-190,-101,1,0.95,140,1,0.01
258,215,2,0.95,140,2,0.591
68,-82,2,0.95,140,2,104.123
-4,-48,1,0.95,140,2,0.275
150,219,2,0.95,140,2,0.834
-263,-16,1,0.95,140,1,0.797
-96,109,2,0.95,140,1,0.26
59,-26,1,0.95,140,2,0.521
192,114,2,0.95,140,2,0.083
-55,98,1,0.95,140,2,4.345
88,42,2,0.95,140,2,0.44
1,68,1,0.95,140,2,0.411
147,19,2,0.95,140,2,0.488
-118,-96,1,0.95,140,1,0.5
344,32,2,0.95,140,2,0.487
-94,74,1,0.95,140,1,0.515
179,-31,2,0.95,140,2,0.432
14,-14,1,0.95,140,2,0.429
-99,72,2,0.95,140,1,0.025
-10,66,1,0.95,140,2,0.397
-42,112,2,0.95,140,1,1.007
-98,153,1,0.95,140,1,0.273
320,278,2,0.95,140,2,0.484
-267,-85,1,0.95,140,1,0.6
-40,98,2,0.95,140,1,1.183
-1,161,1,0.95,140,2,0.758
184,-204,2,0.95,140,2,0.799
-17,19,1,0.95,140,2,1.707
57,213,2,0.95,140,2,0.532
-159,106,1,0.95,140,1,1.672
44,-80,2,0.95,140,2,0.887
5,-87,1,0.95,140,2,1.049
191,-185,2,0.95,140,2,3.742
-22,-107,1,0.95,140,1,2.721
142,-166,2,0.95,140,2,4.27
-74,152,1,0.95,140,1,2.294
55,217,2,0.95,140,2,2.02
-205,58,1,0.95,140,1,0.551
-5,61,2,0.95,140,2,0.676
146,-101,1,0.95,140,2,0.334
59,-178,2,0.95,140,2,0.22
-42,100,1,0.95,140,2,1.366
160,-259,2,0.95,140,2,0.478
-137,-193,1,0.95,140,1,0.215
-334,-34,2,0.95,140,1,0.331
18,-15,1,0.95,140,2,0.324
101,-24,2,0.95,140,2,0.462
83,317,1,0.95,140,2,0.423
437,8,2,0.95,140,2,0.16
-2,-89,1,0.95,140,2,1.264
131,-221,2,0.95,140,2,1.404
-66,-16,1,0.95,140,1,0.726
114,52,2,0.95,140,2,50.123
-129,-150,1,0.95,140,1,0.108
-125,1,2,0.95,140,1,2.161
189,112,1,0.95,140,2,0.65
1,42,2,0.95,140,2,1.772
-138,-322,2,0.95,140,1,0.2
102,47,1,0.95,140,2,2.201
-133,-31,2,0.95,140,1,0.719
-5,-122,2,0.95,140,2,2.658
-118,-271,1,0.95,140,1,0.7
-160,125,2,0.95,140,1,0.731
-358,-78,1,0.95,140,1,0.112
54,-115,2,0.95,140,2,0.728
-11,143,1,0.95,140,2,0.514
88,-166,2,0.95,140,2,0.229
-77,-47,1,0.95,140,1,1.224
119,-28,2,0.95,140,2,0.928
46,25,1,0.95,140,2,1.992
312,16,2,0.95,140,2,0.598
132,73,1,0.95,140,2,0.01
-19,101,2,0.95,140,2,1.338
91,174,1,0.95,140,2,0.677
-2,-380,2,0.95,140,2,2.142
73,202,1,0.95,140,2,1.09
195,-204,2,0.95,140,2,0.689
10,242,1,0.95,140,2,0.84
-35,-207,2,0.95,140,1,0.512
-105,56,1,0.95,140,1,0.404
27,179,1,0.95,140,2,0.838
218,275,2,0.95,140,2,1.181
-119,77,1,0.95,140,1,0.641
76,197,2,0.95,140,2,0.862
-68,-144,1,0.95,140,1,2.572
-64,-13,2,0.95,140,1,1.867
-95,116,1,0.95,140,1,1.346
-34,55,2,0.95,140,1,3.63
33,-23,1,0.95,140,2,1.837
24,-35,2,0.95,140,2,0.659
-31,306,1,0.95,140,1,2.275
179,103,2,0.95,140,2,1.742
-1,14,1,0.95,140,2,0.21
278,-136,2,0.95,140,2,0.551
-48,175,1,0.95,140,2,2.516
-99,1,2,0.95,140,1,1.682
-111,144,1,0.95,140,1,1.507
-127,85,2,0.95,140,1,0.626
-100,88,1,0.95,140,1,0.173
-123,2,2,0.95,140,1,2.629
-161,95,1,0.95,140,1,1.29
188,-7,2,0.95,140,2,1.118
203,-12,1,0.95,140,2,1.532
109,-126,2,0.95,140,2,0.348
-218,58,1,0.95,140,1,0.811
48,12,2,0.95,140,2,0.46
-11,32,1,0.95,140,2,0.497
115,196,2,0.95,140,2,1.785
135,77,1,0.95,140,2,1.243
38,-222,2,0.95,140,2,1.836
-293,5,1,0.95,140,1,0.751
-255,11,2,0.95,140,1,0.783
-282,99,1,0.95,140,1,0.278
148,-175,2,0.95,140,2,0.862
213,-233,1,0.95,140,2,0.763
61,16,2,0.95,140,2,0.202
-86,168,1,0.95,140,1,1.212
-97,34,1,0.95,140,1,1.215
127,-70,2,0.95,140,2,0.393
-253,74,1,0.95,140,1,0.474
-17,-123,2,0.95,140,2,0.79
-27,-4,1,0.95,140,2,0.11
114,302,2,0.95,140,2,0.383
-175,-24,1,0.95,140,1,1.4
73,138,2,0.95,140,2,0.766
-75,48,1,0.95,140,1,0.101
142,77,2,0.95,140,2,0.918
-74,52,1,0.95,140,1,0.353
129,13,2,0.95,140,2,0.302
-80,-269,1,0.95,140,1,0.212
-142,137,1,0.95,140,1,0.609
-119,-293,2,0.95,140,1,0.185
-176,11,1,0.95,140,1,0.359
72,19,2,0.95,140,2,0.295
-203,-66,1,0.95,140,1,1.619
85,27,2,0.95,140,2,0.083
47,-17,1,0.95,140,2,1.089
-8,28,2,0.95,140,2,0.186
-84,-50,1,0.95,140,1,0.196
262,17,2,0.95,140,2,0.235
-141,236,1,0.95,140,1,2.427
-1,-143,2,0.95,140,2,1.759
42,59,1,0.95,140,2,0.767
-53,-57,2,0.95,140,1,0.258
12,54,1,0.95,140,2,0.023
