egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,0.474
-125,9,1,0.05,33,1,0.011
-21,-19,1,0.05,33,1,0.811
-89,-80,1,0.05,33,1,0.191
-104,42,1,0.05,33,1,0.051
-78,-22,1,0.05,33,1,1
54,49,2,0.05,33,2,0.019
61,-15,2,0.05,33,2,0.687
147,73,2,0.05,33,2,0.086
88,33,2,0.05,33,2,0.331
124,24,2,0.05,33,2,0.289
114,-31,2,0.05,33,2,0.18
54,-41,2,0.05,33,2,0.661
28,30,2,0.05,33,2,0.589
-103,-5,1,0.05,33,1,0.108
-167,-8,1,0.05,33,1,0.459
-98,-58,1,0.05,33,1,0.484
-81,31,1,0.05,33,1,0.478
-52,1,1,0.05,33,1,0.044
-66,-29,1,0.05,33,1,0.213
-132,-27,1,0.05,33,1,0.233
-56,-13,1,0.05,33,1,0.491
-75,11,1,0.05,33,1,0.13
-61,79,1,0.05,33,1,0.065
-1,32,1,0.05,33,2,0.54
41,-43,2,0.05,33,2,0.448
49,58,2,0.05,33,2,0.22
110,1,2,0.05,33,2,0.064
133,29,2,0.05,33,2,0.226
110,49,2,0.05,33,2,0.048
101,-25,2,0.05,33,2,0.49
31,10,2,0.05,33,2,0.243
102,47,2,0.05,33,2,0.502
67,2,2,0.05,33,2,0.431
82,-40,2,0.05,33,2,0.362
48,15,2,0.05,33,2,0.36
39,38,2,0.05,33,2,0.271
109,-70,2,0.05,33,2,0.198
71,-13,2,0.05,33,2,0.264
22,-28,2,0.05,33,2,0.239
52,41,2,0.05,33,2,0.113
102,55,2,0.05,33,2,0.183
39,-10,2,0.05,33,2,0.01
35,-24,2,0.05,33,2,0.222
80,69,2,0.05,33,2,0.439
33,38,2,0.05,33,2,0.331
114,6,2,0.05,33,2,0.35
109,-11,2,0.05,33,2,0.197
-120,-36,1,0.05,33,1,0.113
-88,13,1,0.05,33,1,0.28
-140,21,1,0.05,33,1,0.071
11,24,1,0.05,33,2,0.017
-74,-1,1,0.05,33,1,0.793
-136,6,1,0.05,33,1,0.041
-128,14,1,0.05,33,1,0.096
-34,-14,1,0.05,33,1,0.619
-58,-24,1,0.05,33,1,0.133
-66,33,1,0.05,33,1,0
-86,-45,1,0.05,33,1,0.439
-142,65,1,0.05,33,1,0.382
-93,-9,1,0.05,33,1,0.409
-50,4,1,0.05,33,1,0.611
-84,53,1,0.05,33,1,0.202
-59,27,1,0.05,33,1,0.362
56,16,2,0.05,33,2,0.452
39,-33,2,0.05,33,2,0.029
86,-25,2,0.05,33,2,0.28
86,25,2,0.05,33,2,0.197
135,-18,2,0.05,33,2,0.199
63,50,2,0.05,33,2,0.519
79,-27,2,0.05,33,2,0.569
86,42,2,0.05,33,2,0.202
68,18,2,0.05,33,2,0.422
126,15,2,0.05,33,2,0.525
80,-8,2,0.05,33,2,0.475
84,8,2,0.05,33,2,0.316
13,-47,2,0.05,33,2,0.369
81,-34,2,0.05,33,2,0.213
57,18,2,0.05,33,2,0.44
70,45,2,0.05,33,2,0.274
-81,1,1,0.05,33,1,0.084
-52,4,1,0.05,33,1,0.532
-105,22,1,0.05,33,1,0.104
-111,50,1,0.05,33,1,0.192
-84,3,1,0.05,33,1,0.116
-77,-35,1,0.05,33,1,0.236
-73,-24,1,0.05,33,1,0.292
-26,13,1,0.05,33,1,0.204
-95,10,1,0.05,33,1,0.516
-70,-13,1,0.05,33,1,0.559
-27,3,1,0.05,33,1,0.603
-87,46,1,0.05,33,1,0.379
-159,-18,1,0.05,33,1,0.551
43,-18,2,0.05,33,2,0.377
88,-12,2,0.05,33,2,0.634
74,6,2,0.05,33,2,0.083
71,7,2,0.05,33,2,0.336
-32,7,2,0.05,33,1,0.132
71,-9,2,0.05,33,2,0.273
68,-11,2,0.05,33,2,0.266
55,23,2,0.05,33,2,0.225
98,73,2,0.05,33,2,0.235
68,1,2,0.05,33,2,0.145
45,-3,2,0.05,33,2,0.017
84,-3,2,0.05,33,2,0.263
94,19,2,0.05,33,2,0.313
28,-9,2,0.05,33,2,0.082
128,-22,2,0.05,33,2,0.285
87,30,2,0.05,33,2,0.205
75,-25,2,0.05,33,2,0.094
57,-41,2,0.05,33,2,0.289
63,-8,2,0.05,33,2,0.134
28,32,2,0.05,33,2,0.069
30,-29,2,0.05,33,2,0.173
79,-41,2,0.05,33,2,0.139
100,-53,2,0.05,33,2,0.449
77,-8,2,0.05,33,2,0.05
61,11,2,0.05,33,2,0.359
69,34,2,0.05,33,2,0.177
68,20,2,0.05,33,2,0.117
84,10,2,0.05,33,2,0.393
43,8,2,0.05,33,2,0.4
64,14,2,0.05,33,2,0.177
4,21,2,0.05,33,2,0.472
87,-48,2,0.05,33,2,0.202
103,61,2,0.05,33,2,0.059
19,-23,2,0.05,33,2,0.402
72,25,2,0.05,33,2,0.3
79,19,2,0.05,33,2,0.35
173,1,2,0.05,33,2,0.266
70,1,2,0.05,33,2,0.58
56,-4,2,0.05,33,2,0.458
63,33,2,0.05,33,2,0.418
84,21,2,0.05,33,2,0.605
89,40,2,0.05,33,2,0.001
31,-40,2,0.05,33,2,0.015
55,46,2,0.05,33,2,0.306
53,-44,2,0.05,33,2,0.297
-122,42,1,0.05,33,1,0.009
-97,-29,1,0.05,33,1,0.125
-114,-41,1,0.05,33,1,0.166
-90,-50,1,0.05,33,1,0.112
-98,-12,1,0.05,33,1,0.131
-34,-55,1,0.05,33,1,0.147
-66,-44,1,0.05,33,1,0.181
-53,-35,1,0.05,33,1,0.537
-104,32,1,0.05,33,1,0.318
-52,-63,1,0.05,33,1,0.449
-61,62,1,0.05,33,1,0.479
-48,5,1,0.05,33,1,0.007
-102,25,1,0.05,33,1,0.032
-55,-22,1,0.05,33,1,0.441
-32,-5,1,0.05,33,1,0.295
-50,-23,1,0.05,33,1,0.229
-79,11,1,0.05,33,1,0.426
-53,39,1,0.05,33,1,0.107
-54,-33,1,0.05,33,1,0.162
-79,45,1,0.05,33,1,0.388
-97,-8,1,0.05,33,1,0.328
-52,1,1,0.05,33,1,0.024
-119,-27,1,0.05,33,1,0.423
-121,-12,1,0.05,33,1,0.217
-89,17,1,0.05,33,1,0.319
-87,-58,1,0.05,33,1,0.168
-60,-6,1,0.05,33,1,0.069
-13,-5,1,0.05,33,1,0.144
-77,-17,1,0.05,33,1,0.277
-84,-3,1,0.05,33,1,0.086
-57,5,1,0.05,33,1,0.114
-127,44,1,0.05,33,1,0.02
-90,-17,1,0.05,33,1,0.069
-87,31,1,0.05,33,1,0.396
-72,-63,1,0.05,33,1,0.632
-69,-1,1,0.05,33,1,0.134
-18,-34,1,0.05,33,1,0.007
-81,-11,1,0.05,33,1,0.362
-106,-30,1,0.05,33,1,0.133
-88,-40,1,0.05,33,1,0.269
-7,-32,1,0.05,33,1,0.231
-112,-62,1,0.05,33,1,0.148
-53,-13,1,0.05,33,1,0.292
-53,-14,1,0.05,33,1,0.434
-73,-33,1,0.05,33,1,0.457
-107,58,1,0.05,33,1,0.136
-68,14,1,0.05,33,1,0.05
-94,-74,1,0.05,33,1,0.258
-71,37,1,0.05,33,1,0.569
-52,-40,1,0.05,33,1,0.443
-63,-16,1,0.05,33,1,0.713
-112,12,1,0.05,33,1,0.063
-108,26,1,0.05,33,1,0.364
-104,-43,1,0.05,33,1,0.156
-71,-11,1,0.05,33,1,0.429
-50,-25,1,0.05,33,1,0.275
-98,8,1,0.05,33,1,0.232
-37,29,1,0.05,33,1,0.246
-82,-3,1,0.05,33,1,0.296
-88,-59,1,0.05,33,1,0.174
-67,-10,1,0.05,33,1,0.282
-67,-6,1,0.05,33,1,0.387
9,-4,2,0.2,33,2,0.775
81,-30,2,0.2,33,2,0.141
117,-44,2,0.2,33,2,0.061
58,16,2,0.2,33,2,0.229
136,-7,2,0.2,33,2,0.354
88,31,2,0.2,33,2,0.108
129,-47,2,0.2,33,2,0.306
-80,35,1,0.2,33,1,0.457
69,-18,2,0.2,33,2,0.048
59,-40,2,0.2,33,2,0.032
15,25,2,0.2,33,2,0.127
79,-10,2,0.2,33,2,0.314
36,3,2,0.2,33,2,0.255
111,-39,2,0.2,33,2,0.117
108,-40,2,0.2,33,2,0.558
-39,-16,1,0.2,33,1,0.055
-113,-14,1,0.2,33,1,0.528
-76,28,1,0.2,33,1,0.328
-46,48,1,0.2,33,1,0.472
-90,-8,1,0.2,33,1,0.467
81,1,2,0.2,33,2,0.372
-47,-29,1,0.2,33,1,0.031
-89,-13,1,0.2,33,1,0.041
83,-18,2,0.2,33,2,0.343
79,-23,2,0.2,33,2,0.365
73,91,2,0.2,33,2,0.457
20,-14,2,0.2,33,2,0.229
38,2,2,0.2,33,2,0.228
-70,-12,1,0.2,33,1,0.356
-70,-57,1,0.2,33,1,0.022
-118,10,1,0.2,33,1,0.303
-135,-13,1,0.2,33,1,0.174
-64,52,1,0.2,33,1,0.285
-80,-6,1,0.2,33,1,0.316
-78,37,1,0.2,33,1,0.167
-25,11,1,0.2,33,1,0.593
-111,-11,1,0.2,33,1,0.085
-28,-27,1,0.2,33,1,2.521
58,3,2,0.2,33,2,0.276
-42,32,1,0.2,33,1,0.133
43,-16,2,0.2,33,2,0.515
16,-52,2,0.2,33,2,1.248
46,-9,2,0.2,33,2,0.255
77,61,2,0.2,33,2,0.196
122,-64,2,0.2,33,2,0.198
98,5,2,0.2,33,2,0.041
85,23,2,0.2,33,2,0.26
83,17,2,0.2,33,2,0.16
-63,-37,1,0.2,33,1,0.109
68,34,2,0.2,33,2,0.367
89,18,2,0.2,33,2,0.003
67,60,2,0.2,33,2,0.064
71,-10,2,0.2,33,2,0.113
-150,-3,1,0.2,33,1,0.531
-65,-21,1,0.2,33,1,0.319
49,1,2,0.2,33,2,0.371
63,-22,2,0.2,33,2,0.227
-92,-26,1,0.2,33,1,0.299
-45,-18,1,0.2,33,1,0.056
-44,34,1,0.2,33,1,0.057
52,14,2,0.2,33,2,0.269
-85,32,1,0.2,33,1,0.018
-31,1,1,0.2,33,1,0.274
-67,3,1,0.2,33,1,0.377
-59,-47,1,0.2,33,1,0.401
-42,-32,1,0.2,33,1,0.294
-149,-6,1,0.2,33,1,0.656
67,-12,2,0.2,33,2,0.254
97,16,2,0.2,33,2,0.712
108,-11,2,0.2,33,2,0.297
51,-105,2,0.2,33,2,0.162
34,-37,2,0.2,33,2,0.346
-48,32,1,0.2,33,1,0.372
114,-26,2,0.2,33,2,0.245
61,3,2,0.2,33,2,0.078
49,-23,2,0.2,33,2,0.247
96,16,2,0.2,33,2,0.155
7,8,2,0.2,33,2,0.357
94,10,2,0.2,33,2,0.382
76,-22,2,0.2,33,2,0.591
34,-62,2,0.2,33,2,0.089
-85,-11,1,0.2,33,1,0.601
-114,12,1,0.2,33,1,0.136
-91,-11,1,0.2,33,1,0.097
-28,17,1,0.2,33,1,0.283
23,57,2,0.2,33,2,0.451
38,-2,2,0.2,33,2,0.075
-61,-2,1,0.2,33,1,0.718
-77,3,1,0.2,33,1,0.133
-51,49,1,0.2,33,1,0.175
-74,-9,1,0.2,33,1,0.021
-55,29,1,0.2,33,1,0.463
-134,-14,1,0.2,33,1,0.005
-70,-39,1,0.2,33,1,0.165
-80,-59,1,0.2,33,1,0.104
108,-15,2,0.2,33,2,0.376
-139,-43,1,0.2,33,1,0.764
-54,-14,1,0.2,33,1,0.819
-105,35,1,0.2,33,1,0.383
38,16,2,0.2,33,2,0.059
94,-25,2,0.2,33,2,0.399
-108,24,1,0.2,33,1,1.427
-137,16,1,0.2,33,1,0.319
38,-7,2,0.2,33,2,0.162
33,-27,2,0.2,33,2,0.186
93,18,2,0.2,33,2,0.079
87,-23,2,0.2,33,2,0.495
71,9,2,0.2,33,2,0.284
47,71,2,0.2,33,2,0.215
62,1,2,0.2,33,2,0.046
-70,-12,1,0.2,33,1,0.513
-103,-10,1,0.2,33,1,0.047
-36,4,1,0.2,33,1,0.314
-68,31,1,0.2,33,1,0.099
81,-24,2,0.2,33,2,0.434
-36,36,1,0.2,33,1,0.716
63,12,2,0.2,33,2,0.192
100,-7,2,0.2,33,2,0.419
-133,23,1,0.2,33,1,0.383
-52,22,1,0.2,33,1,0.433
-100,-29,1,0.2,33,1,0.167
-97,-25,1,0.2,33,1,0.301
-65,-47,1,0.2,33,1,0.079
-77,-26,1,0.2,33,1,0.134
-67,-16,1,0.2,33,1,0.219
83,-33,2,0.2,33,2,0.042
