egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,0.808
196,153,2,0.95,140,2,0.752
12,-213,2,0.95,140,1,0.604
-20,65,1,0.95,140,1,0.589
111,-228,2,0.95,140,2,0.227
93,-85,1,0.95,140,2,0.457
-25,-28,1,0.95,140,1,0.139
168,-15,2,0.95,140,2,0.622
19,-108,1,0.95,140,2,0.217
-150,222,1,0.95,140,1,0.29
188,81,2,0.95,140,2,0.129
30,83,1,0.95,140,2,0.428
-1,59,2,0.95,140,2,0.65
44,29,1,0.95,140,2,0.612
-78,65,2,0.95,140,1,0.631
-132,-123,1,0.95,140,1,0.621
97,-29,2,0.95,140,2,0.274
186,-137,2,0.95,140,2,0.672
-1,-260,1,0.95,140,2,0.324
165,71,2,0.95,140,2,0.566
-264,-380,1,0.95,140,1,0.139
99,-49,2,0.95,140,2,0.669
-189,-11,1,0.95,140,1,0.548
120,180,2,0.95,140,2,0.478
-213,-55,1,0.95,140,1,0.593
251,10,2,0.95,140,2,0.516
-79,5,1,0.95,140,1,0.362
92,9,2,0.95,140,2,0.548
-211,-33,1,0.95,140,1,0.408
14,214,1,0.95,140,2,0.344
145,296,2,0.95,140,2,0.476
-207,-32,1,0.95,140,1,0.586
-86,-46,2,0.95,140,1,0.721
-77,294,1,0.95,140,1,0.484
210,110,2,0.95,140,2,0.614
282,151,1,0.95,140,2,2.358
50,-13,2,0.95,140,2,1.021
30,23,1,0.95,140,2,0.588
37,25,2,0.95,140,2,0.491
-183,-100,1,0.95,140,1,0.612
-65,38,2,0.95,140,1,0.537
-59,-254,1,0.95,140,1,0.523
168,163,2,0.95,140,2,0.536
-19,-3,1,0.95,140,2,0.554
-22,-231,2,0.95,140,1,0.112
91,235,1,0.95,140,2,0.38
321,-100,2,0.95,140,2,0.617
-190,-101,1,0.95,140,1,0.455
258,215,2,0.95,140,2,0.241
68,-82,2,0.95,140,2,0.317
-4,-48,1,0.95,140,1,0.441
150,219,2,0.95,140,2,0.765
-263,-16,1,0.95,140,1,0.704
-96,109,2,0.95,140,1,1.052
59,-26,1,0.95,140,2,0.408
192,114,2,0.95,140,2,1.017
-55,98,1,0.95,140,1,0.854
88,42,2,0.95,140,2,0.774
1,68,1,0.95,140,2,0.645
147,19,2,0.95,140,2,0.731
-118,-96,1,0.95,140,1,0.92
344,32,2,0.95,140,2,0.71
-94,74,1,0.95,140,1,0.554
179,-31,2,0.95,140,2,0.618
14,-14,1,0.95,140,2,0.725
-99,72,2,0.95,140,1,0.735
-10,66,1,0.95,140,1,0.624
-42,112,2,0.95,140,1,0.893
-98,153,1,0.95,140,1,0.677
320,278,2,0.95,140,2,0.589
-267,-85,1,0.95,140,1,0.61
-40,98,2,0.95,140,1,0.423
-1,161,1,0.95,140,2,0.559
184,-204,2,0.95,140,2,0.656
-17,19,1,0.95,140,1,0.287
57,213,2,0.95,140,2,0.481
-159,106,1,0.95,140,1,0.606
44,-80,2,0.95,140,2,0.572
5,-87,1,0.95,140,1,1.706
191,-185,2,0.95,140,2,0.374
-22,-107,1,0.95,140,1,0.418
142,-166,2,0.95,140,2,0.146
-74,152,1,0.95,140,1,0.771
55,217,2,0.95,140,2,0.462
-205,58,1,0.95,140,1,0.848
-5,61,2,0.95,140,1,1.012
146,-101,1,0.95,140,2,0.527
59,-178,2,0.95,140,2,0.648
-42,100,1,0.95,140,1,0.689
160,-259,2,0.95,140,2,0.921
-137,-193,1,0.95,140,1,0.616
-334,-34,2,0.95,140,1,0.662
18,-15,1,0.95,140,2,0.466
101,-24,2,0.95,140,2,0.564
83,317,1,0.95,140,2,0.574
437,8,2,0.95,140,2,1.526
-2,-89,1,0.95,140,1,0.073
131,-221,2,0.95,140,2,0.505
-66,-16,1,0.95,140,1,0.633
114,52,2,0.95,140,2,1.44
-129,-150,1,0.95,140,1,0.597
-125,1,2,0.95,140,1,0.84
189,112,1,0.95,140,2,0.521
1,42,2,0.95,140,2,0.519
-138,-322,2,0.95,140,1,0.796
102,47,1,0.95,140,2,0.826
-133,-31,2,0.95,140,1,0.577
-5,-122,2,0.95,140,2,0.49
-118,-271,1,0.95,140,1,0.99
-160,125,2,0.95,140,1,0.756
-358,-78,1,0.95,140,1,0.858
54,-115,2,0.95,140,2,0.62
-11,143,1,0.95,140,2,1.212
88,-166,2,0.95,140,2,0.705
-77,-47,1,0.95,140,1,0.782
119,-28,2,0.95,140,2,1.013
46,25,1,0.95,140,2,1.028
312,16,2,0.95,140,2,0.598
132,73,1,0.95,140,2,3.578
-19,101,2,0.95,140,1,0.608
91,174,1,0.95,140,2,0.843
-2,-380,2,0.95,140,2,1.933
73,202,1,0.95,140,2,0.312
195,-204,2,0.95,140,2,10.48
10,242,1,0.95,140,2,1.437
-35,-207,2,0.95,140,1,0.915
-105,56,1,0.95,140,1,1.793
27,179,1,0.95,140,1,0.677
218,275,2,0.95,140,2,0.927
-119,77,1,0.95,140,1,1.366
76,197,2,0.95,140,2,1.019
-68,-144,1,0.95,140,1,2.093
-64,-13,2,0.95,140,1,1.4
-95,116,1,0.95,140,1,0.772
-34,55,2,0.95,140,1,0.779
33,-23,1,0.95,140,2,0.83
24,-35,2,0.95,140,2,0.726
-31,306,1,0.95,140,1,0.668
179,103,2,0.95,140,2,0.568
-1,14,1,0.95,140,2,1.121
278,-136,2,0.95,140,2,0.499
-48,175,1,0.95,140,1,0.598
-99,1,2,0.95,140,1,0.595
-111,144,1,0.95,140,1,4.341
-127,85,2,0.95,140,1,1.015
-100,88,1,0.95,140,1,0.837
-123,2,2,0.95,140,1,1.011
-161,95,1,0.95,140,1,3.331
188,-7,2,0.95,140,2,0.642
203,-12,1,0.95,140,2,1.062
109,-126,2,0.95,140,2,0.57
-218,58,1,0.95,140,1,0.659
48,12,2,0.95,140,2,0.329
-11,32,1,0.95,140,1,0.529
115,196,2,0.95,140,2,1.342
135,77,1,0.95,140,2,0.733
38,-222,2,0.95,140,1,0.454
-293,5,1,0.95,140,1,1.06
-255,11,2,0.95,140,1,0.848
-282,99,1,0.95,140,1,0.538
148,-175,2,0.95,140,2,0.64
213,-233,1,0.95,140,2,0.903
61,16,2,0.95,140,2,0.787
-86,168,1,0.95,140,1,0.732
-97,34,1,0.95,140,1,1.07
127,-70,2,0.95,140,2,0.462
-253,74,1,0.95,140,1,0.924
-17,-123,2,0.95,140,2,0.861
-27,-4,1,0.95,140,1,0.864
114,302,2,0.95,140,2,0.959
-175,-24,1,0.95,140,1,0.676
73,138,2,0.95,140,2,0.837
-75,48,1,0.95,140,1,0.539
142,77,2,0.95,140,2,0.956
-74,52,1,0.95,140,1,0.752
129,13,2,0.95,140,2,0.534
-80,-269,1,0.95,140,1,0.683
-142,137,1,0.95,140,1,0.721
-119,-293,2,0.95,140,1,0.76
-176,11,1,0.95,140,1,0.788
72,19,2,0.95,140,2,0.688
-203,-66,1,0.95,140,1,0.561
85,27,2,0.95,140,2,0.341
47,-17,1,0.95,140,2,0.578
-8,28,2,0.95,140,2,0.602
-84,-50,1,0.95,140,1,0.765
262,17,2,0.95,140,2,0.865
-141,236,1,0.95,140,1,0.458
-1,-143,2,0.95,140,2,0.627
42,59,1,0.95,140,2,1.022
-53,-57,2,0.95,140,1,0.572
12,54,1,0.95,140,2,0.353
-14,145,2,0.95,140,1,0.51
-303,46,1,0.95,140,1,0.797
176,-15,2,0.95,140,2,0.727
-33,208,1,0.95,140,2,0.612
-122,-34,2,0.95,140,1,0.718
13,32,1,0.95,140,2,0.838
109,142,2,0.95,140,2,0.927
-149,215,1,0.05,140,1,0.891
-258,-69,1,0.05,140,1,0.974
62,-1,1,0.05,140,2,1.054
-168,-245,1,0.05,140,1,0.658
44,5,1,0.05,140,2,0.496
-29,54,1,0.05,140,1,1.14
-8,-31,1,0.05,140,2,0.516
-314,142,1,0.05,140,1,1.306
-89,102,1,0.05,140,1,0.487
-417,-74,1,0.05,140,1,7.902
163,-193,1,0.05,140,1,1.766
-227,-96,1,0.05,140,2,0.345
-179,-64,1,0.05,140,1,0.842
137,17,1,0.05,140,2,0.885
-53,-82,1,0.05,140,1,0.865
138,-161,1,0.05,140,2,0.2
-226,26,1,0.05,140,1,0.743
93,127,1,0.05,140,1,0.578
-305,23,1,0.05,140,1,0.537
-32,250,1,0.05,140,2,0.138
-152,164,1,0.05,140,1,0.531
-60,-56,1,0.05,140,1,0.293
-55,156,1,0.05,140,1,0.531
-38,-176,1,0.05,140,2,0.968
-66,228,1,0.05,140,2,1.503
-252,18,1,0.05,140,1,0.551
-164,-196,1,0.05,140,1,0.439
-60,-46,1,0.05,140,1,1.183
149,23,1,0.05,140,2,0.672
224,8,2,0.05,140,2,0.491
278,-6,2,0.05,140,2,0.774
-9,-262,2,0.05,140,2,0.94
51,138,2,0.05,140,2,0.688
-21,130,1,0.05,140,1,0.647
11,132,1,0.05,140,2,0.811
134,94,1,0.05,140,2,0.334
64,138,1,0.05,140,1,1.018
-156,3,1,0.05,140,1,0.351
30,-92,1,0.05,140,2,0.599
-258,-341,1,0.05,140,1,0.457
-110,-135,1,0.05,140,1,0.434
101,-368,1,0.05,140,2,0.571
203,84,1,0.05,140,2,0.694
69,149,1,0.05,140,1,0.68
-155,315,1,0.05,140,2,0.832
-108,-210,1,0.05,140,1,0.029
-111,-115,1,0.05,140,1,0.232
5,-147,1,0.05,140,2,0.503
-79,72,1,0.05,140,1,0.39
-95,44,1,0.05,140,1,0.274
-65,105,1,0.05,140,1,0.14
55,-37,1,0.05,140,2,0.283
112,177,1,0.05,140,2,0.286
-150,-139,1,0.05,140,1,0.26
-108,-238,1,0.05,140,1,0.163
-94,58,1,0.05,140,1,0.585
-132,270,1,0.05,140,1,0.159
5,-152,1,0.05,140,2,0.604
152,21,2,0.05,140,2,0.097
109,43,2,0.05,140,2,0.512
-27,-297,2,0.05,140,2,0.66
26,-83,2,0.05,140,2,0.646
133,-63,2,0.05,140,2,0.552
-83,84,2,0.05,140,1,0.649
157,96,2,0.05,140,2,0.413
-124,65,2,0.05,140,1,0.227
87,62,2,0.05,140,2,0.083
325,135,2,0.05,140,2,0.46
91,222,2,0.05,140,2,0.083
163,1,2,0.05,140,2,0.116
-128,-156,2,0.05,140,1,0.138
246,-66,2,0.05,140,2,0.052
285,-46,2,0.05,140,2,0.771
-147,-380,2,0.05,140,2,0.337
199,-17,2,0.05,140,2,0.387
62,-10,2,0.05,140,2,0.046
-172,-17,2,0.05,140,1,0.221
-21,162,2,0.05,140,1,0.367
65,153,2,0.05,140,2,0.346
123,150,2,0.05,140,2,0.366
107,-15,2,0.05,140,2,0.304
76,-206,2,0.05,140,2,0.28
258,240,2,0.05,140,2,0.443
146,-138,2,0.05,140,2,0.39
189,35,2,0.05,140,2,0.029
42,13,2,0.05,140,1,0.509
-45,186,1,0.05,140,1,0.165
61,176,1,0.05,140,2,1.04
-98,-45,1,0.05,140,1,0.033
-48,270,1,0.05,140,1,0.68
-93,-106,2,0.05,140,1,0.473
97,136,2,0.05,140,2,0.565
169,-111,2,0.05,140,2,0.349
-307,22,1,0.05,140,1,0.104
112,82,1,0.05,140,2,0.129
-70,358,1,0.05,140,2,0.406
150,33,1,0.05,140,2,0.139
-36,24,1,0.05,140,2,1.254
-270,-88,1,0.05,140,1,0.352
-253,128,1,0.05,140,1,0.317
-185,160,1,0.05,140,1,0.244
-127,37,1,0.05,140,1,1.016
-33,164,1,0.05,140,1,0.122
-227,274,1,0.05,140,1,0.171
82,58,2,0.05,140,2,0.127
298,39,2,0.05,140,2,0.248
-86,82,2,0.05,140,1,0.415
17,75,2,0.05,140,2,0.338
221,-66,2,0.05,140,2,0.455
22,-84,2,0.05,140,2,0.312
207,5,2,0.05,140,2,0.484
42,81,2,0.05,140,2,0.176
-87,-38,2,0.05,140,1,1.123
-17,-106,2,0.05,140,1,0.517
353,-21,2,0.05,140,2,0.113
-116,-95,1,0.05,140,1,0.125
9,-287,1,0.05,140,1,0.331
-202,-221,1,0.05,140,1,0.623
-370,146,1,0.05,140,1,0.489
37,13,1,0.05,140,1,0.239
-204,214,1,0.05,140,1,0.397
178,-87,1,0.05,140,1,0.476
-178,-4,1,0.05,140,1,0.465
-61,-100,2,0.05,140,1,0.453
227,-62,2,0.05,140,2,0.641
-89,124,2,0.05,140,2,0.099
19,30,2,0.05,140,2,0.196
53,110,2,0.05,140,2,0.254
53,52,2,0.05,140,2,0.242
82,-306,2,0.05,140,2,0.407
180,-178,2,0.05,140,2,0.037
-10,-95,2,0.05,140,2,0.061
156,-1,2,0.05,140,2,0.137
305,-24,2,0.05,140,2,0.275
315,231,2,0.05,140,2,0.24
-132,-33,2,0.05,140,2,0.337
17,171,2,0.05,140,2,0.171
163,5,2,0.05,140,2,0.256
303,-225,2,0.05,140,2,0.379
124,122,2,0.05,140,2,0.039
3,125,1,0.05,140,2,0.515
-118,16,1,0.05,140,1,0.528
-35,-103,1,0.05,140,1,0.358
227,51,2,0.05,140,1,0.126
-44,28,2,0.05,140,1,0.074
57,-221,2,0.05,140,2,0.018
61,-4,2,0.05,140,2,0.123
225,-214,2,0.05,140,2,0.186
-40,150,2,0.05,140,2,0.059
208,113,2,0.05,140,2,0.338
-58,5,2,0.05,140,2,0.016
128,226,2,0.05,140,2,0.226
183,-35,2,0.05,140,2,0.036
5,227,2,0.05,140,2,0.293
347,97,2,0.05,140,2,0.09
-2,-156,2,0.05,140,2,0.235
53,-84,2,0.05,140,2,0.175
117,-29,2,0.05,140,2,0.126
-12,-115,2,0.05,140,2,0.261
97,42,2,0.05,140,2,0.102
132,122,2,0.05,140,2,0.091
-235,108,1,0.05,140,2,0.091
184,-54,1,0.05,140,1,0.206
30,55,1,0.05,140,1,0.323
-15,38,1,0.05,140,1,0.018
425,-32,1,0.05,140,1,0.312
-80,-55,1,0.05,140,1,0.296
80,-339,1,0.05,140,1,0.982
-84,-77,1,0.05,140,1,0.466
-94,-74,1,0.05,140,1,0.264
-81,-40,1,0.05,140,1,0.021
-97,-7,1,0.05,140,1,0.01
108,-24,1,0.05,140,1,0.402
49,123,1,0.05,140,1,0.164
101,-103,1,0.05,140,1,0.075
-152,158,1,0.05,140,1,0.113
-171,213,1,0.05,140,1,1.108
79,-258,1,0.05,140,1,0.159
62,-17,1,0.05,140,1,0.705
-252,-106,1,0.05,140,1,0.12
-272,172,1,0.05,140,1,0.019
-345,-219,1,0.05,140,1,0.225
-220,-380,1,0.05,140,1,0.174
-80,-304,1,0.05,140,1,0.068
-228,-313,1,0.05,140,1,0.047
-27,326,1,0.05,140,1,0.663
-302,7,1,0.05,140,1,0.087
82,-34,2,0.05,140,1,0.141
93,-225,2,0.05,140,2,0.089
26,167,2,0.05,140,2,0.121
-211,-28,2,0.05,140,2,0.08
