egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-42,-36,1,0.05,33,1,3.153
-125,9,1,0.05,33,1,2.634
-21,-19,1,0.05,33,1,1.572
-89,-80,1,0.05,33,1,1.205
-104,42,1,0.05,33,1,1.023
-78,-22,1,0.05,33,1,1.222
54,49,2,0.05,33,2,1.514
61,-15,2,0.05,33,2,0.758
147,73,2,0.05,33,2,1.259
124,24,2,0.05,33,2,0.637
114,-31,2,0.05,33,2,0.485
54,-41,2,0.05,33,2,0.791
28,30,2,0.05,33,2,0.607
-103,-5,1,0.05,33,1,1.374
-167,-8,1,0.05,33,1,0.514
-98,-58,1,0.05,33,1,1.38
-81,31,1,0.05,33,1,1.34
-52,1,1,0.05,33,1,0.627
-66,-29,1,0.05,33,1,0.61
-132,-27,1,0.05,33,1,0.762
-56,-13,1,0.05,33,1,0.756
-75,11,1,0.05,33,1,0.732
-61,79,1,0.05,33,1,0.62
-1,32,1,0.05,33,2,0.58
41,-43,2,0.05,33,2,0.583
49,58,2,0.05,33,2,1.3
110,1,2,0.05,33,2,0.738
133,29,2,0.05,33,2,0.775
110,49,2,0.05,33,2,0.683
101,-25,2,0.05,33,2,1.271
31,10,2,0.05,33,2,0.604
102,47,2,0.05,33,2,0.27
67,2,2,0.05,33,2,1.579
82,-40,2,0.05,33,2,0.566
48,15,2,0.05,33,2,0.649
39,38,2,0.05,33,2,0.76
109,-70,2,0.05,33,2,0.514
71,-13,2,0.05,33,2,0.884
22,-28,2,0.05,33,2,0.633
52,41,2,0.05,33,2,0.979
102,55,2,0.05,33,2,0.545
39,-10,2,0.05,33,2,2.481
35,-24,2,0.05,33,2,0.81
80,69,2,0.05,33,2,0.766
33,38,2,0.05,33,2,4.99
114,6,2,0.05,33,2,0.766
109,-11,2,0.05,33,2,0.552
-120,-36,1,0.05,33,1,1.394
-88,13,1,0.05,33,1,1.221
-140,21,1,0.05,33,1,1.696
11,24,1,0.05,33,2,7.755
-74,-1,1,0.05,33,1,0.811
-136,6,1,0.05,33,1,16.993
-128,14,1,0.05,33,1,1.002
-34,-14,1,0.05,33,1,0.165
-58,-24,1,0.05,33,1,1.442
-66,33,1,0.05,33,1,0.512
-86,-45,1,0.05,33,1,3.519
-142,65,1,0.05,33,1,9.073
-93,-9,1,0.05,33,1,7.141
-50,4,1,0.05,33,1,21.895
-84,53,1,0.05,33,1,0.617
-59,27,1,0.05,33,1,0.639
56,16,2,0.05,33,2,0.553
39,-33,2,0.05,33,2,0.897
86,-25,2,0.05,33,2,0.543
86,25,2,0.05,33,2,1.365
135,-18,2,0.05,33,2,0.705
63,50,2,0.05,33,2,0.816
79,-27,2,0.05,33,2,0.754
86,42,2,0.05,33,2,0.584
68,18,2,0.05,33,2,0.421
126,15,2,0.05,33,2,0.606
80,-8,2,0.05,33,2,0.876
84,8,2,0.05,33,2,0.818
13,-47,2,0.05,33,2,0.57
81,-34,2,0.05,33,2,0.892
57,18,2,0.05,33,2,1.042
70,45,2,0.05,33,2,1.426
-81,1,1,0.05,33,1,0.961
-52,4,1,0.05,33,1,0.886
-105,22,1,0.05,33,1,0.966
-111,50,1,0.05,33,1,1.077
-84,3,1,0.05,33,1,0.534
-77,-35,1,0.05,33,1,0.515
-73,-24,1,0.05,33,1,0.647
-26,13,1,0.05,33,1,0.645
-95,10,1,0.05,33,1,0.647
-70,-13,1,0.05,33,1,0.925
-27,3,1,0.05,33,1,0.873
-87,46,1,0.05,33,1,1.351
-159,-18,1,0.05,33,1,0.739
43,-18,2,0.05,33,2,2.789
88,-12,2,0.05,33,2,1.079
74,6,2,0.05,33,2,1.813
71,7,2,0.05,33,2,0.654
-32,7,2,0.05,33,2,2.204
71,-9,2,0.05,33,2,1.563
68,-11,2,0.05,33,2,0.499
55,23,2,0.05,33,2,0.995
98,73,2,0.05,33,2,2.046
68,1,2,0.05,33,2,1.404
45,-3,2,0.05,33,2,1.472
84,-3,2,0.05,33,2,1.507
94,19,2,0.05,33,2,0.667
28,-9,2,0.05,33,2,0.839
128,-22,2,0.05,33,2,2.787
87,30,2,0.05,33,2,1.333
75,-25,2,0.05,33,2,0.972
57,-41,2,0.05,33,2,1.021
63,-8,2,0.05,33,2,1.726
28,32,2,0.05,33,2,4.162
30,-29,2,0.05,33,2,0.392
79,-41,2,0.05,33,2,0.564
100,-53,2,0.05,33,2,0.558
77,-8,2,0.05,33,2,0.512
61,11,2,0.05,33,2,1.222
69,34,2,0.05,33,2,0.411
68,20,2,0.05,33,2,1.205
84,10,2,0.05,33,2,1.208
43,8,2,0.05,33,2,1.018
64,14,2,0.05,33,2,0.818
4,21,2,0.05,33,2,0.906
87,-48,2,0.05,33,2,0.548
103,61,2,0.05,33,2,0.72
19,-23,2,0.05,33,2,0.694
72,25,2,0.05,33,2,0.621
79,19,2,0.05,33,2,0.479
173,1,2,0.05,33,2,0.543
70,1,2,0.05,33,2,0.654
56,-4,2,0.05,33,2,0.355
63,33,2,0.05,33,2,0.659
84,21,2,0.05,33,2,1.168
89,40,2,0.05,33,2,1.274
31,-40,2,0.05,33,2,1.064
55,46,2,0.05,33,2,3.09
53,-44,2,0.05,33,2,1.427
-122,42,1,0.05,33,1,0.693
-97,-29,1,0.05,33,1,14.366
-114,-41,1,0.05,33,1,0.946
-90,-50,1,0.05,33,1,0.777
-98,-12,1,0.05,33,1,0.383
-34,-55,1,0.05,33,1,0.476
-66,-44,1,0.05,33,1,0.532
-53,-35,1,0.05,33,1,0.578
-104,32,1,0.05,33,1,0.782
-52,-63,1,0.05,33,1,0.794
-61,62,1,0.05,33,1,0.88
-48,5,1,0.05,33,1,0.95
-102,25,1,0.05,33,1,0.534
-55,-22,1,0.05,33,1,0.803
-32,-5,1,0.05,33,1,0.325
-50,-23,1,0.05,33,1,0.48
-79,11,1,0.05,33,1,0.565
-53,39,1,0.05,33,1,0.69
-54,-33,1,0.05,33,1,0.826
-79,45,1,0.05,33,1,0.702
-97,-8,1,0.05,33,1,0.659
-52,1,1,0.05,33,1,0.895
-119,-27,1,0.05,33,1,0.737
-121,-12,1,0.05,33,1,1.561
-89,17,1,0.05,33,1,0.75
-87,-58,1,0.05,33,1,0.864
-60,-6,1,0.05,33,1,0.578
-13,-5,1,0.05,33,1,0.769
-77,-17,1,0.05,33,1,0.633
-84,-3,1,0.05,33,1,0.65
-57,5,1,0.05,33,1,0.646
-127,44,1,0.05,33,1,0.678
-90,-17,1,0.05,33,1,0.57
-87,31,1,0.05,33,1,0.616
-72,-63,1,0.05,33,1,0.704
-69,-1,1,0.05,33,1,0.568
-18,-34,1,0.05,33,1,1.268
-81,-11,1,0.05,33,1,0.417
-106,-30,1,0.05,33,1,0.577
-88,-40,1,0.05,33,1,0.725
-7,-32,1,0.05,33,1,0.52
-112,-62,1,0.05,33,1,0.407
-53,-13,1,0.05,33,1,0.543
-53,-14,1,0.05,33,1,0.64
-73,-33,1,0.05,33,1,0.478
-107,58,1,0.05,33,1,0.338
-68,14,1,0.05,33,1,0.281
-94,-74,1,0.05,33,1,0.266
-71,37,1,0.05,33,1,0.543
-52,-40,1,0.05,33,1,0.504
-63,-16,1,0.05,33,1,0.349
-112,12,1,0.05,33,1,2.395
-108,26,1,0.05,33,1,0.681
-104,-43,1,0.05,33,1,0.441
-71,-11,1,0.05,33,1,0.511
-50,-25,1,0.05,33,1,0.628
-98,8,1,0.05,33,1,0.445
-37,29,1,0.05,33,1,0.485
-82,-3,1,0.05,33,1,0.386
-88,-59,1,0.05,33,1,0.353
-67,-10,1,0.05,33,1,0.475
-67,-6,1,0.05,33,1,0.535
9,-4,2,0.2,33,2,0.682
81,-30,2,0.2,33,2,0.315
117,-44,2,0.2,33,2,0.594
58,16,2,0.2,33,2,0.622
136,-7,2,0.2,33,2,0.421
88,31,2,0.2,33,2,0.62
129,-47,2,0.2,33,2,0.425
-80,35,1,0.2,33,1,0.745
69,-18,2,0.2,33,2,0.192
59,-40,2,0.2,33,2,0.657
15,25,2,0.2,33,2,0.492
79,-10,2,0.2,33,2,0.469
36,3,2,0.2,33,2,0.551
111,-39,2,0.2,33,2,0.556
108,-40,2,0.2,33,2,0.591
-39,-16,1,0.2,33,1,0.392
-113,-14,1,0.2,33,1,0.426
-76,28,1,0.2,33,1,0.288
-46,48,1,0.2,33,1,0.522
-90,-8,1,0.2,33,1,0.396
81,1,2,0.2,33,2,0.502
-47,-29,1,0.2,33,1,1.334
-89,-13,1,0.2,33,1,0.632
83,-18,2,0.2,33,2,0.582
79,-23,2,0.2,33,2,0.589
73,91,2,0.2,33,2,0.472
20,-14,2,0.2,33,2,0.443
38,2,2,0.2,33,2,4.015
-70,-12,1,0.2,33,1,0.461
-70,-57,1,0.2,33,1,0.297
-118,10,1,0.2,33,1,46.404
-135,-13,1,0.2,33,1,0.354
-64,52,1,0.2,33,1,0.337
-80,-6,1,0.2,33,1,0.471
-78,37,1,0.2,33,1,0.525
-25,11,1,0.2,33,1,0.574
-111,-11,1,0.2,33,1,0.73
-28,-27,1,0.2,33,1,0.607
58,3,2,0.2,33,2,0.397
-42,32,1,0.2,33,1,1.477
43,-16,2,0.2,33,2,0.398
