egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.703
81,-30,2,0.2,33,2,68.97
117,-44,2,0.2,33,2,0.65
58,16,2,0.2,33,2,0.45
136,-7,2,0.2,33,2,0.579
88,31,2,0.2,33,2,0.346
129,-47,2,0.2,33,2,0.692
-80,35,1,0.2,33,1,0.517
69,-18,2,0.2,33,2,0.41
15,25,2,0.2,33,2,0.249
79,-10,2,0.2,33,2,0.384
36,3,2,0.2,33,2,0.3
111,-39,2,0.2,33,2,0.584
108,-40,2,0.2,33,2,0.54
-39,-16,1,0.2,33,1,0.55
-113,-14,1,0.2,33,1,0.292
-76,28,1,0.2,33,1,0.312
-46,48,1,0.2,33,1,0.362
-90,-8,1,0.2,33,1,0.486
81,1,2,0.2,33,2,0.521
-47,-29,1,0.2,33,1,0.398
-89,-13,1,0.2,33,1,1.256
83,-18,2,0.2,33,2,0.705
79,-23,2,0.2,33,2,0.624
73,91,2,0.2,33,2,0.3
20,-14,2,0.2,33,2,0.406
38,2,2,0.2,33,2,0.274
-70,-12,1,0.2,33,1,0.137
-70,-57,1,0.2,33,1,0.309
-118,10,1,0.2,33,1,0.457
-135,-13,1,0.2,33,1,0.397
-64,52,1,0.2,33,1,0.035
-80,-6,1,0.2,33,1,0.859
-78,37,1,0.2,33,1,0.473
-25,11,1,0.2,33,1,0.721
-111,-11,1,0.2,33,1,0.587
-28,-27,1,0.2,33,1,0.017
58,3,2,0.2,33,2,0.377
-42,32,1,0.2,33,1,0.871
43,-16,2,0.2,33,2,0.527
16,-52,2,0.2,33,2,0.58
46,-9,2,0.2,33,2,0.5
77,61,2,0.2,33,2,0.556
122,-64,2,0.2,33,2,0.389
98,5,2,0.2,33,2,0.363
85,23,2,0.2,33,2,0.398
83,17,2,0.2,33,2,0.357
-63,-37,1,0.2,33,1,0.5
68,34,2,0.2,33,2,0.35
89,18,2,0.2,33,2,0.391
67,60,2,0.2,33,2,0.6
71,-10,2,0.2,33,2,0.258
-150,-3,1,0.2,33,1,0.562
-65,-21,1,0.2,33,1,0.533
49,1,2,0.2,33,2,0.608
63,-22,2,0.2,33,2,0.321
-92,-26,1,0.2,33,1,0.577
-45,-18,1,0.2,33,1,1.402
-44,34,1,0.2,33,1,0.814
52,14,2,0.2,33,2,0.481
-85,32,1,0.2,33,1,0.687
-31,1,1,0.2,33,1,0.27
-67,3,1,0.2,33,1,1.327
-59,-47,1,0.2,33,1,2.713
-42,-32,1,0.2,33,1,0.601
-149,-6,1,0.2,33,1,0.374
67,-12,2,0.2,33,2,0.522
97,16,2,0.2,33,2,0.082
108,-11,2,0.2,33,2,0.464
51,-105,2,0.2,33,2,0.856
34,-37,2,0.2,33,2,0.534
-48,32,1,0.2,33,1,0.565
114,-26,2,0.2,33,2,0.566
61,3,2,0.2,33,2,0.117
49,-23,2,0.2,33,2,0.216
96,16,2,0.2,33,2,0.435
7,8,2,0.2,33,2,0.314
94,10,2,0.2,33,2,0.367
76,-22,2,0.2,33,2,0.375
34,-62,2,0.2,33,2,0.326
-85,-11,1,0.2,33,1,0.472
-114,12,1,0.2,33,1,0.28
-91,-11,1,0.2,33,1,0.284
-28,17,1,0.2,33,1,0.681
23,57,2,0.2,33,2,0.126
38,-2,2,0.2,33,2,0.404
-61,-2,1,0.2,33,1,0.399
-77,3,1,0.2,33,1,0.818
-51,49,1,0.2,33,1,0.52
-74,-9,1,0.2,33,1,0.611
-55,29,1,0.2,33,1,0.377
-134,-14,1,0.2,33,1,0.141
-70,-39,1,0.2,33,1,0.115
-80,-59,1,0.2,33,1,0.057
108,-15,2,0.2,33,2,0.228
-139,-43,1,0.2,33,1,0.338
-54,-14,1,0.2,33,1,0.287
-105,35,1,0.2,33,1,0.743
38,16,2,0.2,33,2,30.302
94,-25,2,0.2,33,2,85.481
-108,24,1,0.2,33,1,0.286
-137,16,1,0.2,33,1,0.011
38,-7,2,0.2,33,2,0.033
33,-27,2,0.2,33,2,0.182
93,18,2,0.2,33,2,0.696
87,-23,2,0.2,33,2,0.449
71,9,2,0.2,33,2,0.456
47,71,2,0.2,33,2,0.366
62,1,2,0.2,33,2,0.352
-70,-12,1,0.2,33,1,0.466
-103,-10,1,0.2,33,1,0.267
-36,4,1,0.2,33,1,0.481
-68,31,1,0.2,33,1,0.345
81,-24,2,0.2,33,2,0.811
-36,36,1,0.2,33,1,0.748
63,12,2,0.2,33,2,1.356
100,-7,2,0.2,33,2,0.19
-133,23,1,0.2,33,1,0.405
-52,22,1,0.2,33,1,0.397
-100,-29,1,0.2,33,1,0.364
-97,-25,1,0.2,33,1,0.43
-65,-47,1,0.2,33,1,0.401
-77,-26,1,0.2,33,1,0.242
-67,-16,1,0.2,33,1,0.544
83,-33,2,0.2,33,2,0.49
102,13,2,0.2,33,2,0.357
6,65,2,0.2,33,2,0.694
52,11,2,0.2,33,2,0.273
103,-64,2,0.2,33,2,0.639
62,44,2,0.2,33,2,0.23
73,7,2,0.2,33,2,0.355
104,14,2,0.2,33,2,0.214
-64,11,1,0.2,33,1,0.081
-80,42,1,0.2,33,1,0.982
-102,30,1,0.2,33,1,0.153
-51,53,1,0.2,33,1,0.223
-145,-13,1,0.2,33,1,0.776
-114,1,1,0.2,33,1,0.521
-27,10,1,0.2,33,1,0.712
-81,5,1,0.2,33,1,0.15
-66,11,1,0.2,33,1,2.564
-67,-78,1,0.2,33,1,0.297
-84,20,1,0.2,33,1,0.17
-79,32,1,0.2,33,1,0.178
1,25,1,0.2,33,2,0.311
-139,-3,1,0.2,33,1,7.937
-132,-11,1,0.2,33,1,0.441
-32,20,1,0.2,33,1,0.051
-64,23,1,0.2,33,1,0.486
-23,-21,1,0.2,33,1,0.55
-66,25,1,0.2,33,1,0.405
79,7,2,0.2,33,2,1.261
55,15,2,0.2,33,2,0.111
80,50,2,0.2,33,2,0.367
61,20,2,0.2,33,2,0.097
1,12,2,0.2,33,2,0.217
74,-37,2,0.2,33,2,0.977
6,-44,1,0.2,33,2,0.573
86,-55,2,0.2,33,2,0.602
91,55,2,0.2,33,2,0.4
-93,-10,1,0.2,33,1,1.264
-101,22,1,0.2,33,1,0.573
-52,-4,1,0.2,33,1,0.026
-72,-10,1,0.2,33,1,0
-107,-10,1,0.2,33,1,0.486
-29,39,1,0.2,33,1,0.382
-84,-10,1,0.2,33,1,0.349
-57,-6,1,0.2,33,1,0.364
-78,-30,1,0.2,33,1,0.065
-54,9,1,0.2,33,1,0.007
-62,-92,1,0.2,33,1,0.59
-42,11,1,0.2,33,1,0.584
-92,-17,1,0.2,33,1,0.479
-127,40,1,0.2,33,1,0.055
9,54,1,0.2,33,2,0.194
-48,16,1,0.2,33,1,0.001
-98,-49,1,0.2,33,1,0.395
-63,35,1,0.2,33,1,0.287
-67,-6,1,0.2,33,1,0.055
-85,17,1,0.2,33,1,0.336
-76,-1,1,0.2,33,1,0.307
-64,-35,1,0.2,33,1,0.334
-18,60,1,0.2,33,1,0.014
-56,-49,1,0.2,33,1,0.533
-89,22,1,0.2,33,1,0.018
31,-32,2,0.2,33,2,0.112
87,-15,2,0.2,33,2,0.702
-95,-5,1,0.2,33,1,0.478
-63,-41,1,0.2,33,1,0.32
44,35,2,0.2,33,2,0.567
13,15,2,0.2,33,2,0.33
99,-22,2,0.2,33,2,0.013
-95,-37,1,0.2,33,1,0.424
-99,47,1,0.2,33,1,0.321
-56,-28,1,0.2,33,1,0.297
-83,65,1,0.2,33,1,0.244
119,25,2,0.2,33,2,0.737
66,11,2,0.2,33,2,0.365
28,-29,2,0.2,33,2,0.345
-42,-36,1,0.05,33,1,0.097
-125,9,1,0.05,33,1,0.419
-21,-19,1,0.05,33,1,0.159
-89,-80,1,0.05,33,1,0.445
-104,42,1,0.05,33,1,0.464
-78,-22,1,0.05,33,1,0.26
54,49,2,0.05,33,2,0.192
61,-15,2,0.05,33,2,0.198
147,73,2,0.05,33,2,0.219
88,33,2,0.05,33,2,0.239
124,24,2,0.05,33,2,0.407
114,-31,2,0.05,33,2,0.318
54,-41,2,0.05,33,2,0.378
28,30,2,0.05,33,2,0.356
-103,-5,1,0.05,33,1,0.436
-167,-8,1,0.05,33,1,0.08
-98,-58,1,0.05,33,1,0.027
-81,31,1,0.05,33,1,0.341
-52,1,1,0.05,33,1,0.235
-66,-29,1,0.05,33,1,0.376
-132,-27,1,0.05,33,1,0.201
-56,-13,1,0.05,33,1,0.333
-75,11,1,0.05,33,1,98.535
-61,79,1,0.05,33,1,0.522
-1,32,1,0.05,33,2,1.153
41,-43,2,0.05,33,2,1.081
49,58,2,0.05,33,2,0.209
110,1,2,0.05,33,2,0.207
133,29,2,0.05,33,2,0.175
110,49,2,0.05,33,2,0.212
101,-25,2,0.05,33,2,0.305
31,10,2,0.05,33,2,0.377
102,47,2,0.05,33,2,0.249
67,2,2,0.05,33,2,0.022
82,-40,2,0.05,33,2,0.373
48,15,2,0.05,33,2,0.079
39,38,2,0.05,33,2,0.262
109,-70,2,0.05,33,2,0.543
71,-13,2,0.05,33,2,0.21
22,-28,2,0.05,33,2,0.397
52,41,2,0.05,33,2,0.032
102,55,2,0.05,33,2,0.323
39,-10,2,0.05,33,2,0.446
35,-24,2,0.05,33,2,0.447
80,69,2,0.05,33,2,0.268
33,38,2,0.05,33,2,0.355
114,6,2,0.05,33,2,0.596
109,-11,2,0.05,33,2,0.28
-120,-36,1,0.05,33,1,0.443
-88,13,1,0.05,33,1,0.274
-140,21,1,0.05,33,1,0.479
11,24,1,0.05,33,2,0.239
-74,-1,1,0.05,33,1,0.303
-136,6,1,0.05,33,1,0.313
-128,14,1,0.05,33,1,0.582
-34,-14,1,0.05,33,1,0.273
-58,-24,1,0.05,33,1,3.271
-66,33,1,0.05,33,1,0.481
-86,-45,1,0.05,33,1,0.089
-142,65,1,0.05,33,1,0.463
-93,-9,1,0.05,33,1,0.528
-50,4,1,0.05,33,1,0.268
-84,53,1,0.05,33,1,0.413
-59,27,1,0.05,33,1,0.635
56,16,2,0.05,33,2,0.399
39,-33,2,0.05,33,2,0.387
86,-25,2,0.05,33,2,0.372
86,25,2,0.05,33,2,0.102
135,-18,2,0.05,33,2,0.356
63,50,2,0.05,33,2,0.36
79,-27,2,0.05,33,2,0.008
86,42,2,0.05,33,2,0.268
68,18,2,0.05,33,2,0.318
126,15,2,0.05,33,2,0.098
80,-8,2,0.05,33,2,0.197
84,8,2,0.05,33,2,0.323
13,-47,2,0.05,33,2,0.475
81,-34,2,0.05,33,2,0.387
57,18,2,0.05,33,2,0.116
70,45,2,0.05,33,2,4.231
-81,1,1,0.05,33,1,0.351
-52,4,1,0.05,33,1,0.414
-105,22,1,0.05,33,1,0.328
-111,50,1,0.05,33,1,0.446
-84,3,1,0.05,33,1,0.178
-77,-35,1,0.05,33,1,0.34
-73,-24,1,0.05,33,1,0.429
-26,13,1,0.05,33,1,0.502
-95,10,1,0.05,33,1,0.112
-70,-13,1,0.05,33,1,0.112
-27,3,1,0.05,33,1,0.375
-87,46,1,0.05,33,1,0.368
-159,-18,1,0.05,33,1,0.003
43,-18,2,0.05,33,2,0.16
88,-12,2,0.05,33,2,0.241
74,6,2,0.05,33,2,0.28
71,7,2,0.05,33,2,0.307
-32,7,2,0.05,33,1,0.353
71,-9,2,0.05,33,2,0.672
68,-11,2,0.05,33,2,0.337
55,23,2,0.05,33,2,0.621
98,73,2,0.05,33,2,0.161
68,1,2,0.05,33,2,0.397
45,-3,2,0.05,33,2,0.179
84,-3,2,0.05,33,2,0.427
94,19,2,0.05,33,2,0.071
28,-9,2,0.05,33,2,0.328
128,-22,2,0.05,33,2,0.488
87,30,2,0.05,33,2,0.344
75,-25,2,0.05,33,2,0.431
57,-41,2,0.05,33,2,0.132
63,-8,2,0.05,33,2,0.35
28,32,2,0.05,33,2,0.311
30,-29,2,0.05,33,2,0.568
79,-41,2,0.05,33,2,0.337
100,-53,2,0.05,33,2,0.206
77,-8,2,0.05,33,2,0.338
61,11,2,0.05,33,2,0.39
69,34,2,0.05,33,2,0.518
68,20,2,0.05,33,2,0.398
84,10,2,0.05,33,2,0.348
43,8,2,0.05,33,2,0.136
64,14,2,0.05,33,2,0.416
4,21,2,0.05,33,2,0.713
87,-48,2,0.05,33,2,0.185
103,61,2,0.05,33,2,0.004
19,-23,2,0.05,33,2,0.588
72,25,2,0.05,33,2,0.422
79,19,2,0.05,33,2,0.446
173,1,2,0.05,33,2,0.464
70,1,2,0.05,33,2,0.235
56,-4,2,0.05,33,2,0.426
63,33,2,0.05,33,2,0.225
84,21,2,0.05,33,2,0.578
89,40,2,0.05,33,2,0.279
31,-40,2,0.05,33,2,0.143
55,46,2,0.05,33,2,0.081
53,-44,2,0.05,33,2,0.117
-122,42,1,0.05,33,1,0.552
-97,-29,1,0.05,33,1,0.36
-114,-41,1,0.05,33,1,0.311
-90,-50,1,0.05,33,1,0.078
-98,-12,1,0.05,33,1,0.295
-34,-55,1,0.05,33,1,0.123
-66,-44,1,0.05,33,1,0.153
-53,-35,1,0.05,33,1,0.018
-104,32,1,0.05,33,1,0.313
-52,-63,1,0.05,33,1,0.389
-61,62,1,0.05,33,1,0.161
-48,5,1,0.05,33,1,0.087
