egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-149,215,1,0.05,140,2,0.741
-258,-69,1,0.05,140,2,1.116
62,-1,1,0.05,140,2,0.561
-168,-245,1,0.05,140,1,0.103
44,5,1,0.05,140,1,1.41
-29,54,1,0.05,140,1,0.771
-8,-31,1,0.05,140,2,2.196
-314,142,1,0.05,140,1,0.86
-89,102,1,0.05,140,1,0.355
-417,-74,1,0.05,140,1,0.632
163,-193,1,0.05,140,1,0.501
-227,-96,1,0.05,140,1,0.94
-179,-64,1,0.05,140,1,0.663
137,17,1,0.05,140,1,1.787
-53,-82,1,0.05,140,1,0.764
138,-161,1,0.05,140,1,0.921
-226,26,1,0.05,140,1,1.673
93,127,1,0.05,140,1,1.286
-305,23,1,0.05,140,1,0.706
-32,250,1,0.05,140,1,0.766
-152,164,1,0.05,140,1,0.902
-60,-56,1,0.05,140,1,0.781
-55,156,1,0.05,140,1,0.895
-38,-176,1,0.05,140,1,0.639
-66,228,1,0.05,140,1,0.276
-252,18,1,0.05,140,1,0.117
-164,-196,1,0.05,140,1,0.737
-60,-46,1,0.05,140,1,0.107
149,23,1,0.05,140,1,0.918
224,8,2,0.05,140,1,0.447
278,-6,2,0.05,140,2,0.588
-9,-262,2,0.05,140,2,0.046
51,138,2,0.05,140,2,0.522
-21,130,1,0.05,140,2,0.484
11,132,1,0.05,140,1,0.344
134,94,1,0.05,140,1,0.255
64,138,1,0.05,140,1,0.494
-156,3,1,0.05,140,1,0.435
30,-92,1,0.05,140,1,0.226
-258,-341,1,0.05,140,1,0.174
-110,-135,1,0.05,140,1,0.019
101,-368,1,0.05,140,1,0.824
203,84,1,0.05,140,1,0.519
69,149,1,0.05,140,1,0.354
-155,315,1,0.05,140,1,0.306
-108,-210,1,0.05,140,1,0.244
-111,-115,1,0.05,140,1,0.906
5,-147,1,0.05,140,1,0.616
-79,72,1,0.05,140,1,0.141
-95,44,1,0.05,140,1,0.06
-65,105,1,0.05,140,1,0.018
55,-37,1,0.05,140,2,0.496
112,177,1,0.05,140,1,0.021
-150,-139,1,0.05,140,1,0.082
-108,-238,1,0.05,140,1,0.36
-94,58,1,0.05,140,1,0.068
-132,270,1,0.05,140,1,0.176
5,-152,1,0.05,140,1,0.034
152,21,2,0.05,140,1,0.447
109,43,2,0.05,140,2,0.516
-27,-297,2,0.05,140,2,0.361
26,-83,2,0.05,140,2,0.266
133,-63,2,0.05,140,2,0.194
-83,84,2,0.05,140,2,1.05
157,96,2,0.05,140,2,0.307
-124,65,2,0.05,140,2,0.394
87,62,2,0.05,140,2,0.379
325,135,2,0.05,140,2,0.464
91,222,2,0.05,140,2,0.297
163,1,2,0.05,140,2,0.071
-128,-156,2,0.05,140,2,0.397
246,-66,2,0.05,140,2,0.386
285,-46,2,0.05,140,2,0.293
-147,-380,2,0.05,140,2,0.851
199,-17,2,0.05,140,2,0.196
62,-10,2,0.05,140,2,0.503
-172,-17,2,0.05,140,2,2.221
-21,162,2,0.05,140,2,0.128
65,153,2,0.05,140,2,0.127
123,150,2,0.05,140,2,0.171
107,-15,2,0.05,140,2,0.232
76,-206,2,0.05,140,2,0.71
258,240,2,0.05,140,2,0.453
146,-138,2,0.05,140,2,0.649
189,35,2,0.05,140,2,0.269
42,13,2,0.05,140,2,0.018
-45,186,1,0.05,140,2,0.273
61,176,1,0.05,140,1,0.214
-98,-45,1,0.05,140,1,0.756
