egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,2.019
196,153,2,0.95,140,2,28.555
12,-213,2,0.95,140,2,0.537
-20,65,1,0.95,140,1,0.199
111,-228,2,0.95,140,2,0.565
93,-85,1,0.95,140,2,0.1
-25,-28,1,0.95,140,1,0.043
168,-15,2,0.95,140,2,0.43
19,-108,1,0.95,140,2,0.49
-150,222,1,0.95,140,1,0.249
188,81,2,0.95,140,2,5.842
30,83,1,0.95,140,2,0.281
-1,59,2,0.95,140,2,16.486
44,29,1,0.95,140,2,0.245
-78,65,2,0.95,140,1,0.295
-132,-123,1,0.95,140,1,0.295
97,-29,2,0.95,140,2,0.121
186,-137,2,0.95,140,2,0.43
-1,-260,1,0.95,140,1,25.954
165,71,2,0.95,140,2,0.09
-264,-380,1,0.95,140,1,0.18
99,-49,2,0.95,140,2,0.023
-189,-11,1,0.95,140,1,0.285
120,180,2,0.95,140,2,0.54
-213,-55,1,0.95,140,1,0.511
251,10,2,0.95,140,2,2.423
-79,5,1,0.95,140,1,0.35
92,9,2,0.95,140,2,0.34
-211,-33,1,0.95,140,1,0.75
14,214,1,0.95,140,1,0.07
145,296,2,0.95,140,2,0.34
-207,-32,1,0.95,140,1,0.233
-86,-46,2,0.95,140,1,19.034
-77,294,1,0.95,140,1,0.08
210,110,2,0.95,140,2,0.499
282,151,1,0.95,140,2,0.54
50,-13,2,0.95,140,2,0.01
30,23,1,0.95,140,2,0.06
37,25,2,0.95,140,2,13.595
-183,-100,1,0.95,140,1,0.468
-65,38,2,0.95,140,1,0.62
-59,-254,1,0.95,140,1,0.225
168,163,2,0.95,140,1,0.371
-19,-3,1,0.95,140,1,0.09
-22,-231,2,0.95,140,2,0.051
91,235,1,0.95,140,1,0.05
321,-100,2,0.95,140,2,0.581
-190,-101,1,0.95,140,1,0.759
258,215,2,0.95,140,2,0.042
68,-82,2,0.95,140,1,0
-4,-48,1,0.95,140,2,0.593
150,219,2,0.95,140,1,0.089
-263,-16,1,0.95,140,1,0.653
-96,109,2,0.95,140,1,0.51
59,-26,1,0.95,140,2,0.172
192,114,2,0.95,140,2,0.13
-55,98,1,0.95,140,1,0.68
88,42,2,0.95,140,2,0.07
1,68,1,0.95,140,1,0.041
147,19,2,0.95,140,2,0.17
-118,-96,1,0.95,140,1,0.18
344,32,2,0.95,140,2,0.044
-94,74,1,0.95,140,1,0.131
179,-31,2,0.95,140,2,0.032
14,-14,1,0.95,140,1,0.66
-99,72,2,0.95,140,2,0
-10,66,1,0.95,140,1,0.171
-42,112,2,0.95,140,2,0.11
-98,153,1,0.95,140,1,0.209
320,278,2,0.95,140,2,0.622
-267,-85,1,0.95,140,1,0.12
-40,98,2,0.95,140,2,0.043
-1,161,1,0.95,140,1,0.093
184,-204,2,0.95,140,2,0.03
-17,19,1,0.95,140,1,0.045
57,213,2,0.95,140,2,0.05
-159,106,1,0.95,140,1,0.57
44,-80,2,0.95,140,2,0.079
5,-87,1,0.95,140,1,0.033
191,-185,2,0.95,140,2,0.08
-22,-107,1,0.95,140,1,0.25
142,-166,2,0.95,140,2,0.23
-74,152,1,0.95,140,1,0.09
55,217,2,0.95,140,2,0.14
-205,58,1,0.95,140,1,0.17
-5,61,2,0.95,140,2,0.11
146,-101,1,0.95,140,1,0.16
59,-178,2,0.95,140,2,0.13
-42,100,1,0.95,140,1,0.181
160,-259,2,0.95,140,2,0.239
-137,-193,1,0.95,140,1,0.32
-334,-34,2,0.95,140,2,0.19
18,-15,1,0.95,140,1,0.297
101,-24,2,0.95,140,2,0.281
83,317,1,0.95,140,1,0.33
437,8,2,0.95,140,2,0.05
-2,-89,1,0.95,140,1,0.18
131,-221,2,0.95,140,2,0.118
-66,-16,1,0.95,140,1,0.1
114,52,2,0.95,140,2,0.25
-129,-150,1,0.95,140,1,0.399
-125,1,2,0.95,140,2,0.17
189,112,1,0.95,140,1,0.22
1,42,2,0.95,140,2,0.23
-138,-322,2,0.95,140,1,0.26
102,47,1,0.95,140,2,0.227
-133,-31,2,0.95,140,1,0.291
-5,-122,2,0.95,140,2,0.33
-118,-271,1,0.95,140,1,0.06
-160,125,2,0.95,140,2,0.178
-358,-78,1,0.95,140,1,0.28
54,-115,2,0.95,140,2,0.19
-11,143,1,0.95,140,1,0.219
88,-166,2,0.95,140,2,0.291
-77,-47,1,0.95,140,1,0.28
119,-28,2,0.95,140,2,0.06
46,25,1,0.95,140,1,0.084
312,16,2,0.95,140,2,0.28
132,73,1,0.95,140,1,0.14
-19,101,2,0.95,140,2,0.11
91,174,1,0.95,140,1,0.32
-2,-380,2,0.95,140,2,0.07
73,202,1,0.95,140,1,0.1
195,-204,2,0.95,140,2,0.049
10,242,1,0.95,140,1,0.32
-35,-207,2,0.95,140,2,0.12
-105,56,1,0.95,140,1,0.27
27,179,1,0.95,140,2,0.21
218,275,2,0.95,140,1,0.2
