egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.243
81,-30,2,0.2,33,2,1.729
117,-44,2,0.2,33,2,0.021
58,16,2,0.2,33,2,0.183
136,-7,2,0.2,33,2,0.746
88,31,2,0.2,33,2,0.889
129,-47,2,0.2,33,2,0.507
-80,35,1,0.2,33,1,0.331
69,-18,2,0.2,33,2,0.112
15,25,2,0.2,33,2,0.062
79,-10,2,0.2,33,2,0.524
36,3,2,0.2,33,2,0.094
111,-39,2,0.2,33,2,0.37
108,-40,2,0.2,33,2,0.46
-39,-16,1,0.2,33,1,0.049
-113,-14,1,0.2,33,1,0.013
-76,28,1,0.2,33,1,0.069
-46,48,1,0.2,33,1,0.248
-90,-8,1,0.2,33,1,0.346
81,1,2,0.2,33,2,0.031
-47,-29,1,0.2,33,1,0.033
-89,-13,1,0.2,33,1,0.064
83,-18,2,0.2,33,2,0.047
79,-23,2,0.2,33,2,0.334
73,91,2,0.2,33,2,0.743
20,-14,2,0.2,33,2,0.077
38,2,2,0.2,33,2,0.175
-70,-12,1,0.2,33,1,0.309
-70,-57,1,0.2,33,1,0.342
-118,10,1,0.2,33,1,0.348
-135,-13,1,0.2,33,1,0.451
-64,52,1,0.2,33,1,0.309
-80,-6,1,0.2,33,1,0.497
-78,37,1,0.2,33,1,0.021
-25,11,1,0.2,33,1,0.582
-111,-11,1,0.2,33,1,0.455
-28,-27,1,0.2,33,1,0.022
58,3,2,0.2,33,2,0.034
-42,32,1,0.2,33,1,0.338
43,-16,2,0.2,33,2,0.192
16,-52,2,0.2,33,2,0.157
46,-9,2,0.2,33,2,0.479
77,61,2,0.2,33,2,0.865
122,-64,2,0.2,33,2,0.599
98,5,2,0.2,33,2,0.15
85,23,2,0.2,33,2,0.694
83,17,2,0.2,33,2,1.647
-63,-37,1,0.2,33,1,0.663
68,34,2,0.2,33,2,0.253
89,18,2,0.2,33,2,0.656
67,60,2,0.2,33,2,0.696
71,-10,2,0.2,33,2,0.852
-150,-3,1,0.2,33,1,1.134
-65,-21,1,0.2,33,1,0.451
49,1,2,0.2,33,2,0.455
63,-22,2,0.2,33,2,0.235
-92,-26,1,0.2,33,1,0.573
-45,-18,1,0.2,33,1,0.32
-44,34,1,0.2,33,1,0.635
52,14,2,0.2,33,2,0.443
-85,32,1,0.2,33,1,0.067
-31,1,1,0.2,33,1,1.676
-67,3,1,0.2,33,1,1.734
-59,-47,1,0.2,33,1,1.839
-42,-32,1,0.2,33,1,0.368
-149,-6,1,0.2,33,1,0.571
67,-12,2,0.2,33,2,0.07
97,16,2,0.2,33,2,0.394
108,-11,2,0.2,33,2,0.127
51,-105,2,0.2,33,2,0.322
34,-37,2,0.2,33,2,0.377
-48,32,1,0.2,33,1,0.087
114,-26,2,0.2,33,2,0.58
61,3,2,0.2,33,2,0.021
49,-23,2,0.2,33,2,0.492
96,16,2,0.2,33,2,0.467
7,8,2,0.2,33,2,0.683
94,10,2,0.2,33,2,0.23
76,-22,2,0.2,33,2,0.414
34,-62,2,0.2,33,2,0.406
-85,-11,1,0.2,33,1,0.262
-114,12,1,0.2,33,1,0.329
-91,-11,1,0.2,33,1,0.495
-28,17,1,0.2,33,1,0.042
23,57,2,0.2,33,2,0.249
38,-2,2,0.2,33,2,0.667
-61,-2,1,0.2,33,1,0.547
-77,3,1,0.2,33,1,0.36
-51,49,1,0.2,33,1,0.346
-74,-9,1,0.2,33,1,0.743
-55,29,1,0.2,33,1,0.646
-134,-14,1,0.2,33,1,0.861
-70,-39,1,0.2,33,1,0.691
-80,-59,1,0.2,33,1,0.141
108,-15,2,0.2,33,2,0.087
-139,-43,1,0.2,33,1,0.532
-54,-14,1,0.2,33,1,0.705
-105,35,1,0.2,33,1,0.821
38,16,2,0.2,33,2,1.109
94,-25,2,0.2,33,2,0.867
-108,24,1,0.2,33,1,1.191
-137,16,1,0.2,33,1,0.779
38,-7,2,0.2,33,2,1.331
33,-27,2,0.2,33,2,1.152
93,18,2,0.2,33,2,3.588
87,-23,2,0.2,33,2,2.142
71,9,2,0.2,33,2,5.212
47,71,2,0.2,33,2,1.687
62,1,2,0.2,33,2,1.048
-70,-12,1,0.2,33,1,0.929
-103,-10,1,0.2,33,1,3.381
-36,4,1,0.2,33,1,3.015
-68,31,1,0.2,33,1,0.486
81,-24,2,0.2,33,2,0.68
-36,36,1,0.2,33,1,0.504
63,12,2,0.2,33,2,0.89
100,-7,2,0.2,33,2,0.548
-133,23,1,0.2,33,1,0.278
-52,22,1,0.2,33,1,0.931
-100,-29,1,0.2,33,1,0.722
-97,-25,1,0.2,33,1,0.471
-65,-47,1,0.2,33,1,0.469
-77,-26,1,0.2,33,1,0.69
-67,-16,1,0.2,33,1,1.081
83,-33,2,0.2,33,2,0.664
102,13,2,0.2,33,1,0.658
6,65,2,0.2,33,2,0.791
52,11,2,0.2,33,2,0.339
103,-64,2,0.2,33,2,0.156
62,44,2,0.2,33,2,0.247
73,7,2,0.2,33,2,0.383
104,14,2,0.2,33,2,0.452
-64,11,1,0.2,33,1,2.079
-80,42,1,0.2,33,1,0.689
-102,30,1,0.2,33,1,0.668
-51,53,1,0.2,33,1,0.357
-145,-13,1,0.2,33,1,1.062
-114,1,1,0.2,33,1,1.185
-27,10,1,0.2,33,1,0.113
-81,5,1,0.2,33,1,0.697
-66,11,1,0.2,33,1,0.583
-67,-78,1,0.2,33,1,0.469
-84,20,1,0.2,33,1,1.092
-79,32,1,0.2,33,1,0.147
1,25,1,0.2,33,2,0.445
-139,-3,1,0.2,33,1,1.197
-132,-11,1,0.2,33,1,0.064
-32,20,1,0.2,33,1,0.302
-64,23,1,0.2,33,1,0.49
-23,-21,1,0.2,33,1,0.135
-66,25,1,0.2,33,1,0.421
79,7,2,0.2,33,2,0.358
55,15,2,0.2,33,2,0.171
80,50,2,0.2,33,2,0.181
61,20,2,0.2,33,2,1.82
1,12,2,0.2,33,2,0.418
74,-37,2,0.2,33,2,0.642
6,-44,1,0.2,33,2,0.25
86,-55,2,0.2,33,2,0.885
91,55,2,0.2,33,2,0.612
-93,-10,1,0.2,33,1,0.116
-101,22,1,0.2,33,1,0.821
-52,-4,1,0.2,33,1,0.146
-72,-10,1,0.2,33,1,0.083
-107,-10,1,0.2,33,1,0.222
-29,39,1,0.2,33,1,0.257
-84,-10,1,0.2,33,1,0.182
-57,-6,1,0.2,33,1,0.033
-78,-30,1,0.2,33,1,0.055
-54,9,1,0.2,33,1,0.221
-62,-92,1,0.2,33,1,0.658
-42,11,1,0.2,33,1,0.208
-92,-17,1,0.2,33,1,0.427
-127,40,1,0.2,33,1,1.437
9,54,1,0.2,33,2,0.686
-48,16,1,0.2,33,1,2.704
-98,-49,1,0.2,33,1,1.525
-63,35,1,0.2,33,1,1.466
-67,-6,1,0.2,33,1,0.192
-85,17,1,0.2,33,1,0.098
-76,-1,1,0.2,33,1,0.326
-64,-35,1,0.2,33,1,0.301
-18,60,1,0.2,33,1,0.196
-56,-49,1,0.2,33,1,2.661
-89,22,1,0.2,33,2,0.953
31,-32,2,0.2,33,2,0.042
87,-15,2,0.2,33,2,1.145
-95,-5,1,0.2,33,1,0.833
-63,-41,1,0.2,33,1,0.938
44,35,2,0.2,33,2,0.149
13,15,2,0.2,33,2,0.229
99,-22,2,0.2,33,2,1.151
-95,-37,1,0.2,33,1,0.493
-99,47,1,0.2,33,2,2.424
-56,-28,1,0.2,33,1,0.695
-83,65,1,0.2,33,1,0.6
119,25,2,0.2,33,2,1.138
66,11,2,0.2,33,2,1.46
28,-29,2,0.2,33,2,0.767
-42,-36,1,0.05,33,1,0.369
-125,9,1,0.05,33,1,0.819
-21,-19,1,0.05,33,1,1.676
-89,-80,1,0.05,33,1,0.833
-104,42,1,0.05,33,1,1.618
-78,-22,1,0.05,33,1,0.687
54,49,2,0.05,33,2,0.559
61,-15,2,0.05,33,2,1.584
147,73,2,0.05,33,2,0.267
88,33,2,0.05,33,2,2.237
124,24,2,0.05,33,2,0.373
114,-31,2,0.05,33,2,1.243
54,-41,2,0.05,33,2,0.45
28,30,2,0.05,33,2,0.128
-103,-5,1,0.05,33,1,1.614
-167,-8,1,0.05,33,1,1.807
-98,-58,1,0.05,33,1,4.452
-81,31,1,0.05,33,1,1.794
-52,1,1,0.05,33,1,1.238
