egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,4.901
196,153,2,0.95,140,2,17.072
12,-213,2,0.95,140,1,1.707
-20,65,1,0.95,140,2,0.154
111,-228,2,0.95,140,2,2.308
93,-85,1,0.95,140,2,0.366
-25,-28,1,0.95,140,2,1.535
168,-15,2,0.95,140,2,0.955
19,-108,1,0.95,140,2,0.376
-150,222,1,0.95,140,1,3.257
188,81,2,0.95,140,2,4.459
30,83,1,0.95,140,1,1.681
-1,59,2,0.95,140,1,1.201
44,29,1,0.95,140,2,113.263
-78,65,2,0.95,140,1,2.33
-132,-123,1,0.95,140,1,2.035
97,-29,2,0.95,140,2,0.048
186,-137,2,0.95,140,2,0.148
-1,-260,1,0.95,140,1,0.314
165,71,2,0.95,140,2,1.365
-264,-380,1,0.95,140,1,0.082
99,-49,2,0.95,140,2,1.6
-189,-11,1,0.95,140,1,0.092
120,180,2,0.95,140,2,0.457
-213,-55,1,0.95,140,1,4.269
251,10,2,0.95,140,2,2.028
-79,5,1,0.95,140,1,0.903
92,9,2,0.95,140,2,3.726
-211,-33,1,0.95,140,1,3.307
14,214,1,0.95,140,2,6.444
145,296,2,0.95,140,2,0.903
-207,-32,1,0.95,140,1,2.367
-86,-46,2,0.95,140,1,3.312
-77,294,1,0.95,140,1,0.903
210,110,2,0.95,140,2,0.364
282,151,1,0.95,140,2,8.379
50,-13,2,0.95,140,2,0.939
30,23,1,0.95,140,1,1.246
37,25,2,0.95,140,1,0.407
-183,-100,1,0.95,140,1,0.683
-65,38,2,0.95,140,1,0.177
-59,-254,1,0.95,140,1,0.278
168,163,2,0.95,140,2,33.919
-19,-3,1,0.95,140,1,1.705
-22,-231,2,0.95,140,2,0.173
91,235,1,0.95,140,2,1.291
321,-100,2,0.95,140,2,0.047
-190,-101,1,0.95,140,1,9.851
258,215,2,0.95,140,2,0.352
68,-82,2,0.95,140,2,0.145
-4,-48,1,0.95,140,1,0.334
150,219,2,0.95,140,2,0.631
-263,-16,1,0.95,140,1,10.858
-96,109,2,0.95,140,1,136.068
59,-26,1,0.95,140,2,3.913
192,114,2,0.95,140,2,1.822
-55,98,1,0.95,140,1,0.125
88,42,2,0.95,140,2,0.464
1,68,1,0.95,140,2,0.249
147,19,2,0.95,140,2,1.551
-118,-96,1,0.95,140,1,0.731
344,32,2,0.95,140,2,0.094
-94,74,1,0.95,140,1,0.339
179,-31,2,0.95,140,2,0.149
14,-14,1,0.95,140,2,12.95
-99,72,2,0.95,140,1,0.164
-10,66,1,0.95,140,2,2.027
-42,112,2,0.95,140,1,0.052
-98,153,1,0.95,140,1,0.185
