egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
9,-4,2,0.2,33,2,0.428
81,-30,2,0.2,33,2,0.728
117,-44,2,0.2,33,2,0.302
58,16,2,0.2,33,2,0.274
136,-7,2,0.2,33,2,0.149
88,31,2,0.2,33,2,0.706
129,-47,2,0.2,33,2,0.524
-80,35,1,0.2,33,1,0.031
69,-18,2,0.2,33,2,0.248
59,-40,2,0.2,33,2,0.228
15,25,2,0.2,33,2,0.496
79,-10,2,0.2,33,2,0.046
36,3,2,0.2,33,2,0.034
111,-39,2,0.2,33,2,0.464
108,-40,2,0.2,33,2,0.096
-39,-16,1,0.2,33,1,0.356
-113,-14,1,0.2,33,1,0.544
-76,28,1,0.2,33,1,0.646
-46,48,1,0.2,33,1,0.272
-90,-8,1,0.2,33,1,0.835
81,1,2,0.2,33,2,0.113
-47,-29,1,0.2,33,1,0.404
-89,-13,1,0.2,33,1,0.218
83,-18,2,0.2,33,2,0.845
79,-23,2,0.2,33,2,0.356
73,91,2,0.2,33,2,0.146
20,-14,2,0.2,33,2,0.257
38,2,2,0.2,33,2,0.17
-70,-12,1,0.2,33,1,0.093
-70,-57,1,0.2,33,1,0.129
-118,10,1,0.2,33,1,0.456
-135,-13,1,0.2,33,1,5.784
-64,52,1,0.2,33,1,0.243
-80,-6,1,0.2,33,1,0.369
-78,37,1,0.2,33,1,0.378
-25,11,1,0.2,33,1,0.581
-111,-11,1,0.2,33,1,4.304
-28,-27,1,0.2,33,1,0.24
58,3,2,0.2,33,2,0.408
-42,32,1,0.2,33,1,0.902
43,-16,2,0.2,33,2,0.336
16,-52,2,0.2,33,2,0.122
46,-9,2,0.2,33,2,0.255
77,61,2,0.2,33,2,103.47
122,-64,2,0.2,33,2,0.184
98,5,2,0.2,33,2,0.611
85,23,2,0.2,33,2,0.501
83,17,2,0.2,33,2,0.31
-63,-37,1,0.2,33,1,0.096
68,34,2,0.2,33,2,0.323
89,18,2,0.2,33,2,1.214
67,60,2,0.2,33,2,0.397
71,-10,2,0.2,33,2,0.448
-150,-3,1,0.2,33,1,0.235
-65,-21,1,0.2,33,1,0.079
49,1,2,0.2,33,2,0.063
63,-22,2,0.2,33,2,0.155
-92,-26,1,0.2,33,1,0.673
-45,-18,1,0.2,33,1,0.264
-44,34,1,0.2,33,1,0.909
52,14,2,0.2,33,2,0.26
-85,32,1,0.2,33,1,0.228
-31,1,1,0.2,33,1,0.3
-67,3,1,0.2,33,1,0.627
-59,-47,1,0.2,33,1,0.277
-42,-32,1,0.2,33,1,0.259
-149,-6,1,0.2,33,1,0.443
67,-12,2,0.2,33,2,0.037
97,16,2,0.2,33,2,0.039
108,-11,2,0.2,33,2,0.412
51,-105,2,0.2,33,2,0.469
34,-37,2,0.2,33,2,0.436
-48,32,1,0.2,33,1,0.741
114,-26,2,0.2,33,2,0.368
61,3,2,0.2,33,2,0.485
49,-23,2,0.2,33,2,0.373
96,16,2,0.2,33,2,1.082
7,8,2,0.2,33,2,0.014
94,10,2,0.2,33,2,0.297
76,-22,2,0.2,33,2,0.184
34,-62,2,0.2,33,2,0.323
-85,-11,1,0.2,33,1,0.228
-114,12,1,0.2,33,1,0.253
-91,-11,1,0.2,33,1,0.15
-28,17,1,0.2,33,1,0.431
23,57,2,0.2,33,2,0.361
38,-2,2,0.2,33,2,0.446
-61,-2,1,0.2,33,1,0.464
-77,3,1,0.2,33,1,0.293
-51,49,1,0.2,33,1,0.046
-74,-9,1,0.2,33,1,0.215
-55,29,1,0.2,33,1,0.079
-134,-14,1,0.2,33,1,1.88
-70,-39,1,0.2,33,1,0.189
-80,-59,1,0.2,33,1,0.21
108,-15,2,0.2,33,2,0.466
-139,-43,1,0.2,33,1,0.18
-54,-14,1,0.2,33,1,0.104
-105,35,1,0.2,33,1,0.368
38,16,2,0.2,33,2,1.693
94,-25,2,0.2,33,2,0.355
-108,24,1,0.2,33,1,0.461
-137,16,1,0.2,33,1,0.056
38,-7,2,0.2,33,2,0.363
33,-27,2,0.2,33,2,0.398
93,18,2,0.2,33,2,0.427
87,-23,2,0.2,33,2,0.392
71,9,2,0.2,33,2,0.061
47,71,2,0.2,33,2,0.412
62,1,2,0.2,33,2,0.152
-70,-12,1,0.2,33,1,0.196
-103,-10,1,0.2,33,1,0.47
-36,4,1,0.2,33,1,0.378
-68,31,1,0.2,33,1,0.028
81,-24,2,0.2,33,2,0.023
-36,36,1,0.2,33,1,0.08
63,12,2,0.2,33,2,0.536
100,-7,2,0.2,33,2,0.113
-133,23,1,0.2,33,1,0.307
-52,22,1,0.2,33,1,1.423
-100,-29,1,0.2,33,1,0.333
-97,-25,1,0.2,33,1,0.265
-65,-47,1,0.2,33,1,1.575
-77,-26,1,0.2,33,1,21.233
-67,-16,1,0.2,33,1,0.423
83,-33,2,0.2,33,2,0.086
102,13,2,0.2,33,2,0.011
6,65,2,0.2,33,2,0.133
52,11,2,0.2,33,2,0.343
103,-64,2,0.2,33,2,0.221
62,44,2,0.2,33,2,0.292
73,7,2,0.2,33,2,0.17
104,14,2,0.2,33,2,0.613
-64,11,1,0.2,33,1,0.019
-80,42,1,0.2,33,1,1.075
-102,30,1,0.2,33,1,0.16
-51,53,1,0.2,33,1,0.045
-145,-13,1,0.2,33,1,0.198
-114,1,1,0.2,33,1,0.209
-27,10,1,0.2,33,1,0.431
-81,5,1,0.2,33,1,0.722
-66,11,1,0.2,33,1,0.291
-67,-78,1,0.2,33,1,0.142
-84,20,1,0.2,33,1,0.019
-79,32,1,0.2,33,1,0.09
1,25,1,0.2,33,2,0.254
-139,-3,1,0.2,33,1,0.015
-132,-11,1,0.2,33,1,0.56
-32,20,1,0.2,33,1,0.291
-64,23,1,0.2,33,1,2.269
-23,-21,1,0.2,33,1,0.096
-66,25,1,0.2,33,1,0.094
79,7,2,0.2,33,2,0.312
55,15,2,0.2,33,2,0.257
80,50,2,0.2,33,2,0.241
61,20,2,0.2,33,2,0.125
1,12,2,0.2,33,2,0.042
74,-37,2,0.2,33,2,0.181
6,-44,1,0.2,33,2,0.086
86,-55,2,0.2,33,2,0.448
91,55,2,0.2,33,2,0.375
-93,-10,1,0.2,33,1,0.48
-101,22,1,0.2,33,1,0.013
-52,-4,1,0.2,33,1,1.047
-72,-10,1,0.2,33,1,0.013
-107,-10,1,0.2,33,1,4.776
-29,39,1,0.2,33,1,0.063
-84,-10,1,0.2,33,1,0.398
-57,-6,1,0.2,33,1,0.124
-78,-30,1,0.2,33,1,0.377
-54,9,1,0.2,33,1,0.177
-62,-92,1,0.2,33,1,0.536
-42,11,1,0.2,33,1,0.473
-92,-17,1,0.2,33,1,0.584
-127,40,1,0.2,33,1,0.03
9,54,1,0.2,33,2,0.374
-48,16,1,0.2,33,1,0.281
-98,-49,1,0.2,33,1,8.805
-63,35,1,0.2,33,1,0.095
-67,-6,1,0.2,33,1,0.301
-85,17,1,0.2,33,1,1.209
-76,-1,1,0.2,33,1,0.351
-64,-35,1,0.2,33,1,0.079
-18,60,1,0.2,33,1,0.083
-56,-49,1,0.2,33,1,0.093
-89,22,1,0.2,33,1,6.291
31,-32,2,0.2,33,2,0.545
87,-15,2,0.2,33,2,0.033
-95,-5,1,0.2,33,1,0.022
-63,-41,1,0.2,33,1,0.084
44,35,2,0.2,33,2,0.303
13,15,2,0.2,33,2,0.155
99,-22,2,0.2,33,2,0.042
-95,-37,1,0.2,33,1,0.429
-99,47,1,0.2,33,1,0.107
-56,-28,1,0.2,33,1,0.288
-83,65,1,0.2,33,1,0.239
119,25,2,0.2,33,2,0.137
66,11,2,0.2,33,2,0.341
28,-29,2,0.2,33,2,0.278
-42,-36,1,0.05,33,1,0.453
-125,9,1,0.05,33,1,1.489
-21,-19,1,0.05,33,1,0.442
-89,-80,1,0.05,33,1,0.373
-104,42,1,0.05,33,1,0.448
-78,-22,1,0.05,33,1,0.886
54,49,2,0.05,33,2,0.081
61,-15,2,0.05,33,2,0.352
147,73,2,0.05,33,2,0.1
88,33,2,0.05,33,2,0.021
124,24,2,0.05,33,2,0.231
114,-31,2,0.05,33,2,0.156
54,-41,2,0.05,33,2,0.328
28,30,2,0.05,33,2,0.732
-103,-5,1,0.05,33,1,0.468
-167,-8,1,0.05,33,1,0.331
-98,-58,1,0.05,33,1,0.288
-81,31,1,0.05,33,1,3.054
-52,1,1,0.05,33,1,0.164
-66,-29,1,0.05,33,1,0.176
-132,-27,1,0.05,33,1,0.094
-56,-13,1,0.05,33,1,0.376
-75,11,1,0.05,33,1,0.404
-61,79,1,0.05,33,1,0.314
-1,32,1,0.05,33,1,0.319
41,-43,2,0.05,33,2,0.135
49,58,2,0.05,33,2,0.613
110,1,2,0.05,33,2,0.526
133,29,2,0.05,33,2,0.748
110,49,2,0.05,33,2,1.151
101,-25,2,0.05,33,2,0.941
31,10,2,0.05,33,2,0.349
102,47,2,0.05,33,2,0.496
67,2,2,0.05,33,2,0.172
82,-40,2,0.05,33,2,0.181
48,15,2,0.05,33,2,1.725
39,38,2,0.05,33,2,0.154
109,-70,2,0.05,33,2,0.212
71,-13,2,0.05,33,2,0.272
22,-28,2,0.05,33,2,0.322
52,41,2,0.05,33,2,0.012
102,55,2,0.05,33,2,0.542
39,-10,2,0.05,33,2,1.138
35,-24,2,0.05,33,2,0.59
80,69,2,0.05,33,2,0.25
