egg_x,egg_y,correct_choice,H_true,sigma,prediction,reaction_time
-243,-248,1,0.95,140,1,0.021
196,153,2,0.95,140,2,0.005
12,-213,2,0.95,140,1,0
-20,65,1,0.95,140,2,0.014
111,-228,2,0.95,140,1,0
93,-85,1,0.95,140,2,0.238
-25,-28,1,0.95,140,1,0
168,-15,2,0.95,140,2,0.001
19,-108,1,0.95,140,1,0.16
332,169,2,0.95,140,2,0
-150,222,1,0.95,140,1,0
188,81,2,0.95,140,2,0.022
30,83,1,0.95,140,2,0.001
-1,59,2,0.95,140,1,0.015
44,29,1,0.95,140,2,0.016
-78,65,2,0.95,140,1,0.223
-132,-123,1,0.95,140,1,0.075
97,-29,2,0.95,140,2,0.016
186,-137,2,0.95,140,2,0.014
-1,-260,1,0.95,140,2,0.012
165,71,2,0.95,140,2,0.003
-264,-380,1,0.95,140,1,6.136
99,-49,2,0.95,140,2,0.368
-189,-11,1,0.95,140,1,0
120,180,2,0.95,140,2,0
-213,-55,1,0.95,140,1,0.002
251,10,2,0.95,140,2,0
-79,5,1,0.95,140,1,21.372
92,9,2,0.95,140,2,0.023
-211,-33,1,0.95,140,1,0.017
14,214,1,0.95,140,2,0.018
145,296,2,0.95,140,2,0.012
-207,-32,1,0.95,140,1,0.009
-86,-46,2,0.95,140,1,0.022
-77,294,1,0.95,140,1,0.001
210,110,2,0.95,140,2,0.022
282,151,1,0.95,140,2,0.012
50,-13,2,0.95,140,2,0
30,23,1,0.95,140,2,0
37,25,2,0.95,140,2,0
-183,-100,1,0.95,140,1,0.015
-65,38,2,0.95,140,1,0.012
-59,-254,1,0.95,140,1,0
168,163,2,0.95,140,2,0.012
-19,-3,1,0.95,140,2,0.105
-22,-231,2,0.95,140,1,0.003
91,235,1,0.95,140,2,0.021
321,-100,2,0.95,140,2,0.012
-190,-101,1,0.95,140,1,0.014
258,215,2,0.95,140,2,0.013
68,-82,2,0.95,140,2,0.018
-4,-48,1,0.95,140,1,0.202
150,219,2,0.95,140,2,0.021
-263,-16,1,0.95,140,1,0
-96,109,2,0.95,140,1,0.019
59,-26,1,0.95,140,2,0.006
192,114,2,0.95,140,2,0.001
-55,98,1,0.95,140,1,0.001
88,42,2,0.95,140,2,0.005
1,68,1,0.95,140,1,0.004
147,19,2,0.95,140,2,0
-118,-96,1,0.95,140,1,0
344,32,2,0.95,140,2,0.003
-94,74,1,0.95,140,1,0.022
179,-31,2,0.95,140,2,0.016
14,-14,1,0.95,140,1,0.057
-99,72,2,0.95,140,1,0.003
-10,66,1,0.95,140,2,0.004
-42,112,2,0.95,140,1,0.117
-98,153,1,0.95,140,2,0.002
320,278,2,0.95,140,2,0.002
-267,-85,1,0.95,140,1,0
-40,98,2,0.95,140,1,0.133
-1,161,1,0.95,140,2,0.005
184,-204,2,0.95,140,2,0.007
-17,19,1,0.95,140,1,0.058
57,213,2,0.95,140,2,0.014
-159,106,1,0.95,140,1,0.002
44,-80,2,0.95,140,2,0
5,-87,1,0.95,140,1,0.003
191,-185,2,0.95,140,2,0
-22,-107,1,0.95,140,1,0.004
142,-166,2,0.95,140,2,0.006
-74,152,1,0.95,140,1,0.001
55,217,2,0.95,140,2,0
-205,58,1,0.95,140,1,0.001
-5,61,2,0.95,140,2,0.021
146,-101,1,0.95,140,2,0.208
59,-178,2,0.95,140,1,0.02
-42,100,1,0.95,140,1,0.001
160,-259,2,0.95,140,2,0.022
-137,-193,1,0.95,140,1,0.014
-334,-34,2,0.95,140,1,0.032
18,-15,1,0.95,140,2,0.023
101,-24,2,0.95,140,2,0.024
83,317,1,0.95,140,1,0.016
437,8,2,0.95,140,2,0.001
-2,-89,1,0.95,140,1,0.001
131,-221,2,0.95,140,2,0
-66,-16,1,0.95,140,1,0.001
114,52,2,0.95,140,2,0.001
-129,-150,1,0.95,140,1,0.007
-125,1,2,0.95,140,2,0.012
189,112,1,0.95,140,2,0.005
1,42,2,0.95,140,1,0.019
-138,-322,2,0.95,140,1,0.012
102,47,1,0.95,140,2,0.011
-133,-31,2,0.95,140,2,0.017
-5,-122,2,0.95,140,1,0.005
-118,-271,1,0.95,140,2,0
-160,125,2,0.95,140,1,0
-358,-78,1,0.95,140,1,0.445
54,-115,2,0.95,140,2,0.001
-11,143,1,0.95,140,1,0.145
88,-166,2,0.95,140,2,0
-77,-47,1,0.95,140,1,0.018
119,-28,2,0.95,140,2,0.022
46,25,1,0.95,140,1,0.248
312,16,2,0.95,140,2,0
132,73,1,0.95,140,2,0.007
-19,101,2,0.95,140,2,0.115
91,174,1,0.95,140,1,0.008
-2,-380,2,0.95,140,2,0
73,202,1,0.95,140,1,0.002
195,-204,2,0.95,140,2,0.016
10,242,1,0.95,140,1,0.001
-35,-207,2,0.95,140,2,0.019
-105,56,1,0.95,140,1,0.016
27,179,1,0.95,140,2,0
218,275,2,0.95,140,1,0
-119,77,1,0.95,140,1,0.044
76,197,2,0.95,140,2,0.022
-68,-144,1,0.95,140,1,0
-64,-13,2,0.95,140,1,0.051
-95,116,1,0.95,140,1,0.15
-34,55,2,0.95,140,2,0.017
33,-23,1,0.95,140,1,0
24,-35,2,0.95,140,2,0.012
-31,306,1,0.95,140,1,0.017
179,103,2,0.95,140,2,0.003
-1,14,1,0.95,140,1,0
278,-136,2,0.95,140,2,0
-48,175,1,0.95,140,1,0
-99,1,2,0.95,140,2,0
-111,144,1,0.95,140,1,0.016
-127,85,2,0.95,140,2,0.005
-100,88,1,0.95,140,1,0.001
-123,2,2,0.95,140,2,0
-161,95,1,0.95,140,1,0.016
188,-7,2,0.95,140,2,0.002
203,-12,1,0.95,140,1,0
109,-126,2,0.95,140,2,0.002
-218,58,1,0.95,140,1,0.012
48,12,2,0.95,140,2,0.001
-11,32,1,0.95,140,1,0
115,196,2,0.95,140,2,0.012
135,77,1,0.95,140,1,0.022
38,-222,2,0.95,140,2,0.018
-293,5,1,0.95,140,1,0.016
-255,11,2,0.95,140,2,0
-282,99,1,0.95,140,1,0
148,-175,2,0.95,140,2,0.001
213,-233,1,0.95,140,1,0.011
61,16,2,0.95,140,1,0.095
-86,168,1,0.95,140,2,0.02
-97,34,1,0.95,140,1,0.001
127,-70,2,0.95,140,2,0.017
-253,74,1,0.95,140,1,0.004
-17,-123,2,0.95,140,2,0.016
-27,-4,1,0.95,140,1,0.018
114,302,2,0.95,140,2,0
-175,-24,1,0.95,140,1,0
73,138,2,0.95,140,2,0
-75,48,1,0.95,140,1,0.02
142,77,2,0.95,140,2,0.019
-74,52,1,0.95,140,1,0.016
129,13,2,0.95,140,2,0.001
-80,-269,1,0.95,140,1,0.014
-142,137,1,0.95,140,2,0
-119,-293,2,0.95,140,1,0.021
-176,11,1,0.95,140,1,0.012
72,19,2,0.95,140,2,0.016
-203,-66,1,0.95,140,1,0
85,27,2,0.95,140,2,0.652
47,-17,1,0.95,140,1,0
-8,28,2,0.95,140,2,0
-84,-50,1,0.95,140,1,0.001
262,17,2,0.95,140,2,0.008
-141,236,1,0.95,140,1,0
-1,-143,2,0.95,140,2,0.002
42,59,1,0.95,140,1,0
-53,-57,2,0.95,140,2,0.004
12,54,1,0.95,140,1,0
-14,145,2,0.95,140,2,0.013
-303,46,1,0.95,140,1,0.016
176,-15,2,0.95,140,2,0.017
-33,208,1,0.95,140,1,0
-122,-34,2,0.95,140,2,0.021
13,32,1,0.95,140,1,0.001
109,142,2,0.95,140,2,0.001
-149,215,1,0.05,140,1,0.008
-258,-69,1,0.05,140,2,0.001
62,-1,1,0.05,140,2,0.201
-168,-245,1,0.05,140,1,0.014
44,5,1,0.05,140,2,0
-29,54,1,0.05,140,1,0.014
-8,-31,1,0.05,140,2,0.024
-314,142,1,0.05,140,1,0
-89,102,1,0.05,140,1,0
-417,-74,1,0.05,140,1,0.023
163,-193,1,0.05,140,1,0
-227,-96,1,0.05,140,1,0.017
-179,-64,1,0.05,140,1,0.017
137,17,1,0.05,140,2,0.173
-53,-82,1,0.05,140,1,0.016
138,-161,1,0.05,140,1,0.016
-226,26,1,0.05,140,1,0.001
93,127,1,0.05,140,1,0.019
-305,23,1,0.05,140,1,0.001
-32,250,1,0.05,140,1,0
-152,164,1,0.05,140,1,0.019
-60,-56,1,0.05,140,1,0.001
-55,156,1,0.05,140,1,0.013
-38,-176,1,0.05,140,1,0.012
-66,228,1,0.05,140,1,0.012
-252,18,1,0.05,140,1,0.023
-164,-196,1,0.05,140,1,0.001
-60,-46,1,0.05,140,1,0.014
149,23,1,0.05,140,1,0.015
224,8,2,0.05,140,1,0
278,-6,2,0.05,140,2,0.014
-9,-262,2,0.05,140,2,0.012
51,138,2,0.05,140,2,0.013
-21,130,1,0.05,140,2,0.015
11,132,1,0.05,140,2,0.021
134,94,1,0.05,140,1,0.013
64,138,1,0.05,140,1,0.023
-156,3,1,0.05,140,1,0.012
30,-92,1,0.05,140,1,0.022
-258,-341,1,0.05,140,1,0.016
-110,-135,1,0.05,140,1,0.017
101,-368,1,0.05,140,1,0.016
203,84,1,0.05,140,2,0
69,149,1,0.05,140,1,0
-155,315,1,0.05,140,1,0.018
-108,-210,1,0.05,140,1,0.016
-111,-115,1,0.05,140,1,0
5,-147,1,0.05,140,1,0.013
-79,72,1,0.05,140,1,0.001
-95,44,1,0.05,140,1,0.006
-65,105,1,0.05,140,1,0
55,-37,1,0.05,140,1,2.336
