ID,trial,block,sigma,H_true,H_subjective_0,H_subjective_1,H_subjective_2,H_subjective_3,H_subjective_4,H_subjective_5,H_subjective_6,H_subjective_7,H_subjective_8,H_subjective_9,H_subjective_10,noise_in_DV_0,noise_in_DV_1,noise_in_DV_2,noise_in_DV_3,noise_in_DV_4,noise_in_DV_5,noise_in_DV_6,noise_in_DV_7,noise_in_DV_8,noise_in_DV_9,noise_in_DV_10,lapse_rate_0,lapse_rate_1,lapse_rate_2,lapse_rate_3,lapse_rate_4,lapse_rate_5,lapse_rate_6,lapse_rate_7,lapse_rate_8,lapse_rate_9,lapse_rate_10,pct
A10NF5TK6IFNX6,T2,2,140,0.05,0.131215526651731,0.131215542886148,0.131215524095224,0.131215542361422,0.131215520607846,0.13121552427893,0.13121551885585,0.131215542874605,0.13121553868834,0.131215539511638,0.131215525709464,0.72942183418558,0.729421618818753,0.729421848353205,0.729421586392875,0.729421854921842,0.729421858138874,0.729421908735612,0.729421610766083,0.729421605737025,0.729421608754607,0.729421863090579,1.13091445889502e-07,1.65465110656032e-07,1.13091025038981e-07,1.65454792881047e-07,1.13293470023509e-07,1.13090982339437e-07,1.13091120504225e-07,1.65459727805039e-07,1.65460470223252e-07,1.65454712278464e-07,1.13091016541568e-07,84.5
A10NF5TK6IFNX6,T2,4,140,0.2,0.160270322152936,0.160270329436417,0.160270329816243,0.160270320197699,0.160270331796293,0.160270319282215,0.160270320470818,0.160270331653645,0.160270328293388,0.160270329035498,0.160270319347763,0.473760015274529,0.473759962134352,0.473759963704189,0.473760012750329,0.473759971674881,0.473760034879491,0.473760031848365,0.473759952905916,0.473759956780358,0.473759959744929,0.473759971655147,1.05460807320721e-07,1.27851320013346e-07,1.27304171920075e-07,1.05460875255011e-07,1.27843879448954e-07,1.05481062935365e-07,1.05460845755418e-07,1.27304183609333e-07,1.27304173644843e-07,1.27304688844927e-07,1.05462281518998e-07,73.5
A13XXMDHOULEZ7,T1,2,140,0.05,0.518533044467879,0.518533065651889,0.999338263290901,0.5185330409881,0.518533032968297,0.518533069982549,0.51853306506559,0.518533055277124,0.518533056355702,0.518533065824827,0.518533072082702,0.23811248949328,0.238112494550593,8.46221498242536,0.238112418956704,0.238112466538377,0.238112505719004,0.238112508675517,0.238112519151321,0.238112436940697,0.238112417352361,0.238112530474152,0.240195258139469,0.24019526081166,0.00173951401884394,0.240195277607954,0.240195257943188,0.240195257159859,0.240195257879741,0.240195254607708,0.240195272250976,0.240195277902288,0.240195253887297,61.3065326633166
A13XXMDHOULEZ7,T1,4,140,0.2,0.000528102452376279,0.000528030336822761,0.000528106951484149,0.000529577124663505,0.000528418275019833,0.000528416305198532,0.000528028546650689,0.000528024478349202,0.000528043905341263,0.000528110912537409,0.000528024234228916,6.74321201077489,6.74703927132204,6.74319996803443,6.6704300576945,6.72741716773109,6.72741229945476,6.74717651306744,6.74717025392079,6.74639893486191,6.74318833825,6.74717189762047,0.000255410788266274,1.03330049532174e-05,0.000255417031758612,0.00490828151481334,0.00126590476169057,0.00126599176729329,1.74144889003108e-06,2.1467344505374e-06,5.12649489346983e-05,0.000255361815543159,2.14679133814087e-06,59
A13XXMDHOULEZ7,T1,6,140,0.95,0.97499975537989,0.974999956742874,0.974999752034148,0.974999790424476,0.974999745690082,0.974999759991808,0.97499974681669,0.974999758499754,0.974999751229681,0.974999758403718,0.97499974100053,0.256819379861467,0.256835752894606,0.256819138899721,0.256822209077661,0.256818705182058,0.256819687014962,0.256818743825791,0.256819618790157,0.256819000796826,0.256819262249968,0.256818403423643,0.182389824722476,0.18238912816572,0.182389823926851,0.182389693756447,0.18238984377315,0.182389801752019,0.182389838532136,0.182389807580739,0.182389821630276,0.182389830246025,0.18238985502579,78.5
A13XXMDHOULEZ7,T1,1,33,0.05,0.337282566787748,0.337010884022837,0.336946684742948,0.336771706949414,0.337270473249768,0.337057758158275,0.338647378816496,0.336401171249499,0.337940010058973,0.337009426157509,0.3368359847469,0.0443423806434143,0.044412840487489,0.0444110759843409,0.0439728760175314,0.0482110209576626,0.0444138211919925,0.0440011556563323,0.0439065763473967,0.043866228707899,0.0438606546362904,0.0444216683338354,0.00499999410109249,0.00500000027412502,0.004999994372883,0.0049999937618348,0.00499999918697848,0.00499999413136863,0.00499999376811554,0.00499999377732147,0.00499999392301625,0.0049999938670543,0.00499999425437,98.5
A13XXMDHOULEZ7,T1,3,33,0.2,0.518171805024116,0.481532120466621,0.490477191554056,0.511262043290021,0.488342963987082,0.497081689862051,0.478600250465656,0.517560864503947,0.504315901902617,0.525385001959642,0.486673066536376,0.00388862664564386,0.00386799465552047,0.0038277648804385,0.0056465941690324,0.00573039332279551,0.00822790350964142,0.00310135879051793,0.00415050769797898,0.00762259959450203,0.00209779015466865,0.00435111329548041,1.01999999759977e-07,1.01999999773562e-07,1.0009999911442e-07,1.01999999768509e-07,1.01999999699098e-07,1.09999998248048e-07,1.0199999975682e-07,1.09999998455256e-07,1.0199999944829e-07,1.01599999931729e-07,1.00100000491276e-07,98.5
A13XXMDHOULEZ7,T1,5,33,0.95,0.728241074827325,0.912877214319473,0.915985696929443,0.936875098315784,0.94802177030576,0.768402693869836,0.761776724749742,0.909513127792402,0.85506956313067,0.946121155987034,0.781032141921995,0.0515102154499494,0.151765337182058,0.163502792103277,0.172135959926817,0.104544932894654,0.0651457756354021,0.0689932623775817,0.0431365877806258,0.117818713777987,0.16278459052526,0.0685668427647213,1.01999999884084e-07,1.01999999797469e-07,1.01999999769121e-07,1.01999999964181e-07,1.10001216736793e-07,1.01999999247e-07,1.09999998518968e-07,1.00500234360598e-07,1.00500453100784e-07,1.00499999826408e-07,1.01999999830435e-07,100
A13XXMDHOULEZ7,T2,2,140,0.05,0.107485061801806,0.167763074156403,0.10748506212505,0.107485065292629,0.107485063003831,0.107485062605867,0.107485062071157,0.107485069638486,0.107485062625251,0.107485072989875,0.107485065481219,0.712574567098251,0.00164287348955039,0.712574550267218,0.712574539506304,0.712574543423726,0.712574545088304,0.71257457789206,0.712574506077044,0.712574574776244,0.712574383455232,0.712574533434941,0.0204558039771085,0.17085426439496,0.0204558056465458,0.0204558131495555,0.0204558064614374,0.0204558063326915,0.0204557951933399,0.020455812839437,0.0204558074989032,0.0204558461248182,0.0204558070841037,92.964824120603
A13XXMDHOULEZ7,T2,4,140,0.2,0.104962180342847,0.104962176002215,0.104962183846267,0.104962223885907,0.104962177939079,0.104962219095027,0.104962172403887,0.104962198646278,0.104962184496945,0.10496217870766,0.104962182137714,1.27119554240077,1.27119561299768,1.27119547105377,1.271193467326,1.27119565954426,1.27119353639188,1.27119559923193,1.2711951987435,1.27119545430562,1.27119545942114,1.27119553847779,1.08219312518267e-07,1.08219154271023e-07,1.08219160910309e-07,9.21910070531559e-07,1.0821914967572e-07,9.21909731724351e-07,1.08219288903558e-07,1.41095807999022e-07,1.08219298258444e-07,1.41096858335044e-07,1.08219158400274e-07,76
A13XXMDHOULEZ7,T2,6,140,0.95,0.965761464227859,0.965761465384938,0.965761464104737,0.965761466272345,0.965761465185178,0.965761465122285,0.965761464822863,0.965761465066948,0.965761465228706,0.96576146348646,0.965761466482723,0.943984843475445,0.943984878143544,0.943984846492963,0.943984869716458,0.943984870019717,0.943984867016905,0.943984854270076,0.943984866822794,0.943984863236757,0.943984811230463,0.943984877290923,1.36258344417555e-07,1.36258317384538e-07,1.36382730044157e-07,1.36258628651165e-07,1.36258323793362e-07,1.36258331487099e-07,1.36259344447277e-07,1.36258333178484e-07,1.3625830685686e-07,1.3625836635018e-07,1.36257446232502e-07,88.5
A13XXMDHOULEZ7,T2,1,33,0.05,0.623642002242547,0.583793241474745,0.607595391523956,0.58758291335549,0.548132926578894,0.618870645683259,0.58843273686305,0.54754384003819,0.578197767081663,0.596919201263937,0.602716575988386,0.00285882496532738,0.011748457745754,0.00742123294680442,0.0132558077043253,0.00351371613986136,0.00420202389130264,0.0013879895277306,0.00323519278494249,0.00276109144487733,0.0103938334451633,0.00515231756228365,1.0009999962186e-07,1.10028457789332e-07,1.09999996645636e-07,1.07999999150932e-07,1.09999998648651e-07,1.1000829458411e-07,1.24598124761991e-07,1.0999999825214e-07,1.04997341224668e-07,1.00399999970895e-07,1.00100000494352e-07,98.5
A13XXMDHOULEZ7,T2,3,33,0.2,0.341944785414071,0.323771416744975,0.423135895084319,0.349737032402822,0.342017370406195,0.271859359134243,0.319651529562006,0.290274405155926,0.319311878240511,0.332519067506617,0.296844887737121,0.034193571615464,0.0194861182522385,0.0103602477018456,0.0016013706185959,0.0343787420751349,0.0147143187088855,0.0289744013980218,0.0162231803299463,0.00575813726123907,0.0197274521056805,0.0261255234271346,1.01999999884227e-07,1.09999998354701e-07,1.10001895207085e-07,1.25493740018405e-07,1.01999999802422e-07,1.10003494062918e-07,1.02000015510895e-07,1.09982691390966e-07,1.00400154971813e-07,1.10008026425455e-07,1.09999998596152e-07,99
A13XXMDHOULEZ7,T2,5,33,0.95,0.783345667653024,0.844327998464948,0.845871379460488,0.848174848631705,0.83887129764848,0.84544035741229,0.845115606215342,0.842365727811556,0.844096139805489,0.84990708890315,0.846808813028794,0.0573670522570024,0.0757034164055245,0.0843346790566043,0.077297156956154,0.0736599764549347,0.0762325099045415,0.110000958704363,0.104808744160811,0.0756970203973572,0.0780233584681503,0.0766484943629848,0.00999999395478175,0.0099999937364755,0.0100000051427071,0.0099999949784671,0.00999999372393574,0.00999999409394094,0.0099995750197459,0.0100001499644783,0.0099999985289808,0.00999999749741894,0.00999999280035162,99
A14A8J5H98KLO6,T1,1,33,0.05,0.563185909895821,0.5631858993456,0.585273510490563,0.585115689303137,0.585156138432479,0.585174337394795,0.563185911395428,0.563185928801301,0.563185932689335,0.563185929442365,0.585146452581812,0.725670338343195,0.725670312084767,0.0109955056258153,0.0109941896434831,0.0110013295743457,0.0134487525182122,0.725670261801722,0.725670341129369,0.725670351232437,0.725670568173399,0.0120982448340456,0.0227301163211862,0.022730116098815,0.0251256221965427,0.0251256275686946,0.0251256226241139,0.0251256523454291,0.0227301170867428,0.0227301158092713,0.0227301156326999,0.0227301146326103,0.025125627179931,95.9798994974874
A14A8J5H98KLO6,T1,3,33,0.2,0.102496739146451,0.101450170062728,0.104240917329512,0.102972192288311,0.103046206455691,0.10189165089875,0.102174711129713,0.102963208018115,0.102976405830659,0.102638304647763,0.102926771960149,0.0510199566760058,0.0514906608320088,0.0504480388285799,0.0513963165024989,0.0514222212352713,0.0510228936483492,0.0513778203823521,0.0507394456234248,0.0507425500421063,0.0508680647523363,0.0507595297381916,0.00499999377261608,0.00499999374384696,0.00499999409820384,0.00499999421279574,0.00499999421166529,0.00499999375789046,0.00499999375637778,0.0049999936802727,0.00499999378594045,0.0049999937581245,0.00499999739832977,99
A14A8J5H98KLO6,T1,5,33,0.95,0.396051555021015,0.479073675032671,0.479073323425232,0.479073576228527,0.479073645997684,0.479073509694215,0.479073463719893,0.479073425150566,0.479073474785502,0.396051553384679,0.479073698378789,0.403812449740965,1.22803963401872,1.22803921462555,1.22803955411322,1.22803981298328,1.22803923294517,1.22803935780268,1.22803930762444,1.22803942682797,0.403812425299057,1.2280391845227,0.00506348993548226,1.02925313018131e-07,1.02925314609591e-07,1.02925292909056e-07,1.01462633158528e-07,1.14626567264341e-07,1.02925291798651e-07,1.02925314061189e-07,1.02925313789131e-07,0.00506348999289153,1.02922350546207e-07,98.5
A14A8J5H98KLO6,T1,2,140,0.05,0.144131069475283,0.144131068878376,0.144131069617371,0.144131068970012,0.144131069079607,0.144131070281335,0.144131069930673,0.144131069655878,0.14413107041761,0.144131069263865,0.144131068838967,0.537064144505388,0.537064166691949,0.537064150628699,0.537064168358907,0.537064160997134,0.537064152519459,0.537064157293791,0.5370641655295,0.537064148034604,0.537064140832373,0.537064166155466,0.0201800516337434,0.0201800493360637,0.020180050715183,0.0201800488648335,0.0201800497656507,0.020180050618947,0.0201800501351441,0.0201800505823833,0.0201800508005582,0.0201800523504081,0.0201800493997835,86
A14A8J5H98KLO6,T1,4,140,0.2,0.0910665996494553,0.0910666006060948,0.09106660454372,0.0910666119910769,0.0910666043480131,0.0910666050573971,0.0910666065589347,0.0910666134515609,0.0910666072031756,0.0910666068125897,0.0910666267817975,1.22862336791198,1.22862343378045,1.2286232744826,1.22862329119927,1.22862330898416,1.2286233181572,1.22862327715771,1.22862321874089,1.22862324411558,1.22862330219204,1.22862271045063,1.07233791448504e-07,1.36268164425789e-07,1.36168952908403e-07,1.07233796701797e-07,1.07233794402775e-07,1.36168949784558e-07,1.36168958067872e-07,1.36168967620502e-07,1.36267247153873e-07,1.01808766256665e-07,2.80844760785422e-07,73.5
A14A8J5H98KLO6,T1,6,140,0.95,0.959658278364699,0.959658277681755,0.959658277922535,0.959658277465574,0.959658280421824,0.959658279842901,0.959658279569272,0.959658278280697,0.959658278035594,0.940536801865283,0.959658278124049,0.395697369343278,0.395697492049259,0.395697475725451,0.395697588590755,0.395697607149906,0.39569752652994,0.395697450095641,0.395697530240549,0.395697533326617,0.00110195039500875,0.39569752785499,0.0564811469926333,0.0564811371391363,0.05648113540318,0.0564811354053824,0.0564811353507544,0.0564811589870684,0.0564811404898283,0.0564811312398325,0.0564811332580386,0.115000016755017,0.0564811361541568,90
A14A8J5H98KLO6,T2,1,33,0.05,0.0321634993030897,0.0537736037031815,0.060831706798392,0.062143999711524,0.0450259078414445,0.0493041918275855,0.0373144931293994,0.0455203096122598,0.0593566822558794,0.0221203910463855,0.0354688434467697,0.0668195336034399,0.100187399567006,0.0874038439922842,0.0676488751855471,0.0892971686861423,0.099470906641361,0.0763824938551245,0.0947434342852324,0.0881165328004304,0.0353140328167415,0.0468720837158127,1.02010050020885e-07,1.10050249236462e-07,1.10050250024272e-07,1.020100620908e-07,1.02010042767334e-07,1.02010050165695e-07,1.02010050147807e-07,1.02010050020139e-07,1.0201004994326e-07,1.10050233349474e-07,1.10055833016253e-07,99.4974874371859
A14A8J5H98KLO6,T2,3,33,0.2,0.0146539430500728,0.014653948529661,0.0146539414300836,0.0146539393291975,0.0146539386355526,0.0146539358363161,0.0146539421658174,0.0146539474059112,0.0146539462793612,0.0146539387502203,0.0238134376238397,0.564653989016874,0.564654101895234,0.564653894705808,0.564653903036768,0.564653855411966,0.56465378481489,0.564653892385793,0.564654109494361,0.564654005382221,0.564653865594717,0.0289027655454561,0.00524162691283681,0.00524163174324529,0.00524162664192165,0.00524162493389578,0.00524162491853916,0.00524162325568786,0.00524162708637534,0.00524163014818126,0.00524163021964392,0.00524162491171518,0.00999999591278146,98
A14A8J5H98KLO6,T2,5,33,0.95,0.728241074827325,0.912877214319473,0.915985696929443,0.936875098315784,0.94802177030576,0.768402693869836,0.761776724749742,0.909513127792402,0.85506956313067,0.946121155987034,0.781032141921995,0.0515102154499494,0.151765337182058,0.163502792103277,0.172135959926817,0.104544932894654,0.0651457756354021,0.0689932623775817,0.0431365877806258,0.117818713777987,0.16278459052526,0.0685668427647213,1.01999999884084e-07,1.01999999797469e-07,1.01999999769121e-07,1.01999999964181e-07,1.10001216736793e-07,1.01999999247e-07,1.09999998518968e-07,1.00500234360598e-07,1.00500453100784e-07,1.00499999826408e-07,1.01999999830435e-07,100
A14A8J5H98KLO6,T2,2,140,0.05,0.0969494914161357,0.0969494907455955,0.0969494908518903,0.0969494904983179,0.0969494929259225,0.096949491869573,0.0969494899763625,0.0969494902025522,0.0969494898676015,0.0969494910410931,0.0969494877875927,0.741933304876967,0.741933317091339,0.741933335447306,0.741933322049556,0.741933328654373,0.741933336115513,0.741933341690527,0.741933366805173,0.741933329256149,0.741933332959641,0.741933392052908,0.0188443997206095,0.0188444007756866,0.018844397938915,0.0188444036993609,0.0188443996904875,0.0188443974299274,0.0188443981906999,0.0188443906425151,0.0188443992272477,0.0188443973530615,0.0188443924835059,90
A14A8J5H98KLO6,T2,4,140,0.2,0.104760712181041,0.104760697784798,0.104760704564887,0.104760675507896,0.104760698136026,0.104760691026549,0.104760702150015,0.104760762442366,0.10476070716768,0.104760698806175,0.104760733692355,1.12473930855359,1.12473947966032,1.12473946558265,1.12473968706933,1.124739490749,1.12473959127849,1.12473924937064,1.12473812247891,1.12473904211899,1.12473944629997,1.12473803015674,1.06747467899277e-07,1.33739458382625e-07,1.33737301176383e-07,1.33737272877759e-07,1.06747463948247e-07,1.06747459826097e-07,2.34949117533512e-07,7.74826744768921e-07,2.71192772576281e-07,1.33737313515471e-07,7.74742006238931e-07,76
A14A8J5H98KLO6,T2,6,140,0.95,0.953489590517223,0.953489589268495,0.953489590629674,0.953489591494836,0.953489590683252,0.953489591229097,0.953489593521265,0.953489591068741,0.953489591648786,0.95348959106118,0.95348959706071,0.664277733795949,0.664277494060865,0.6642776971326,0.664277767534531,0.664277639913159,0.664277727103182,0.664277719437679,0.664277698440413,0.664277733384472,0.664277719406815,0.664277736143354,0.0295103007956114,0.0295103541120744,0.0295103084664566,0.0295103018520487,0.0295103185780771,0.0295103069634734,0.0295103061077785,0.0295103119854786,0.0295103089268708,0.0295103081070748,0.029510307268388,90
A18LFH7XW61JO9,T1,2,140,0.05,0.486247314466886,0.486247331233021,0.486247308585682,0.486247350843223,0.486247286749234,0.486247299957358,0.486247311502319,0.486247280997519,0.486247294706781,0.486247300084403,0.486247270543655,0.187066792113465,0.18706680156014,0.187066839866632,0.187066834504272,0.18706681080352,0.18706680921749,0.187066812878012,0.187066788562284,0.187066768007255,0.187066814083778,0.187066816708539,1.1662304600776e-07,1.16623053049691e-07,1.16623037609657e-07,1.16623047298777e-07,1.16623038509705e-07,1.16623040835012e-07,1.16623038452364e-07,1.1662304963496e-07,1.03324608549707e-07,1.16623039792517e-07,1.16623559139051e-07,69.3467336683417
A18LFH7XW61JO9,T1,4,140,0.2,0.495847854826862,0.495847851982586,0.495847858268913,0.495847853680084,0.495847856394797,0.49584785361759,0.495847853969412,0.49584785343826,0.49584785575061,0.495847854776691,0.495847857339362,0.0941229495437773,0.0941229596543298,0.0941229503302713,0.0941229539254904,0.094122963316505,0.0941229607213101,0.0941229545445625,0.0941229528495467,0.0941229533930095,0.0941229557367609,0.0941229669265143,0.0352415756826238,0.0352415814567537,0.0352415733907919,0.0352415750952664,0.0352415828063473,0.0352415812919715,0.0352415747428012,0.0352415733790419,0.0352415737989562,0.0352415750647294,0.0352415823517611,72
A18LFH7XW61JO9,T1,6,140,0.95,0.461706823502439,0.461706823380019,0.4617068277821,0.461706826522135,0.46170682137916,0.461706823568789,0.461706824702865,0.461706823660131,0.461706823326206,0.461706822562416,0.461706822898575,0.0996041279388913,0.0996041269440004,0.0996041349674277,0.0996041242890413,0.0996041291140562,0.0996041322872788,0.0996041290236978,0.0996041279267631,0.0996041282008087,0.0996041262807493,0.0996041261860677,0.0102047649756456,0.0102047651260314,0.0102047669169002,0.0102047652333674,0.0102047766038716,0.0102047660382459,0.0102047653576174,0.0102047650374934,0.0102047651183466,0.0102047660871808,0.0102047652056642,65.5
A18LFH7XW61JO9,T1,1,33,0.05,0.539600088476389,0.539600073788375,0.539600038009474,0.539600090120014,0.539599530850487,0.539597426789331,0.539600090994922,0.539600121718808,0.539600071280807,0.123413474665845,0.539600090161836,0.450312866945103,0.450312973429792,0.450313033595294,0.450312870758783,0.450315153778972,0.450323596321828,0.450312867425155,0.450312759312887,0.45031297269936,1.76681107510741,0.450312890032836,0.00509378435963386,0.00509378585305184,0.00509378689685095,0.00509378427509108,0.00509382503649394,0.00509398582666141,0.0050937842539715,0.00509378424756294,0.00509378586291275,1.00959187912061e-07,0.00509378428772704,98
A18LFH7XW61JO9,T1,3,33,0.2,0.157446624122373,0.157446656455185,0.157446660516805,0.157446654920268,0.15744668907442,0.157446658125223,0.15744662617832,0.157446682801767,0.157446778543434,0.157446657089749,0.157446641444125,1.21617390508101,1.21617370078661,1.21617376145874,1.21617370841698,1.21617373956856,1.21617373934731,1.21617380304572,1.21617369988804,1.21617357500738,1.21617369249077,1.21617379041181,0.0148505504992275,0.0148505523930085,0.0148505513731004,0.0148505515807867,0.0148505550331449,0.0148505515506784,0.0148505510727059,0.0148505520181091,0.0148505595922401,0.0148505517669901,0.0148505515787226,96
A18LFH7XW61JO9,T1,5,33,0.95,0.268559753076091,0.454741874691705,0.327869676418791,0.252492280955023,0.301982810356431,0.228586573334463,0.220199983908543,0.3395348319713,0.213521732334245,0.240431976685538,0.223328134096697,0.0373962802040333,0.0027605914183203,0.028788426329212,0.00125099931148919,0.0355498878693465,0.0309170773896867,0.0245965339618377,0.00821116035892747,0.0215787895843048,0.0338464856610088,0.0243543213049707,1.02000008307153e-07,1.09999998522618e-07,1.09999998604871e-07,1.26049171170968e-07,1.09999996125261e-07,1.0999993535512e-07,1.09999998658133e-07,1.00500144611012e-07,1.09999999162478e-07,1.01999999694808e-07,1.10063496862485e-07,99.5
