subID,N,sigma,H_true,H_subj,H_subj_EST,noise_in_DV,lapse_rate,pct
sim050030056002,50,30,0.05,0.6,0.485903334682718,6.11945080077688,0.499999993007827,10
sim050030056502,50,30,0.05,0.65,0.489982851908555,5.88725388933052,0.499999998694522,8
sim050030057002,50,30,0.05,0.7,0.494585599449714,5.78211297642367,0.499999972614312,10
sim050030057502,50,30,0.05,0.75,0.503647751649859,5.98913384697787,0.499999992307869,14
sim050030058002,50,30,0.05,0.8,0.550825589873127,6.07558327161001,0.499999993062068,8
sim050030058502,50,30,0.05,0.85,0.485142760341756,6.08100657683465,0.499999998781843,4
sim050030059002,50,30,0.05,0.9,0.516681492045103,5.9171559891052,0.4999994318921,4
sim050030059502,50,30,0.05,0.95,0.522684742427857,5.89652883154178,0.499999995165085,4
sim0500300510002,50,30,0.05,1,0.999999876224394,0.435316775888605,0.428606545876539,32
sim050030950002,50,30,0.95,0,1.43017634760573e-11,6.65501730710338,0.391304046393988,52
sim050030950502,50,30,0.95,0.05,0.439313693667357,2.26257687533816,0.499999976890558,4
sim050030951002,50,30,0.95,0.1,0.491379677827571,6.03174313506083,0.499999993993858,4
sim050030951502,50,30,0.95,0.15,0.499980798536683,6.20413069941957,0.499999998557063,6
sim050030952002,50,30,0.95,0.2,0.55687268218077,1.99326270406272,0.499999999735374,10
sim050030952502,50,30,0.95,0.25,0.510586574349908,5.91924400411153,0.499999973987911,8
sim050030953002,50,30,0.95,0.3,0.506133669705901,5.98008914265682,0.499999872669645,6
sim050030953502,50,30,0.95,0.35,0.482574100833744,2.93469518393443,0.499999974323627,8
sim050030954002,50,30,0.95,0.4,0.513010517299941,1.35461380710848,0.499999995193689,6
sim050030954502,50,30,0.95,0.45,0.471460919650104,6.04028008123166,0.49999935102831,6
sim050030955002,50,30,0.95,0.5,0.706832895509626,0.13458630057166,0.23999999534909,76
sim050030955502,50,30,0.95,0.55,0.99999994150114,0.383305915304502,0.0600257307387744,90
sim050030956002,50,30,0.95,0.6,0.64220218166137,0.223138116814345,0.0600000189014685,94
sim050030956502,50,30,0.95,0.65,0.999887329587597,0.00670866426039792,0.0400006937915943,92
sim050030957002,50,30,0.95,0.7,0.622075238547923,0.254648423570677,0.119999988198375,88
sim050030957502,50,30,0.95,0.75,0.999999828653808,5.72893913137414,1.16259986660816e-07,94
sim050030958002,50,30,0.95,0.8,0.620265552343452,0.250195909141686,0.0200000055615257,98
sim050030958502,50,30,0.95,0.85,0.999999577468848,1.42802174230967,9.87070400536063e-07,92
sim050030959002,50,30,0.95,0.9,0.694499898319271,0.155551585122425,0.0999999942911257,90
sim050030959502,50,30,0.95,0.95,0.999987093876482,0.0593924011296315,0.0799999967470647,86
sim0500309510002,50,30,0.95,1,0.699034185226191,0.168352776456646,0.19999999439753,80
sim050110050002,50,110,0.05,0,0.48498114560519,4.84241467314098,0.499998916976866,54
sim050110050502,50,110,0.05,0.05,0.0475746153046656,1.04091813233434,1.0283647050747e-07,82
sim050110051002,50,110,0.05,0.1,0.0784810667673215,0.939643218252501,2.14382585921803e-07,86
sim050110051502,50,110,0.05,0.15,0.0417828521737467,1.00324600846119,1.79345369815358e-07,86
sim050110052002,50,110,0.05,0.2,0.0430036381869791,0.0560887592608324,0.249053407808543,70
sim050110052502,50,110,0.05,0.25,0.0562140364332395,1.21987496879605,1.74835369153282e-07,78
sim050110053002,50,110,0.05,0.3,0.0484440081783801,1.17408405953653,6.99876421845502e-07,82
sim050110053502,50,110,0.05,0.35,0.0672721122288644,1.05832895473366,1.37980366792552e-07,76
sim050110054002,50,110,0.05,0.4,0.105091629526544,0.995607181267385,1.26754402234514e-07,72
sim050110054502,50,110,0.05,0.45,1.55474360912133e-07,9.99800771865834,0.107861920832434,64
sim050110055002,50,110,0.05,0.5,0.999999999682057,9.99418188885885,0.373190414889393,28
sim050110055502,50,110,0.05,0.55,0.974378162704523,1.65544932901372,0.343776733348047,30
sim050110056002,50,110,0.05,0.6,0.965328122778181,0.490414921741108,0.368771358384209,22
sim050110056502,50,110,0.05,0.65,0.893361521851618,6.59442520781841,0.437822233523514,26
sim050110057002,50,110,0.05,0.7,0.986096424637759,0.324899748582007,0.285528730864053,34
sim050110057502,50,110,0.05,0.75,0.999990375793328,9.99813270414143,0.0802040377283764,32
sim050110058002,50,110,0.05,0.8,0.973652085859111,0.11300191073392,0.24022783082698,36
sim050110058502,50,110,0.05,0.85,0.982847273168114,0.00538596873509122,0.359999999737271,26
sim050110059002,50,110,0.05,0.9,0.968092872229293,2.24939309257105,3.29383705543088e-07,32
sim050110059502,50,110,0.05,0.95,0.994884969792209,0.749652802588611,0.105998987148843,42
sim0501100510002,50,110,0.05,1,0.999999997040838,1.54949490365882,9.13860415702954e-07,46
sim050110950002,50,110,0.95,0,0.649147180626516,6.63582972116247,0.499999078783755,48
sim050110950502,50,110,0.95,0.05,0.0405762691580818,0.230114912753497,0.128247087173955,44
sim050110951002,50,110,0.95,0.1,0.0423785830525584,0.00435279743841427,0.259999991252869,38
sim050110951502,50,110,0.95,0.15,0.0502341832057179,2.5760212431635,3.3496203216444e-07,38
sim050110952002,50,110,0.95,0.2,0.0488228947154339,0.00179159631336395,0.399999982461154,32
sim050110952502,50,110,0.95,0.25,0.00853949366673843,0.565636644196616,0.18921260156104,28
sim050110953002,50,110,0.95,0.3,0.0441846699322247,2.41366448660601,4.15346999764395e-07,32
sim050110953502,50,110,0.95,0.35,0.00260108822277684,9.99996873425076,0.25844101676555,30
sim050110954002,50,110,0.95,0.4,0.00727927664567498,9.08046244456707,5.33702954559864e-06,30
sim050110954502,50,110,0.95,0.45,0.015672694947622,6.62078109747585,6.84849930803792e-06,32
sim050110955002,50,110,0.95,0.5,0.944467776936895,0.0320837041119232,0.459999973365258,56
sim050110955502,50,110,0.95,0.55,0.986720392103981,2.81644484281706,1.6011569581561e-07,74
sim050110956002,50,110,0.95,0.6,0.892999017189363,1.20881218803683,9.25368134232215e-07,82
sim050110956502,50,110,0.95,0.65,0.936909911537372,1.91449689065177,2.12149933499639e-07,72
sim050110957002,50,110,0.95,0.7,0.976818948837465,0.723781178139249,1.0073803393279e-07,76
sim050110957502,50,110,0.95,0.75,0.931867011850362,0.806041671714507,1.04053543783288e-07,68
sim050110958002,50,110,0.95,0.8,0.969131268321779,2.09393833858863,1.19383961843207e-07,78
sim050110958502,50,110,0.95,0.85,0.896833559518571,0.813789872236256,1.04601655895333e-07,90
sim050110959002,50,110,0.95,0.9,0.93942116238587,0.859813576429883,1.0581080623013e-07,72
sim050110959502,50,110,0.95,0.95,0.959304991213427,0.838533009659526,1.15332751147531e-07,92
sim0501109510002,50,110,0.95,1,0.999999999971037,9.99583526325308,0.0156552243098928,68
sim050160050002,50,160,0.05,0,1.33584832385522e-09,0.457798493170995,9.59746463645938e-07,46
sim050160050502,50,160,0.05,0.05,0.0464982675329747,0.747688979896641,2.07373856477765e-07,76
sim050160051002,50,160,0.05,0.1,0.04216739844669,0.997550399293782,1.22247372070016e-07,68
sim050160051502,50,160,0.05,0.15,0.0496624557158212,0.60321325264712,0.062079199870298,58
sim050160052002,50,160,0.05,0.2,0.0573157625682115,0.0028513261518592,0.159999993545525,56
sim050160052502,50,160,0.05,0.25,0.0799292892068465,0.996594329099732,0.0445627068022255,78
sim050160053002,50,160,0.05,0.3,0.0878453298557701,0.738913019042961,1.41618353426663e-07,68
sim050160053502,50,160,0.05,0.35,0.0699752739699807,1.39087554874542,0.12892490075202,62
sim050160054002,50,160,0.05,0.4,0.0567771394360055,1.77031016982522,3.85879756119713e-07,70
sim050160054502,50,160,0.05,0.45,0.101155866352965,1.85328044297105,1.17430755747602e-06,68
sim050160055002,50,160,0.05,0.5,0.992416242419184,1.89180856793468,4.28333420460774e-07,62
sim050160055502,50,160,0.05,0.55,0.954955282151873,0.829933280566083,0.233481722331901,40
sim050160056002,50,160,0.05,0.6,0.911026925013656,1.74143401211077,1.22126878433094e-07,34
sim050160056502,50,160,0.05,0.65,0.960497170275716,0.885006509111263,0.0522866231295014,42
sim050160057002,50,160,0.05,0.7,0.948138806364214,2.08146432265063,3.02519950841931e-07,38
sim050160057502,50,160,0.05,0.75,0.934025209313666,0.0745034133726867,0.179555262831416,42
sim050160058002,50,160,0.05,0.8,0.914385918390602,0.830627076527474,2.77432604751728e-07,36
sim050160058502,50,160,0.05,0.85,0.89025659379977,0.0982007544719007,0.217779064419065,44
sim050160059002,50,160,0.05,0.9,0.983824408761134,1.04517772960964,0.111838640019926,30
sim050160059502,50,160,0.05,0.95,0.970169338691414,1.15024209417077,3.49186923220049e-07,42
sim0501600510002,50,160,0.05,1,0.999999847740756,0.791230709404012,1.08669496328122e-06,52
sim050160950002,50,160,0.95,0,9.53546042548993e-05,0.0183802163938737,1.07999998952748e-07,48
sim050160950502,50,160,0.95,0.05,0.0289306382743141,0.040174658491956,0.23606178426504,40
sim050160951002,50,160,0.95,0.1,0.0167392412963831,1.56424224854612,1.4043044846255e-07,46
sim050160951502,50,160,0.95,0.15,0.0892851296391273,0.000344007900384189,0.25999999314119,48
sim050160952002,50,160,0.95,0.2,0.0371547337981375,0.574495681952623,0.0734826680932995,42
sim050160952502,50,160,0.95,0.25,0.0508925446286897,0.00213985801431092,0.339999988276264,42
sim050160953002,50,160,0.95,0.3,0.130107114747012,1.09240708495632,4.52918829547052e-07,40
sim050160953502,50,160,0.95,0.35,0.109446577708994,1.27311156400687,3.98519280463475e-07,50
sim050160954002,50,160,0.95,0.4,0.0323916306135312,3.20940840367382,1.11628393571114e-06,32
sim050160954502,50,160,0.95,0.45,0.0875177891113396,0.352953159937134,0.354207478278174,28
sim050160955002,50,160,0.95,0.5,0.604361229915923,0.100895209631314,0.332005943511064,54
sim050160955502,50,160,0.95,0.55,0.854304039504627,0.837968340665431,1.03513932405331e-07,72
sim050160956002,50,160,0.95,0.6,0.878749076788473,0.769696047619574,0.0457081095381747,76
sim050160956502,50,160,0.95,0.65,0.917564047624123,0.421190730206734,0.252485653078492,68
sim050160957002,50,160,0.95,0.7,0.947709517551213,1.44868186931024,2.59792697023502e-07,60
sim050160957502,50,160,0.95,0.75,0.918945553269947,1.02938181674225,1.85497062374603e-07,72
sim050160958002,50,160,0.95,0.8,0.999999999489528,9.68732013679204,0.0360382321374942,84
sim050160958502,50,160,0.95,0.85,0.999999999984109,6.47825968277123,8.97120815188676e-06,74
sim050160959002,50,160,0.95,0.9,0.939559160911884,0.740619467308034,1.1079094845995e-07,72
sim050160959502,50,160,0.95,0.95,0.94338709995876,0.547586086293745,0.0378998696049674,78
sim0501609510002,50,160,0.95,1,0.999999999847955,9.96240521557418,0.0314396736700112,76
sim100030050002,100,30,0.05,0,0.345461528916169,0.0225835187527713,0.429999987374404,55
sim100030050502,100,30,0.05,0.05,1.01272763198802e-08,1.76473704893984,0.000205920097741803,94
sim100030051002,100,30,0.05,0.1,1.9562706301885e-07,2.57492548875256,0.000230715849108215,91
sim100030051502,100,30,0.05,0.15,9.20802268222327e-07,0.0983151266024623,0.0100033913178871,92
sim100030052002,100,30,0.05,0.2,0.280979893860667,0.119087767119072,0.0100000011590073,99
sim100030052502,100,30,0.05,0.25,6.0106702068012e-10,0.258585987102157,0.0203495815128131,92
sim100030053002,100,30,0.05,0.3,3.5971234763692e-09,0.114824359690571,0.0137186879277158,93
sim100030053502,100,30,0.05,0.35,5.82538379517632e-07,3.41537709373091,0.000229280105066094,92
sim100030054002,100,30,0.05,0.4,0.279192510134489,0.175630589234073,0.0399999949871268,96
sim100030054502,100,30,0.05,0.45,2.89494475070577e-10,5.76868490005651,0.000147862276545526,94
sim100030055002,100,30,0.05,0.5,0.343289185138897,3.90200880230591,0.499999897260191,26
sim100030055502,100,30,0.05,0.55,0.366723349749371,1.77011167518165,0.499999997624243,7
sim100030056002,100,30,0.05,0.6,0.523612780638872,5.98437688329575,0.49999993850371,6
sim100030056502,100,30,0.05,0.65,0.479903943214618,1.74745786950127,0.499999988520064,5
sim100030057002,100,30,0.05,0.7,0.499844193454509,6.23051274335421,0.49999998310708,10
sim100030057502,100,30,0.05,0.75,0.249985550850945,2.86915210369735,0.499999986796651,10
sim100030058002,100,30,0.05,0.8,0.522443676950437,5.97751482601196,0.499998496623845,4
sim100030058502,100,30,0.05,0.85,0.568316723356778,2.1081051948106,0.499999999882231,5
sim100030059002,100,30,0.05,0.9,0.471020352821312,2.08135756491761,0.499999988251508,5
sim100030059502,100,30,0.05,0.95,0.532654277541849,6.03375797472144,0.49999967293109,6
sim1000300510002,100,30,0.05,1,0.394922947875887,2.33261256577293,0.499999993734923,33
sim100030950002,100,30,0.95,0,0.000696440741255271,9.99999162515796,0.355972671505161,52
sim100030950502,100,30,0.95,0.05,0.466083602461612,2.42351043735321,0.499999987144294,8
sim100030951002,100,30,0.95,0.1,0.706210460606784,1.77802368438078,0.499999988522449,5
sim100030951502,100,30,0.95,0.15,0.466902794719307,6.09738824411186,0.499998288395773,7
sim100030952002,100,30,0.95,0.2,0.590242127191668,2.75753356121773,0.499999987249331,8
sim100030952502,100,30,0.95,0.25,0.769210436244931,3.78543591755528,0.499999987285323,6
sim100030953002,100,30,0.95,0.3,0.47517233098631,5.8173979499737,0.499999709899969,4
sim100030953502,100,30,0.95,0.35,0.599874681057242,2.67161439805029,0.499999988118541,6
sim100030954002,100,30,0.95,0.4,0.537874070023826,1.18801155427945,0.499999999880332,7
sim100030954502,100,30,0.95,0.45,0.523674746788881,2.26966247627685,0.499999987888336,6
sim100030955002,100,30,0.95,0.5,0.794288487606225,0.0958594070096461,0.299999998717838,70
sim100030955502,100,30,0.95,0.55,0.999997929897004,0.0257116811690267,0.0401782114513074,91
sim100030956002,100,30,0.95,0.6,0.775166317752167,0.113460103089348,0.0299999951982294,97
sim100030956502,100,30,0.95,0.65,0.999983538170733,4.17003971281119,1.00218606987812e-07,93
sim100030957002,100,30,0.95,0.7,0.999999999885963,0.206117137955199,0.0529536308075048,91
sim100030957502,100,30,0.95,0.75,0.999999826592676,0.06946873350922,0.0300000064429985,93
sim100030958002,100,30,0.95,0.8,0.999999766052251,0.151522312873592,0.0101925878991968,97
sim100030958502,100,30,0.95,0.85,0.99999993978782,2.71464014318911,0.000217456699644143,94
sim100030959002,100,30,0.95,0.9,0.999999949513551,6.05773642718998,0.000510462867082311,93
sim100030959502,100,30,0.95,0.95,0.999999998572911,7.39829797868887,4.42857650003879e-06,91
sim1000309510002,100,30,0.95,1,1.4972051004807e-05,8.12615840796482,3.31911353702757e-05,64
sim100110050002,100,110,0.05,0,0.548874559445023,3.22317284590235,0.499999996915298,50
sim100110050502,100,110,0.05,0.05,0.0223302426597458,1.33848851509401,1.1962934209604e-07,81
sim100110051002,100,110,0.05,0.1,0.0635826443865926,0.919936772237213,1.46427574393284e-07,83
sim100110051502,100,110,0.05,0.15,0.0438555087472939,1.29641065785261,1.24058045024523e-07,79
sim100110052002,100,110,0.05,0.2,0.0760682515240293,0.36348616714398,0.171260733179424,72
sim100110052502,100,110,0.05,0.25,0.0597538017508636,1.15940074848685,1.01096413563326e-07,76
sim100110053002,100,110,0.05,0.3,0.0601209102991621,1.06567950761457,3.0311134079592e-07,82
sim100110053502,100,110,0.05,0.35,0.0894091694648045,1.12995933053252,9.66667361189021e-07,75
sim100110054002,100,110,0.05,0.4,0.0868013036381682,1.50518295914608,1.64866694452755e-07,71
sim100110054502,100,110,0.05,0.45,0.0481387141510821,2.12498136915906,3.47474908728573e-07,72
sim100110055002,100,110,0.05,0.5,0.998616391976501,9.9997431525624,0.143876046858663,37
sim100110055502,100,110,0.05,0.55,0.998696210218705,9.99889927025443,0.286799132475951,32
sim100110056002,100,110,0.05,0.6,0.953061566021568,0.236110793234216,0.369831133224952,24
sim100110056502,100,110,0.05,0.65,0.961355781196776,5.36856202079266,1.88386606142541e-06,29
sim100110057002,100,110,0.05,0.7,0.96110236257153,4.33288658706821,3.69263261742511e-07,29
sim100110057502,100,110,0.05,0.75,0.979622270228387,0.697747085201046,0.261462039896986,33
sim100110058002,100,110,0.05,0.8,0.923355893544633,0.493533674705976,0.234347810257745,39
sim100110058502,100,110,0.05,0.85,0.985573403787773,0.160689283044658,0.373599907064577,30
sim100110059002,100,110,0.05,0.9,0.980327894053326,2.54830977990223,3.52578574867713e-07,32
sim100110059502,100,110,0.05,0.95,0.972313136010967,0.750428693809974,0.0839639980220925,41
sim1001100510002,100,110,0.05,1,0.999988695096037,1.53489974358508,3.57438386815424e-07,47
sim100110950002,100,110,0.95,0,0.672729341489167,6.46986030930205,0.499999988554495,50
sim100110950502,100,110,0.95,0.05,0.027929833461402,0.00234762082607973,0.189999992372678,43
sim100110951002,100,110,0.95,0.1,0.0546139882469581,2.05261906801494,4.05752485645878e-07,36
sim100110951502,100,110,0.95,0.15,0.11070699730137,0.00148852631073179,0.28999998904727,40
sim100110952002,100,110,0.95,0.2,0.0350370562685183,0.500329632934949,0.387923047352514,31
sim100110952502,100,110,0.95,0.25,0.0116026914850931,0.247166208381705,0.272226632674911,32
sim100110953002,100,110,0.95,0.3,0.0388885270805009,3.55824290450411,2.99374514127503e-07,29
sim100110953502,100,110,0.95,0.35,0.000305210855101405,9.99995747501019,0.156827548787206,28
sim100110954002,100,110,0.95,0.4,0.0044215603168511,8.03802982740888,2.24124021609315e-06,31
sim100110954502,100,110,0.95,0.45,0.019763083902502,5.68823589917126,8.36489296823079e-07,30
sim100110955002,100,110,0.95,0.5,0.857788957064308,0.87504303849155,0.307319011867969,64
sim100110955502,100,110,0.95,0.55,0.974637634928593,2.60400825398799,1.61692351285805e-07,72
sim100110956002,100,110,0.95,0.6,0.918043188655819,1.19477986154719,2.23806489439134e-07,79
sim100110956502,100,110,0.95,0.65,0.928447914098796,1.75217921088227,1.07472748713893e-07,74
sim100110957002,100,110,0.95,0.7,0.961649639768574,1.20448934543514,0.0167584614859802,75
sim100110957502,100,110,0.95,0.75,0.940515433085918,0.761378485382865,0.0824179202211403,66
sim100110958002,100,110,0.95,0.8,0.940839919235465,1.54223916185516,8.74618661134208e-07,78
sim100110958502,100,110,0.95,0.85,0.952116991891267,1.35972546080554,1.20525457105647e-07,86
sim100110959002,100,110,0.95,0.9,0.94088951236908,0.668000436993077,0.0411133731600016,79
sim100110959502,100,110,0.95,0.95,0.954033226104101,0.8096097888992,1.10060052925665e-07,90
sim1001109510002,100,110,0.95,1,0.998210620264098,0.226393827605858,0.34773267551437,56
sim100160050002,100,160,0.05,0,0.636536780058688,6.21397444720682,0.499999992022727,27
sim100160050502,100,160,0.05,0.05,0.0484484099616182,0.592113378466514,1.00541203156705e-07,80
sim100160051002,100,160,0.05,0.1,0.0559658879975226,0.980926244004663,1.34626073794207e-07,67
sim100160051502,100,160,0.05,0.15,0.0771864427553834,0.719823329611583,0.0126161431455178,71
sim100160052002,100,160,0.05,0.2,0.0871640649722245,0.854802267478157,1.38020037685892e-07,58
sim100160052502,100,160,0.05,0.25,0.0723989683114259,0.430337358069712,0.100595293542382,77
sim100160053002,100,160,0.05,0.3,0.0986652703687311,0.56136369435196,0.0329378542262477,71
sim100160053502,100,160,0.05,0.35,0.0752407070684925,1.33975601394466,5.20757026631791e-07,64
sim100160054002,100,160,0.05,0.4,0.080603509194181,1.14784356786374,1.37510294334084e-07,74
sim100160054502,100,160,0.05,0.45,0.115999935629701,1.32003338258631,1.30765955185724e-07,65
sim100160055002,100,160,0.05,0.5,0.997872041841173,2.95928469059404,4.84189018347692e-05,47
sim100160055502,100,160,0.05,0.55,0.971170769649069,0.10197940728785,0.32582257718979,40
sim100160056002,100,160,0.05,0.6,0.920833842350003,2.3140094938046,1.93820948933499e-07,32
sim100160056502,100,160,0.05,0.65,0.922062390531099,1.05037275132727,1.58676155226262e-07,41
sim100160057002,100,160,0.05,0.7,0.920776817412368,1.48597486031827,3.17465120493331e-07,36
sim100160057502,100,160,0.05,0.75,0.940250205719726,0.0838356141974825,0.193754588442078,42
sim100160058002,100,160,0.05,0.8,0.923653669687171,0.972402203668334,1.21790860318981e-07,41
sim100160058502,100,160,0.05,0.85,0.915050760712314,0.0736534809575729,0.210407212301656,42
sim100160059002,100,160,0.05,0.9,0.976645831815773,1.29960502971711,1.90843809390643e-07,33
sim100160059502,100,160,0.05,0.95,0.962726896977958,0.800903371676627,0.0637700100869219,41
sim1001600510002,100,160,0.05,1,0.999999999917315,9.7161584714009,0.000347472225522804,51
sim100160950002,100,160,0.95,0,2.70540929182781e-12,0.285105884136436,1.04394327304597e-07,49
sim100160950502,100,160,0.95,0.05,0.0286030999885796,0.084958066908736,0.206302425110042,42
sim100160951002,100,160,0.95,0.1,0.0339320303101924,0.999194570688468,1.57962409879869e-07,44
sim100160951502,100,160,0.95,0.15,0.0813354764295418,0.264147017952723,0.21762434946928,50
sim100160952002,100,160,0.95,0.2,0.0567219015230664,0.934959015134542,0.0607355159707815,41
sim100160952502,100,160,0.95,0.25,0.0731157009476644,0.485842345628206,0.208765928680687,42
sim100160953002,100,160,0.95,0.3,0.0855426300737444,1.46878153143331,1.70359666077155e-07,34
sim100160953502,100,160,0.95,0.35,0.116529425344083,0.500351237063958,0.192325201359448,44
sim100160954002,100,160,0.95,0.4,0.0158422123829878,2.6343830589863,4.85943647905203e-07,34
sim100160954502,100,160,0.95,0.45,5.14694207252272e-06,9.99998931589009,0.0376216494665497,30
sim100160955002,100,160,0.95,0.5,0.802748504775847,0.562194536283675,0.287280947834232,54
sim100160955502,100,160,0.95,0.55,0.888331207516211,1.22380149716118,1.03271577356004e-07,66
sim100160956002,100,160,0.95,0.6,0.885372978434733,1.13010469019185,2.63706487310291e-07,74
sim100160956502,100,160,0.95,0.65,0.926961275180231,0.696470741323518,0.093925781555292,78
sim100160957002,100,160,0.95,0.7,0.926380630761063,1.20850043137951,2.30258372025743e-07,65
sim100160957502,100,160,0.95,0.75,0.941542428609691,0.698029704128634,0.0474933948375511,79
sim100160958002,100,160,0.95,0.8,0.937411941901804,0.922912178188536,1.88326681646509e-07,84
sim100160958502,100,160,0.95,0.85,0.90900264633107,0.804369849865802,1.20836430573184e-07,70
sim100160959002,100,160,0.95,0.9,0.946792416643899,0.958419722771344,2.3047722322706e-07,73
sim100160959502,100,160,0.95,0.95,0.947541681277651,0.529855014625251,0.0174515454082595,75
sim1001609510002,100,160,0.95,1,0.999999999941378,0.746078236552938,1.1659810423508e-07,62
sim150030050002,150,30,0.05,0,0.345446079970527,0.0218187160087964,0.333333329857596,65.3333333333333
sim150030050502,150,30,0.05,0.05,1.50989436108425e-08,1.27031974061576,0.000688592828066361,94.6666666666667
sim150030051002,150,30,0.05,0.1,2.46845247497833e-08,0.0110140509017609,0.141823404144674,91.3333333333333
sim150030051502,150,30,0.05,0.15,3.67104703765748e-08,0.143994203717831,0.00666665986841621,94.6666666666667
sim150030052002,150,30,0.05,0.2,1.27311991772991e-06,0.178073425943978,0.00013338321698954,98
sim150030052502,150,30,0.05,0.25,1.74740584572938e-09,0.00743477423285225,0.0201969693947497,92
sim150030053002,150,30,0.05,0.3,1.66173834541613e-09,3.52938973263033,0.0171086270622332,94
sim150030053502,150,30,0.05,0.35,0.00170051406097814,0.0800849842268288,0.0466667443386044,93.3333333333333
sim150030054002,150,30,0.05,0.4,2.23349123932635e-08,3.45670722450109,0.000145089326975456,96
sim150030054502,150,30,0.05,0.45,2.01996439307153e-08,6.19172781911936,0.00171395259248721,93.3333333333333
sim150030055002,150,30,0.05,0.5,0.405776590949325,4.23737822126421,0.499999995446754,31.3333333333333
sim150030055502,150,30,0.05,0.55,0.528305717755517,5.9620062810779,0.499999786698509,7.33333333333333
sim150030056002,150,30,0.05,0.6,0.513125279817846,2.0325554181813,0.499999999922744,5.33333333333333
sim150030056502,150,30,0.05,0.65,0.521708841346835,5.90510904998073,0.499999997940332,6
sim150030057002,150,30,0.05,0.7,0.525136685631909,5.97592573500603,0.499999792487604,6.66666666666667
sim150030057502,150,30,0.05,0.75,0.299001297461346,1.70650283460706,0.499999998342624,9.33333333333333
sim150030058002,150,30,0.05,0.8,0.527358084045824,1.76753003824589,0.499999992384724,4.66666666666667
sim150030058502,150,30,0.05,0.85,0.512121359690182,2.01739111623688,0.49999999992417,4
sim150030059002,150,30,0.05,0.9,0.529075681066799,1.75454803855373,0.499999999922062,5.33333333333333
sim150030059502,150,30,0.05,0.95,0.52318394893256,6.04580857610732,0.499999795027386,4.66666666666667
sim1500300510002,150,30,0.05,1,0.535254283982149,5.75425395934495,0.499999222179922,38.6666666666667
sim150030950002,150,30,0.95,0,0.00689864080381154,8.85823321131205,0.442599244452717,51.3333333333333
sim150030950502,150,30,0.95,0.05,0.477772517410356,2.08043497703557,0.499999999916692,7.33333333333333
sim150030951002,150,30,0.95,0.1,0.475382599243933,5.87056707492396,0.499999002570451,6
sim150030951502,150,30,0.95,0.15,0.4648487081335,6.23512683924235,0.499999782344066,5.33333333333333
sim150030952002,150,30,0.95,0.2,0.468734066645499,1.77196489053545,0.499999999917825,8
sim150030952502,150,30,0.95,0.25,0.479589199245009,1.88305282556173,0.499999992094332,6
sim150030953002,150,30,0.95,0.3,0.481273794313452,1.24804977139368,0.499999992590642,4
sim150030953502,150,30,0.95,0.35,0.657654650970627,2.99876570394687,0.499999998290995,8
sim150030954002,150,30,0.95,0.4,0.477591597207396,0.897230325273613,0.499999999922818,6
sim150030954502,150,30,0.95,0.45,0.674285637854006,2.98477898980219,0.499999992139101,4
sim150030955002,150,30,0.95,0.5,0.999999999999865,1.8288745946896,0.303091109524849,68
sim150030955502,150,30,0.95,0.55,0.999999947708684,7.26520680835742,0.00205701840614919,91.3333333333333
sim150030956002,150,30,0.95,0.6,0.999999942682931,6.34898081831908,0.00946065212788092,93.3333333333333
sim150030956502,150,30,0.95,0.65,0.999887323719856,0.00670821608720465,0.0400002269941616,92.6666666666667
sim150030957002,150,30,0.95,0.7,0.99999999966011,0.00831082473538486,0.198840984771022,90
sim150030957502,150,30,0.95,0.75,0.999999981950376,4.49199527403881,0.000227001454067477,94.6666666666667
sim150030958002,150,30,0.95,0.8,0.999999652509858,0.0419250192624628,0.00666796403620712,96.6666666666667
sim150030958502,150,30,0.95,0.85,0.999999957826515,2.50719438954695,0.000141318012193032,95.3333333333333
sim150030959002,150,30,0.95,0.9,0.999999973719931,5.63740997120766,0.00170487434500952,92.6666666666667
sim150030959502,150,30,0.95,0.95,0.999999998483869,7.33122405773492,2.39360054135227e-06,92
sim1500309510002,150,30,0.95,1,1.88938265779359e-06,9.9987039930097,0.0367335559950661,60
sim150110050002,150,110,0.05,0,0.15601424398479,0.0101222898821737,0.424711776765042,62.6666666666667
sim150110050502,150,110,0.05,0.05,0.0376008092512215,1.09543448549454,1.10225944774626e-07,81.3333333333333
sim150110051002,150,110,0.05,0.1,0.0618510425341679,1.09175434658886,1.86856666545398e-07,80.6666666666667
sim150110051502,150,110,0.05,0.15,0.0475839659336556,1.31013292301432,1.45638564503002e-07,78
sim150110052002,150,110,0.05,0.2,0.0743245190959266,0.511479334865302,0.142613101273307,74.6666666666667
sim150110052502,150,110,0.05,0.25,0.0425039250558874,1.51250454061436,2.49455679988345e-07,74.6666666666667
sim150110053002,150,110,0.05,0.3,0.0639398047337124,0.913281446120459,0.0320624313932791,79.3333333333333
sim150110053502,150,110,0.05,0.35,0.0889642206255508,1.16110962216056,1.27421256060899e-07,74
sim150110054002,150,110,0.05,0.4,0.0871182888396011,1.66057949370405,1.07587408092914e-07,70.6666666666667
sim150110054502,150,110,0.05,0.45,0.0791626688399642,1.8247819326004,2.80172061375844e-07,70
sim150110055002,150,110,0.05,0.5,0.9960503174845,9.99996185637097,0.0554791172648132,39.3333333333333
sim150110055502,150,110,0.05,0.55,0.966763634127625,9.99962901895077,0.00253050881974866,30
